Date,PM10 ( - ),PM 2.5 ( ng/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),O3 ( µg/m3 )
2019-05-07 04:00:56,,,0.0,1.795,3.195,21.555,0.0,2.26,69.965
2019-05-07 05:00:56,,,0.0,1.655,3.065,27.79,0.0,2.185,66.62
2019-05-07 06:00:56,,,0.0,1.785,3.555,23.25,0.0,2.19,60.215
2019-05-07 07:00:56,,,0.0,1.66,3.52,19.65,0.0,2.17,58.615
2019-05-07 08:00:56,,,0.0,1.66,3.465,18.255,0.0,2.275,56.99
2019-05-07 09:00:56,,,0.0,1.465,3.345,21.295,0.0,2.165,57.61
2019-05-07 10:00:56,,,3.58,1.605,3.47,24.87,0.0,2.245,56.435
2019-05-07 11:00:56,,,27.19,1.42,4.17,23.985,0.0,2.24,52.165
2019-05-07 12:00:56,,,98.31,1.385,4.54,20.575,0.0,2.075,50.13
2019-05-07 13:00:56,,,0.0,1.655,4.285,19.03,0.0,2.08,59.455
2019-05-07 14:00:56,,,0.0,1.415,3.81,18.58,0.0,2.07,60.05
2019-05-07 15:00:56,,,0.0,1.5,4.125,16.185000000000002,0.0,2.135,57.44
2019-05-07 16:00:56,,,0.0,1.205,4.895,13.575,0.0,2.015,50.375
2019-05-07 17:00:56,,,0.0,1.555,4.815,11.675,0.0,2.03,49.515
2019-05-07 18:00:56,,,0.0,1.13,6.365,11.754999999999999,0.0,2.01,51.235
2019-05-07 19:00:56,,,0.0,1.2,8.175,12.510000000000002,0.0,2.095,51.315
2019-05-07 20:00:56,,,0.0,0.655,10.525,10.440000000000001,0.0,2.025,55.575
2019-05-07 21:00:56,,,0.0,0.84,8.735,9.01,0.0,2.095,56.415
2019-05-07 22:00:56,,,0.0,0.83,8.17,9.425,0.0,2.125,52.245
2019-05-07 23:00:56,,,0.0,0.625,6.61,8.995000000000001,0.0,2.055,52.345
2019-05-08 00:00:56,,,0.0,0.0,0.0,9.82,0.0,2.135,46.435
2019-05-08 01:00:56,,,0.0,0.685,6.645,8.51,0.0,2.075,36.955
2019-05-08 02:00:56,,,0.245,0.0,0.0,8.445,0.0,2.085,31.7
2019-05-08 03:00:56,,,0.235,0.545,8.215,9.17,0.0,2.09,33.365
2019-05-08 04:00:56,,,0.04,1.07,6.79,7.5649999999999995,0.0,2.12,43.73
2019-05-08 05:00:56,,,0.0,1.235,5.425,6.355,0.0,2.15,43.715
2019-05-08 06:00:56,,,0.535,0.0,0.0,8.059999999999999,0.0,2.11,45.195
2019-05-08 07:00:56,,,0.645,1.09,5.43,9.68,0.0,2.21,47.67
2019-05-08 08:00:56,,,13.94,1.385,4.775,9.79,0.0,2.315,47.965
2019-05-08 09:00:56,,,0.035,1.305,5.225,11.485,0.0,2.255,44.005
2019-05-08 10:00:56,,,0.0,1.34,4.865,9.805,0.0,2.165,49.69
2019-05-08 11:00:56,,,0.0,1.155,4.07,10.61,0.0,2.165,54.34
2019-05-08 12:00:56,,,0.0,0.845,4.375,9.684999999999999,0.0,2.125,53.74
2019-05-08 13:00:56,,,0.0,1.11,3.85,8.295,0.0,2.15,55.86
2019-05-08 14:00:56,,,0.0,1.3,4.26,7.97,0.0,2.185,55.34
2019-05-08 15:00:56,,,0.0,1.4,4.325,4.34,0.0,2.015,55.615
2019-05-08 16:00:56,,,5.68,0.0,0.0,3.465,0.0,2.055,53.7
2019-05-08 17:00:56,,,0.0,0.0,0.0,8.34,0.0,2.055,53.18
2019-05-08 18:00:56,,,300.09,7.825,11.455,8.41,0.0,1.895,49.535
2019-05-08 19:00:56,,,214.28,8.43,11.42,8.155,0.0,1.945,49.88
2019-05-08 20:00:56,,,182.51,9.725,13.55,6.845000000000001,0.0,1.88,45.825
2019-05-08 21:00:56,,,167.56,8.065,13.39,6.695,0.0,2.06,45.63
2019-05-08 22:00:56,,,188.055,4.27,8.36,7.8149999999999995,0.0,2.155,43.28
2019-05-08 23:00:56,,,170.16,2.61,5.815,8.16,0.0,2.16,44.815
2019-05-09 00:00:56,,,172.89,2.695,7.81,8.315000000000001,0.0,2.18,43.25
2019-05-09 01:00:56,,,195.15,3.23,6.995,8.49,0.0,2.14,43.28
2019-05-09 02:00:56,,,26.455,1.425,3.315,6.955,0.0,2.11,52.11
2019-05-09 03:00:56,,,42.84,1.8,3.45,5.279999999999999,0.0,2.15,46.905
2019-05-09 04:00:56,,,54.735,2.11,3.95,5.609999999999999,0.0,2.13,45.81
2019-05-09 05:00:56,,,16.865,1.35,3.375,5.05,0.0,2.21,45.925
2019-05-09 06:00:56,,,16.66,0.88,2.83,4.895,0.0,2.26,48.24
2019-05-09 07:00:56,,,1.98,1.26,3.165,5.345000000000001,0.0,2.34,46.055
2019-05-09 08:00:56,,,2.035,2.415,5.59,6.29,0.0,2.455,46.405
2019-05-09 09:00:56,,,84.615,10.155,14.475,8.08,0.0,2.35,41.13
2019-05-09 10:00:56,,,71.715,7.935,10.615,11.149999999999999,0.0,2.285,45.99
2019-05-09 11:00:56,,,14.985,5.7,7.705,9.515,0.0,2.45,50.16
2019-05-09 12:00:56,,,5.325,4.735,6.87,8.094999999999999,0.0,2.295,53.535
2019-05-09 13:00:56,,,17.52,6.845,9.775,6.835,0.0,2.34,52.93
2019-05-09 14:00:56,,,5.72,5.56,8.045,7.67,0.0,2.295,55.83
2019-05-09 15:00:56,,,46.865,15.635,20.845,3.23,0.0,2.315,48.665
2019-05-09 16:00:56,,,24.425,10.905,14.325,3.69,0.0,2.325,54.115
2019-05-09 17:00:56,,,33.92,11.775,15.445,3.36,0.0,2.29,50.99
2019-05-09 18:00:56,,,15.48,11.755,15.0,4.07,0.0,2.3,51.01
2019-05-09 19:00:56,,,2.14,10.765,13.69,3.05,0.0,2.275,47.2
2019-05-09 20:00:56,,,13.165,11.615,15.305,7.475,0.0,2.275,45.48
2019-05-09 21:00:56,,,24.42,9.63,13.135,7.245000000000001,0.0,2.24,48.015
2019-05-09 22:00:56,,,39.055,11.28,16.065,8.44,0.0,2.225,44.09
2019-05-09 23:00:56,,,10.455,1.845,5.54,6.77,0.0,2.245,45.61
2019-05-10 00:00:56,,,0.0,1.97,3.645,7.115,0.0,2.28,50.165
2019-05-10 01:00:56,,,17.345,5.54,8.025,6.790000000000001,0.0,2.325,45.05
2019-05-10 02:00:56,,,54.515,5.49,9.14,6.234999999999999,0.0,2.27,48.985
2019-05-10 03:00:56,,,12.71,4.29,10.01,7.465,0.0,2.325,50.44
2019-05-10 04:00:56,,,2.32,4.875,6.935,6.26,0.0,2.27,41.705
2019-05-10 05:00:56,,,0.0,0.88,2.775,6.675,0.0,2.36,48.605
2019-05-10 06:00:56,,,39.81,1.825,3.765,6.23,0.0,2.425,41.115
2019-05-10 07:00:56,,,5.08,1.145,4.34,6.275,0.0,2.47,39.075
2019-05-10 08:00:56,,,6.135,4.11,9.055,5.575,0.0,2.615,39.075
2019-05-10 09:00:56,,,9.875,6.335,8.98,7.52,0.0,2.59,43.61
2019-05-10 10:00:56,,,0.83,6.05,9.505,10.100000000000001,0.0,2.61,49.9
2019-05-10 11:00:56,,,3.28,6.585,9.92,8.82,0.0,2.675,50.46
2019-05-10 12:00:56,,,12.935,16.03,22.005,7.745,0.0,2.52,43.865
2019-05-10 13:00:56,,,0.0,10.935,15.5,8.120000000000001,0.0,2.575,48.12
2019-05-10 14:00:56,,,0.0,6.31,9.015,8.305,0.0,2.355,53.21
2019-05-10 15:00:56,,,0.05,5.61,8.27,7.194999999999999,0.0,2.43,52.915
2019-05-10 16:00:56,,,0.0,5.195,8.51,8.32,0.0,2.405,51.65
2019-05-10 17:00:56,,,0.0,5.975,9.025,8.915,0.0,2.16,49.35
2019-05-10 18:00:56,,,0.0,8.195,12.28,6.795,0.0,2.265,44.16
2019-05-10 19:00:56,,,0.71,11.475,15.055,6.675,0.0,2.245,42.2
2019-05-10 20:00:56,,,14.25,11.58,22.72,7.35,0.0,2.12,42.2
2019-05-10 21:00:56,,,0.0,1.565,4.425,8.615,0.0,2.155,45.955
2019-05-10 22:00:56,,,0.0,4.345,6.105,7.34,0.0,2.205,44.115
2019-05-10 23:00:56,,,0.0,5.635,8.03,7.435,0.0,2.185,42.08
2019-05-11 00:00:56,,,23.91,6.675,11.54,8.135,0.0,2.215,38.495
2019-05-11 01:00:56,,,24.65,3.155,5.615,8.445,0.0,2.23,40.48
2019-05-11 02:00:56,,,2.035,3.11,5.98,8.355,0.0,2.325,39.61
2019-05-11 03:00:56,,,0.0,2.425,6.315,8.205,0.0,2.33,39.9
2019-05-11 04:00:56,,,0.0,0.0,0.0,6.855,0.0,2.39,38.645
2019-05-11 05:00:56,,,0.0,0.0,0.0,6.695,0.0,2.255,39.665
2019-05-11 06:00:56,,,0.0,0.0,0.0,3.02,0.0,2.37,44.73
2019-05-11 07:00:56,,,0.0,0.0,0.0,3.54,0.0,2.305,44.27
2019-05-11 08:00:56,,,22.515,3.425,10.25,4.52,0.0,2.375,37.04
2019-05-11 09:00:56,,,0.0,6.565,10.485,5.02,0.0,2.505,42.255
2019-05-11 10:00:56,,,8.835,5.585,7.74,5.52,0.0,2.4,45.005
2019-05-11 11:00:56,,,27.85,3.82,6.02,5.98,0.0,2.575,48.285
2019-05-11 12:00:56,,,3.04,4.415,6.34,5.5,0.0,2.335,53.88
2019-05-11 13:00:56,,,99.98,10.385,13.25,5.48,0.0,2.325,49.255
2019-05-11 14:00:56,,,278.905,10.725,13.735,4.98,0.0,2.54,52.88
2019-05-11 15:00:56,,,77.645,6.565,11.155,4.52,0.0,2.585,60.61
2019-05-11 16:00:56,,,32.94,8.54,12.64,5.02,0.0,2.605,57.26
2019-05-11 17:00:56,,,78.84,17.32,21.775,5.46,0.0,2.435,49.495
2019-05-11 18:00:56,,,120.005,23.365,28.59,4.5,0.0,2.395,41.645
