Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-06 08:00:56,64.9,9.21,351.87,0.0,9.78,65.39
2018-04-06 09:00:56,28.71,17.2,1265.52,3.41,26.25,82.0
2018-04-06 10:00:56,10.48,57.83,1606.55,10.2,60.26,101.19
2018-04-06 11:00:56,4.2,35.16,885.79,5.61,35.44,110.46
2018-04-06 12:00:56,8.31,19.57,539.31,0.42,18.08,37.77
2018-04-06 13:00:56,7.39,14.27,502.91,0.44,15.67,38.79
2018-04-06 14:00:56,55.3,10.76,296.11,0.0,11.94,50.19
2018-04-06 15:00:56,44.02,16.23,302.9,0.0,14.22,61.76
2018-04-06 16:00:56,13.74,30.39,367.85,0.0,17.07,107.72
2018-04-06 17:00:56,8.6,39.33,610.44,0.0,19.09,55.35
2018-04-06 18:00:56,13.49,47.05,988.55,0.0,21.03,42.57
2018-04-06 19:00:56,14.98,80.48,1611.11,9.68,43.43,37.2
2018-04-06 20:00:56,71.48,48.59,1283.86,0.27,26.14,65.95
2018-04-06 21:00:56,54.61,40.27,1098.62,0.0,23.42,30.45
2018-04-06 22:00:56,18.2,35.19,945.75,4.89,31.43,8.05
2018-04-06 23:00:56,11.81,35.07,806.69,6.21,35.24,13.19
2018-04-07 00:00:56,18.96,26.92,241.58,1.61,26.32,66.32
2018-04-07 01:00:56,16.52,19.98,352.25,0.79,22.86,113.29
2018-04-07 02:00:56,15.63,15.46,286.1,0.08,19.19,37.62
2018-04-07 03:00:56,7.41,10.52,116.96,0.0,13.93,19.99
2018-04-07 04:00:56,5.69,6.19,315.32,0.0,13.22,27.33
2018-04-07 05:00:56,18.92,1.51,362.25,0.0,9.55,19.74
2018-04-07 06:00:56,18.06,4.0,297.29,0.02,9.12,18.22
2018-04-07 07:00:56,29.02,4.49,334.47,0.49,12.24,19.86
2018-04-07 08:00:56,31.44,5.61,344.7,0.0,9.01,19.53
2018-04-07 09:00:56,16.52,35.63,1462.91,5.58,35.42,46.77
2018-04-07 10:00:56,9.53,147.85,3188.24,16.26,103.07,18.73
2018-04-07 11:00:56,21.62,154.59,2701.12,19.74,114.05,29.44
2018-04-07 12:00:56,18.75,73.19,1424.96,10.41,58.69,22.99
2018-04-07 13:00:56,16.47,57.7,1085.61,7.41,48.47,28.97
2018-04-07 14:00:56,13.18,51.87,820.89,5.23,41.38,37.19
2018-04-07 15:00:56,9.93,20.72,372.79,0.0,26.33,117.24
2018-04-07 16:00:56,9.98,28.08,492.34,0.01,26.46,75.63
2018-04-07 17:00:56,8.68,42.25,968.77,0.01,27.22,42.72
2018-04-07 18:00:56,6.66,78.06,1601.06,0.17,30.98,55.05
2018-04-07 19:00:56,7.97,60.76,1758.94,1.08,32.13,66.73
2018-04-07 20:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-07 21:00:56,13.39,65.29,1596.79,2.74,33.05,60.49
2018-04-07 22:00:56,23.39,53.37,1450.45,1.63,33.69,56.6
2018-04-07 23:00:56,15.21,37.57,1058.65,0.03,29.87,16.26
2018-04-08 00:00:56,7.54,38.95,1147.3,4.53,37.71,12.96
2018-04-08 01:00:56,34.03,25.95,622.03,3.73,41.89,45.37
2018-04-08 02:00:56,49.47,19.88,566.73,3.16,38.94,82.39
2018-04-08 03:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 04:00:56,12.17,17.81,736.47,2.47,37.53,16.18
2018-04-08 05:00:56,19.04,12.34,626.88,0.16,30.76,7.4
2018-04-08 06:00:56,33.52,9.55,736.93,0.09,32.68,14.51
2018-04-08 07:00:56,28.27,8.36,460.53,0.0,21.41,15.86
2018-04-08 08:00:56,36.25,9.96,493.85,0.0,18.21,19.25
2018-04-08 09:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-08 10:00:56,13.55,65.8,1933.18,8.2,54.91,15.63
2018-04-08 11:00:56,10.43,19.76,755.83,0.54,25.39,33.24
2018-04-08 12:00:56,24.98,10.17,583.72,0.0,18.52,53.51
2018-04-08 13:00:56,21.82,22.74,784.53,0.0,21.41,55.16
2018-04-08 14:00:56,14.1,32.11,676.46,0.02,21.81,72.19
2018-04-08 15:00:56,20.35,39.24,666.45,0.0,23.25,117.32
2018-04-08 16:00:56,15.47,36.32,745.75,0.0,24.1,79.95
2018-04-08 17:00:56,8.68,36.61,1041.12,0.0,23.52,63.33
2018-04-08 18:00:56,10.74,39.32,1283.57,0.0,23.57,61.14
2018-04-08 19:00:56,11.5,34.78,1257.28,0.0,22.61,64.81
2018-04-08 20:00:56,10.23,27.62,1003.1,0.0,21.1,65.86
2018-04-08 21:00:56,6.31,20.72,642.58,0.0,20.59,75.59
2018-04-08 22:00:56,7.37,15.0,274.25,0.0,17.99,139.24
2018-04-08 23:00:56,15.06,11.9,211.73,0.0,18.16,109.29
