Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-09 10:00:56,46.75,0.0,26.11,0.0,0.0,0.0
2018-04-09 11:00:56,29.53,0.0,10.62,0.0,0.0,0.0
2018-04-09 12:00:56,25.29,0.0,7.03,0.0,0.0,0.0
2018-04-09 13:00:56,28.99,0.0,6.9,0.0,0.0,0.0
2018-04-09 14:00:56,18.7,0.0,8.73,0.0,0.0,0.0
2018-04-09 15:00:56,24.0,0.0,8.48,0.0,0.0,0.0
2018-04-09 16:00:56,24.12,0.0,6.67,0.0,0.0,0.0
2018-04-09 17:00:56,24.19,0.0,4.94,0.0,0.0,0.0
2018-04-09 18:00:56,18.92,0.0,3.69,0.0,0.0,0.0
2018-04-09 19:00:56,27.03,0.0,3.6,0.0,0.0,0.0
2018-04-09 20:00:56,34.77,0.0,7.96,0.0,0.0,0.0
2018-04-09 21:00:56,34.02,0.0,13.56,0.0,0.0,0.0
2018-04-09 22:00:56,43.62,0.0,60.49,0.0,0.0,0.0
2018-04-09 23:00:56,54.66,0.0,59.54,0.0,0.0,0.0
2018-04-10 00:00:56,45.46,0.0,21.32,0.0,0.0,0.0
2018-04-10 01:00:56,56.42,0.0,18.15,0.0,0.0,0.0
2018-04-10 02:00:56,50.84,0.0,20.15,0.0,0.0,0.0
2018-04-10 03:00:56,41.42,0.0,16.97,0.0,0.0,0.0
2018-04-10 04:00:56,36.54,0.0,15.04,0.0,0.0,0.0
2018-04-10 05:00:56,35.31,0.0,5.9,0.0,0.0,0.0
2018-04-10 06:00:56,49.8,0.0,2.68,0.0,0.0,0.0
2018-04-10 07:00:56,25.57,0.0,5.05,0.0,0.0,0.0
2018-04-10 08:00:56,31.04,0.0,11.9,0.0,0.0,0.0
2018-04-10 09:00:56,37.49,0.0,4.73,0.0,0.0,0.0
2018-04-10 10:00:56,25.07,0.0,5.05,0.0,0.0,0.0
2018-04-10 11:00:56,18.92,0.0,5.14,0.0,0.0,0.0
2018-04-10 12:00:56,25.53,0.0,5.07,0.0,0.0,0.0
2018-04-10 13:00:56,22.57,0.0,3.77,0.0,0.0,0.0
2018-04-10 14:00:56,26.54,0.0,4.66,0.0,0.0,0.0
2018-04-10 15:00:56,22.77,0.0,3.84,0.0,0.0,0.0
2018-04-10 16:00:56,22.37,0.0,12.47,0.0,0.0,0.0
2018-04-10 17:00:56,35.65,0.0,6.82,0.0,0.0,0.0
2018-04-10 18:00:56,55.66,0.0,5.32,0.0,0.0,0.0
2018-04-10 19:00:56,53.69,0.0,5.89,0.0,0.0,0.0
2018-04-10 20:00:56,59.69,0.0,11.65,0.0,0.0,0.0
2018-04-10 21:00:56,65.46,0.0,34.29,0.0,0.0,0.0
2018-04-10 22:00:56,67.73,0.0,19.37,0.0,0.0,0.0
2018-04-10 23:00:56,56.64,0.0,8.42,0.0,0.0,0.0
2018-04-11 00:00:56,47.39,0.0,11.46,0.0,0.0,0.0
2018-04-11 01:00:56,60.77,0.0,22.2,0.0,0.0,0.0
2018-04-11 02:00:56,79.89,0.0,42.88,0.0,0.0,0.0
2018-04-11 03:00:56,65.16,0.0,19.43,0.0,0.0,0.0
2018-04-11 04:00:56,71.53,0.0,12.04,0.0,0.0,0.0
2018-04-11 05:00:56,53.34,0.0,8.01,0.0,0.0,0.0
2018-04-11 06:00:56,53.67,0.0,4.41,0.0,0.0,0.0
2018-04-11 07:00:56,38.21,0.0,15.05,0.0,0.0,0.0
2018-04-11 08:00:56,57.82,0.0,16.86,0.0,0.0,0.0
2018-04-11 09:00:56,77.25,0.0,21.44,0.0,0.0,0.0
2018-04-11 10:00:56,63.06,0.0,8.44,0.0,0.0,0.0
2018-04-11 11:00:56,54.22,0.0,7.53,0.0,0.0,0.0
2018-04-11 12:00:56,40.77,0.0,7.19,0.0,0.0,0.0
2018-04-11 13:00:56,38.88,0.0,9.31,0.0,0.0,0.0
2018-04-11 14:00:56,37.65,0.0,11.4,0.0,0.0,0.0
2018-04-11 15:00:56,35.7,0.0,10.04,0.0,0.0,0.0
2018-04-11 16:00:56,41.59,0.0,11.59,0.0,0.0,0.0
2018-04-11 17:00:56,46.81,0.0,9.43,0.0,0.0,0.0
2018-04-11 18:00:56,52.88,0.0,7.62,0.0,0.0,0.0
2018-04-11 19:00:56,50.62,0.0,6.71,0.0,0.0,0.0
2018-04-11 20:00:56,41.96,0.0,6.44,0.0,0.0,0.0
2018-04-11 21:00:56,57.23,0.0,17.84,0.0,0.0,0.0
2018-04-11 22:00:56,61.22,0.0,15.95,0.0,0.0,0.0
2018-04-11 23:00:56,75.79,0.0,11.23,0.0,0.0,0.0
2018-04-12 00:00:56,59.52,0.0,14.29,0.0,0.0,0.0
2018-04-12 01:00:56,72.04,0.0,25.22,0.0,0.0,0.0
2018-04-12 02:00:56,79.31,0.0,22.81,0.0,0.0,0.0
2018-04-12 03:00:56,75.15,0.0,21.15,0.0,0.0,0.0
2018-04-12 04:00:56,84.34,0.0,20.39,0.0,0.0,0.0
2018-04-12 05:00:56,87.33,0.0,19.28,0.0,0.0,0.0
2018-04-12 06:00:56,89.21,0.0,19.93,0.0,0.0,0.0
2018-04-12 07:00:56,81.17,0.0,14.4,0.0,0.0,0.0
2018-04-12 08:00:56,71.76,0.0,33.61,0.0,0.0,0.0
2018-04-12 09:00:56,91.05,0.0,39.92,0.0,0.0,0.0
