Date,PM10 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2020-07-04 07:00:56,0.0,0.0,0.0,0.0
2020-07-04 08:00:56,0.0,0.0,0.0,0.0
2020-07-04 09:00:56,0.0,0.0,0.0,0.0
2020-07-04 10:00:56,0.0,0.0,0.0,0.0
2020-07-04 11:00:56,0.0,0.0,0.0,0.0
2020-07-04 12:00:56,8.95,0.0,0.0,42.35
2020-07-04 13:00:56,18.83,0.0,0.0,42.31
2020-07-04 14:00:56,30.53,0.0,0.0,43.78
2020-07-04 15:00:56,32.01,0.0,0.0,46.21
2020-07-04 16:00:56,20.47,0.0,0.0,46.86
2020-07-04 17:00:56,13.21,0.0,0.0,46.33
2020-07-04 18:00:56,16.47,0.0,0.0,46.3
2020-07-04 19:00:56,17.91,0.0,0.0,45.84
2020-07-04 20:00:56,16.96,0.0,0.0,45.21
2020-07-04 21:00:56,18.33,0.0,0.0,41.6
2020-07-04 22:00:56,25.46,0.0,0.0,34.84
2020-07-04 23:00:56,29.9,0.0,0.0,25.76
2020-07-05 00:00:56,28.2,0.0,0.0,15.29
2020-07-05 01:00:56,32.81,0.0,0.0,11.52
2020-07-05 02:00:56,34.38,0.0,0.0,16.38
2020-07-05 03:00:56,32.2,0.0,0.0,26.73
2020-07-05 04:00:56,34.96,0.0,0.0,38.73
2020-07-05 05:00:56,38.59,0.0,0.0,40.62
2020-07-05 06:00:56,35.39,0.0,0.0,33.85
2020-07-05 07:00:56,35.81,0.0,0.0,30.01
2020-07-05 08:00:56,59.79,0.0,0.0,29.71
2020-07-05 09:00:56,103.28,0.0,0.0,37.59
2020-07-05 10:00:56,100.61,0.0,0.0,51.46
2020-07-05 11:00:56,58.19,0.0,0.0,60.74
2020-07-05 12:00:56,36.42,0.0,0.0,62.6
2020-07-05 13:00:56,25.16,0.0,0.0,61.49
2020-07-05 14:00:56,18.89,0.0,0.0,62.63
2020-07-05 15:00:56,17.88,0.0,0.0,62.81
2020-07-05 16:00:56,23.52,0.0,0.0,61.34
2020-07-05 17:00:56,37.74,0.0,0.0,60.64
2020-07-05 18:00:56,36.84,0.0,0.0,60.28
2020-07-05 19:00:56,33.88,0.0,0.0,61.48
2020-07-05 20:00:56,34.69,0.0,0.0,59.23
2020-07-05 21:00:56,27.22,0.0,0.0,52.88
2020-07-05 22:00:56,22.71,0.0,0.0,47.83
2020-07-05 23:00:56,23.28,0.0,0.0,39.98
2020-07-06 00:00:56,25.01,0.0,0.0,30.92
2020-07-06 01:00:56,22.62,0.0,0.0,24.05
2020-07-06 02:00:56,18.67,0.0,0.0,31.8
2020-07-06 03:00:56,18.01,0.0,0.0,41.17
2020-07-06 04:00:56,24.73,0.0,0.0,33.84
2020-07-06 05:00:56,22.95,0.0,0.0,38.29
2020-07-06 06:00:56,15.53,0.0,0.0,34.24
2020-07-06 07:00:56,25.22,0.0,0.0,23.31
2020-07-06 08:00:56,47.29,0.0,0.0,36.11
2020-07-06 09:00:56,87.33,0.0,0.0,46.88
2020-07-06 10:00:56,106.1,0.0,0.0,48.27
2020-07-06 11:00:56,75.24,0.0,0.0,48.32
2020-07-06 12:00:56,48.78,0.0,0.0,51.68
2020-07-06 13:00:56,50.64,0.0,0.0,55.16
2020-07-06 14:00:56,51.16,0.0,0.0,55.13
2020-07-06 15:00:56,0.0,0.0,0.0,0.0
2020-07-06 16:00:56,0.0,0.0,0.0,0.0
2020-07-06 17:00:56,0.0,0.0,0.0,0.0
2020-07-06 18:00:56,0.0,0.0,0.0,0.0
2020-07-06 19:00:56,0.0,0.0,0.0,0.0
2020-07-06 20:00:56,0.0,0.0,0.0,0.0
2020-07-06 21:00:56,0.0,0.0,0.0,0.0
2020-07-06 22:00:56,0.0,0.0,0.0,0.0
2020-07-06 23:00:56,0.0,0.0,0.0,0.0
2020-07-07 00:00:56,0.0,0.0,0.0,0.0
2020-07-07 01:00:56,0.0,0.0,0.0,0.0
2020-07-07 02:00:56,0.0,0.0,0.0,0.0
2020-07-07 03:00:56,0.0,0.0,0.0,0.0
2020-07-07 04:00:56,0.0,0.0,0.0,0.0
2020-07-07 05:00:56,0.0,0.0,0.0,0.0
2020-07-07 06:00:56,0.0,0.0,0.0,0.0
2020-07-07 07:00:56,0.0,0.0,0.0,0.0
2020-07-07 08:00:56,0.0,0.0,0.0,0.0
2020-07-07 09:00:56,0.0,0.0,0.0,0.0
2020-07-07 10:00:56,0.0,0.0,0.0,0.0
2020-07-07 11:00:56,0.0,0.0,0.0,0.0
2020-07-07 12:00:56,0.0,0.0,0.0,0.0
2020-07-07 13:00:56,0.0,0.0,0.0,0.0
2020-07-07 14:00:56,13.92,0.0,0.0,55.76
2020-07-07 15:00:56,19.59,0.0,0.0,49.17
2020-07-07 16:00:56,21.88,0.0,0.0,43.36
2020-07-07 17:00:56,0.0,0.0,0.0,0.0
2020-07-07 18:00:56,0.0,0.0,0.0,0.0
2020-07-07 19:00:56,0.0,0.0,0.0,0.0
2020-07-07 20:00:56,0.0,0.0,0.0,0.0
2020-07-07 21:00:56,0.0,0.0,0.0,0.0
2020-07-07 22:00:56,0.0,0.0,0.0,0.0
2020-07-07 23:00:56,0.0,0.0,0.0,0.0
2020-07-08 00:00:56,0.0,0.0,0.0,0.0
2020-07-08 01:00:56,0.0,0.0,0.0,0.0
2020-07-08 02:00:56,0.0,0.0,0.0,0.0
2020-07-08 03:00:56,0.0,0.0,0.0,0.0
2020-07-08 04:00:56,0.0,0.0,0.0,0.0
2020-07-08 05:00:56,0.0,0.0,0.0,0.0
2020-07-08 06:00:56,0.0,0.0,0.0,0.0
2020-07-08 07:00:56,0.0,0.0,0.0,0.0
2020-07-08 08:00:56,0.0,0.0,0.0,0.0
2020-07-08 09:00:56,0.0,0.0,0.0,0.0
2020-07-08 10:00:56,0.0,0.0,0.0,0.0
2020-07-08 11:00:56,0.0,0.0,0.0,0.0
2020-07-08 12:00:56,0.0,0.0,0.0,0.0
2020-07-08 13:00:56,0.0,0.0,0.0,0.0
2020-07-08 14:00:56,0.0,0.0,0.0,0.0
2020-07-08 15:00:56,0.0,0.0,0.0,0.0
2020-07-08 16:00:56,0.0,0.0,0.0,0.0
2020-07-08 17:00:56,0.0,0.0,0.0,0.0
2020-07-08 18:00:56,0.0,0.0,0.0,0.0
2020-07-08 19:00:56,0.0,0.0,0.0,0.0
2020-07-08 20:00:56,0.0,0.0,0.0,0.0
2020-07-08 21:00:56,0.0,0.0,0.0,0.0
2020-07-08 22:00:56,0.0,0.0,0.0,0.0
2020-07-08 23:00:56,0.0,0.0,0.0,0.0
2020-07-09 00:00:56,0.0,0.0,0.0,0.0
2020-07-09 01:00:56,0.0,0.0,0.0,0.0
2020-07-09 02:00:56,0.0,0.0,0.0,0.0
2020-07-09 03:00:56,0.0,0.0,0.0,0.0
2020-07-09 04:00:56,0.0,0.0,0.0,0.0
2020-07-09 05:00:56,0.0,0.0,0.0,0.0
2020-07-09 06:00:56,0.0,0.0,0.0,0.0
2020-07-09 07:00:56,0.0,0.0,0.0,0.0
2020-07-09 08:00:56,0.0,0.0,0.0,0.0
2020-07-09 09:00:56,0.0,0.0,0.0,0.0
2020-07-09 10:00:56,0.0,0.0,0.0,0.0
2020-07-09 11:00:56,0.0,0.0,0.0,0.0
2020-07-09 12:00:56,0.0,0.0,0.0,0.0
2020-07-09 13:00:56,0.0,0.0,0.0,0.0
2020-07-09 14:00:56,0.0,0.0,0.0,0.0
2020-07-09 15:00:56,0.0,0.0,0.0,0.0
2020-07-09 16:00:56,0.0,0.0,0.0,0.0
2020-07-09 17:00:56,0.0,0.0,0.0,0.0
2020-07-09 18:00:56,0.0,0.0,0.0,0.0
2020-07-09 19:00:56,0.0,0.0,0.0,0.0
2020-07-09 20:00:56,0.0,0.0,0.0,0.0
2020-07-09 21:00:56,0.0,0.0,0.0,0.0
2020-07-09 22:00:56,0.0,0.0,0.0,0.0
2020-07-09 23:00:56,0.0,0.0,0.0,0.0
2020-07-10 00:00:56,0.0,0.0,0.0,0.0
2020-07-10 01:00:56,0.0,0.0,0.0,0.0
2020-07-10 02:00:56,0.0,0.0,0.0,0.0
2020-07-10 03:00:56,0.0,0.0,0.0,0.0
2020-07-10 04:00:56,0.0,0.0,0.0,0.0
2020-07-10 05:00:56,0.0,0.0,0.0,0.0
2020-07-10 06:00:56,0.0,0.0,0.0,0.0
2020-07-10 07:00:56,0.0,0.0,0.0,0.0
2020-07-10 08:00:56,0.0,0.0,0.0,0.0
2020-07-10 09:00:56,0.0,0.0,0.0,0.0
2020-07-10 10:00:56,0.0,0.0,0.0,0.0
2020-07-10 11:00:56,0.0,0.0,0.0,0.0
2020-07-10 12:00:56,0.0,0.0,0.0,65.75
2020-07-10 13:00:56,8.69,0.0,0.0,62.43
2020-07-10 14:00:56,24.56,0.0,0.0,58.48
2020-07-10 15:00:56,35.19,0.0,0.0,58.61
2020-07-10 16:00:56,34.38,0.0,0.0,58.64
2020-07-10 17:00:56,29.24,0.0,0.0,61.48
2020-07-10 18:00:56,18.94,0.0,0.0,66.77
2020-07-10 19:00:56,15.87,0.0,0.0,66.95
2020-07-10 20:00:56,15.94,0.0,0.0,63.07
2020-07-10 21:00:56,16.09,0.0,0.0,59.47
2020-07-10 22:00:56,16.3,0.0,0.0,58.09
2020-07-10 23:00:56,22.8,0.0,0.0,51.74
2020-07-11 00:00:56,30.69,0.0,0.0,47.12
2020-07-11 01:00:56,28.78,0.0,0.0,53.15
2020-07-11 02:00:56,30.29,0.0,0.0,58.66
2020-07-11 03:00:56,31.22,0.0,0.0,59.96
2020-07-11 04:00:56,22.45,0.0,0.0,60.26
2020-07-11 05:00:56,17.23,0.0,0.0,61.49
2020-07-11 06:00:56,17.05,0.0,0.0,61.28
2020-07-11 07:00:56,27.01,0.0,0.0,58.96
2020-07-11 08:00:56,57.36,0.0,0.0,56.25
2020-07-11 09:00:56,88.89,0.0,0.0,58.82
2020-07-11 10:00:56,80.58,0.0,0.0,64.14
2020-07-11 11:00:56,53.6,0.0,0.0,67.17
2020-07-11 12:00:56,41.85,0.0,0.0,69.11
2020-07-11 13:00:56,41.82,0.0,0.0,70.55
2020-07-11 14:00:56,45.61,0.0,0.0,72.31
2020-07-11 15:00:56,44.81,0.0,0.0,74.22
2020-07-11 16:00:56,41.23,0.0,0.0,74.57
2020-07-11 17:00:56,31.82,0.0,0.0,73.56
2020-07-11 18:00:56,27.5,0.0,0.0,71.91
2020-07-11 19:00:56,31.37,0.0,0.0,68.64
2020-07-11 20:00:56,33.45,0.0,0.0,66.21
2020-07-11 21:00:56,34.84,0.0,0.0,63.39
2020-07-11 22:00:56,38.63,0.0,0.0,59.11
2020-07-11 23:00:56,35.36,0.0,0.0,58.34
2020-07-12 00:00:56,30.87,0.0,0.0,60.02
2020-07-12 01:00:56,33.79,0.0,0.0,59.72
2020-07-12 02:00:56,32.19,0.0,0.0,57.07
2020-07-12 03:00:56,25.76,0.0,0.0,53.66
2020-07-12 04:00:56,26.65,0.0,0.0,52.89
2020-07-12 05:00:56,25.31,0.0,0.0,50.35
2020-07-12 06:00:56,21.98,0.0,0.0,48.17
2020-07-12 07:00:56,26.32,0.0,0.0,41.86
2020-07-12 08:00:56,48.04,0.0,0.0,40.38
2020-07-12 09:00:56,88.85,0.0,0.0,57.5
2020-07-12 10:00:56,87.85,0.0,0.0,71.2
2020-07-12 11:00:56,57.72,0.0,0.0,72.77
2020-07-12 12:00:56,45.25,0.0,0.0,71.95
2020-07-12 13:00:56,36.43,0.0,0.0,71.07
2020-07-12 14:00:56,42.1,0.0,0.0,69.15
2020-07-12 15:00:56,49.73,0.0,0.0,67.67
2020-07-12 16:00:56,58.51,0.0,0.0,67.97
2020-07-12 17:00:56,91.36,0.0,0.0,69.73
2020-07-12 18:00:56,88.73,0.0,0.0,70.0
2020-07-12 19:00:56,49.53,0.0,0.0,69.3
2020-07-12 20:00:56,25.32,0.0,0.0,68.74
2020-07-12 21:00:56,30.52,0.0,0.0,68.28
2020-07-12 22:00:56,82.03,0.0,0.0,68.22
2020-07-12 23:00:56,92.4,0.0,0.0,67.9
2020-07-13 00:00:56,49.65,0.0,0.0,68.29
2020-07-13 01:00:56,29.14,0.0,0.0,70.92
2020-07-13 02:00:56,32.52,0.0,0.0,73.7
2020-07-13 03:00:56,51.64,0.0,0.0,74.24
2020-07-13 04:00:56,102.47,0.0,0.0,75.04
2020-07-13 05:00:56,135.52,0.0,0.0,76.95
2020-07-13 06:00:56,114.56,0.0,0.0,77.81
2020-07-13 07:00:56,85.7,0.0,0.0,76.6
2020-07-13 08:00:56,55.26,0.0,0.0,73.47
2020-07-13 09:00:56,29.14,0.0,0.0,71.32
2020-07-13 10:00:56,18.17,0.0,0.0,71.49
2020-07-13 11:00:56,18.16,0.0,0.0,73.74
2020-07-13 12:00:56,18.65,0.0,0.0,75.81
2020-07-13 13:00:56,22.33,0.0,0.0,74.32
2020-07-13 14:00:56,31.39,0.0,0.0,71.24
2020-07-13 15:00:56,41.74,0.0,0.0,69.02
2020-07-13 16:00:56,44.76,0.0,0.0,66.61
2020-07-13 17:00:56,44.26,0.0,0.0,62.5
2020-07-13 18:00:56,46.34,0.0,0.0,59.68
2020-07-13 19:00:56,44.97,0.0,0.0,59.05
2020-07-13 20:00:56,43.86,0.0,0.0,58.98
2020-07-13 21:00:56,40.9,0.0,0.0,58.39
2020-07-13 22:00:56,33.77,0.0,0.0,58.41
2020-07-13 23:00:56,27.18,0.0,0.0,58.86
2020-07-14 00:00:56,29.0,0.0,0.0,57.56
2020-07-14 01:00:56,30.08,0.0,0.0,55.78
2020-07-14 02:00:56,21.91,0.0,0.0,54.82
2020-07-14 03:00:56,17.21,0.0,0.0,53.5
2020-07-14 04:00:56,22.49,0.0,0.0,52.75
2020-07-14 05:00:56,24.5,0.0,0.0,51.94
2020-07-14 06:00:56,18.31,0.0,0.0,50.39
2020-07-14 07:00:56,14.64,0.0,0.0,48.57
2020-07-14 08:00:56,11.5,0.0,0.0,46.8
2020-07-14 09:00:56,11.77,0.0,0.0,45.07
2020-07-14 10:00:56,27.55,0.0,0.0,45.71
2020-07-14 11:00:56,41.21,0.0,0.0,47.86
2020-07-14 12:00:56,32.05,0.0,0.0,47.15
2020-07-14 13:00:56,17.53,0.0,0.0,46.09
2020-07-14 14:00:56,13.19,0.0,0.0,47.86
2020-07-14 15:00:56,14.69,0.0,0.0,51.31
2020-07-14 16:00:56,12.48,0.0,0.0,51.94
2020-07-14 17:00:56,7.43,0.0,0.0,49.45
2020-07-14 18:00:56,8.05,0.0,0.0,47.67
2020-07-14 19:00:56,15.47,0.0,0.0,47.05
2020-07-14 20:00:56,15.87,0.0,0.0,45.79
2020-07-14 21:00:56,9.04,0.0,0.0,44.63
2020-07-14 22:00:56,5.86,0.0,0.0,44.2
2020-07-14 23:00:56,6.33,0.0,0.0,43.01
2020-07-15 00:00:56,12.73,0.0,0.0,40.92
2020-07-15 01:00:56,15.37,0.0,0.0,36.46
2020-07-15 02:00:56,15.37,0.0,0.0,35.62
2020-07-15 03:00:56,17.05,0.0,0.0,29.55
2020-07-15 04:00:56,17.9,0.0,0.0,18.79
2020-07-15 05:00:56,14.75,0.0,0.0,16.54
2020-07-15 06:00:56,10.03,0.0,0.0,19.26
2020-07-15 07:00:56,12.45,0.0,0.0,29.4
2020-07-15 08:00:56,18.46,0.0,0.0,34.54
2020-07-15 09:00:56,34.1,0.0,0.0,35.07
2020-07-15 10:00:56,61.65,0.0,0.0,43.06
2020-07-15 11:00:56,63.11,0.0,0.0,50.17
2020-07-15 12:00:56,37.45,0.0,0.0,52.11
2020-07-15 13:00:56,19.66,0.0,0.0,53.37
2020-07-15 14:00:56,11.97,0.0,0.0,53.76
2020-07-15 15:00:56,8.13,0.0,0.0,52.95
2020-07-15 16:00:56,5.06,0.0,0.0,52.35
2020-07-15 17:00:56,3.4,0.0,0.0,51.36
2020-07-15 18:00:56,3.98,0.0,0.0,50.97
2020-07-15 19:00:56,9.84,0.0,0.0,50.28
2020-07-15 20:00:56,16.0,0.0,0.0,48.33
2020-07-15 21:00:56,15.82,0.0,0.0,46.02
2020-07-15 22:00:56,13.29,0.0,0.0,43.03
2020-07-15 23:00:56,13.15,0.0,0.0,40.67
2020-07-16 00:00:56,13.27,0.0,0.0,37.89
2020-07-16 01:00:56,10.27,0.0,0.0,25.97
2020-07-16 02:00:56,6.83,0.0,0.0,19.19
2020-07-16 03:00:56,6.53,0.0,0.0,22.78
2020-07-16 04:00:56,9.63,0.0,0.0,21.59
2020-07-16 05:00:56,11.26,0.0,0.0,21.91
2020-07-16 06:00:56,9.55,0.0,0.0,22.98
2020-07-16 07:00:56,10.49,0.0,0.0,22.41
2020-07-16 08:00:56,13.36,0.0,0.0,24.49
2020-07-16 09:00:56,15.93,0.0,0.0,28.82
2020-07-16 10:00:56,21.84,0.0,0.0,39.87
2020-07-16 11:00:56,26.58,0.0,0.0,49.01
2020-07-16 12:00:56,22.34,0.0,0.0,48.66
2020-07-16 13:00:56,24.1,0.0,0.0,48.13
2020-07-16 14:00:56,42.56,0.0,0.0,48.54
2020-07-16 15:00:56,48.39,0.0,0.0,50.98
2020-07-16 16:00:56,32.36,0.0,0.0,52.01
2020-07-16 17:00:56,17.6,0.0,0.0,50.59
2020-07-16 18:00:56,10.08,0.0,0.0,49.22
2020-07-16 19:00:56,6.19,0.0,0.0,47.5
2020-07-16 20:00:56,4.21,0.0,0.0,44.37
2020-07-16 21:00:56,3.63,0.0,0.0,35.77
2020-07-16 22:00:56,3.15,0.0,0.0,29.39
2020-07-16 23:00:56,2.24,0.0,0.0,28.66
2020-07-17 00:00:56,2.99,0.0,0.0,28.69
2020-07-17 01:00:56,6.7,0.0,0.0,35.6
2020-07-17 02:00:56,8.19,0.0,0.0,43.57
2020-07-17 03:00:56,9.82,0.0,0.0,34.52
2020-07-17 04:00:56,14.44,0.0,0.0,30.08
2020-07-17 05:00:56,16.11,0.0,0.0,35.67
2020-07-17 06:00:56,14.43,0.0,0.0,32.29
2020-07-17 07:00:56,17.22,0.0,0.0,34.1
2020-07-17 08:00:56,19.28,0.0,0.0,40.1
2020-07-17 09:00:56,30.13,0.0,0.0,44.22
2020-07-17 10:00:56,61.7,0.0,0.0,51.38
2020-07-17 11:00:56,72.06,0.0,0.0,55.84
2020-07-17 12:00:56,50.8,0.0,0.0,55.81
2020-07-17 13:00:56,33.95,0.0,0.0,56.7
2020-07-17 14:00:56,24.24,0.0,0.0,58.61
2020-07-17 15:00:56,14.65,0.0,0.0,59.64
2020-07-17 16:00:56,9.62,0.0,0.0,59.8
2020-07-17 17:00:56,10.12,0.0,0.0,60.5
2020-07-17 18:00:56,13.1,0.0,0.0,61.8
2020-07-17 19:00:56,16.12,0.0,0.0,61.01
2020-07-17 20:00:56,21.01,0.0,0.0,57.32
2020-07-17 21:00:56,19.24,0.0,0.0,54.96
2020-07-17 22:00:56,13.33,0.0,0.0,50.71
2020-07-17 23:00:56,13.13,0.0,0.0,41.78
2020-07-18 00:00:56,15.87,0.0,0.0,35.47
2020-07-18 01:00:56,21.01,0.0,0.0,35.91
2020-07-18 02:00:56,18.51,0.0,0.0,40.37
2020-07-18 03:00:56,11.56,0.0,0.0,29.87
2020-07-18 04:00:56,10.04,0.0,0.0,23.73
2020-07-18 05:00:56,13.96,0.0,0.0,24.48
2020-07-18 06:00:56,14.63,0.0,0.0,17.14
2020-07-18 07:00:56,15.65,0.0,0.0,16.98
2020-07-18 08:00:56,41.35,0.0,0.0,23.25
2020-07-18 09:00:56,90.62,0.0,0.0,38.43
2020-07-18 10:00:56,89.77,0.0,0.0,53.44
2020-07-18 11:00:56,56.96,0.0,0.0,59.8
2020-07-18 12:00:56,56.64,0.0,0.0,65.24
2020-07-18 13:00:56,46.25,0.0,0.0,70.77
2020-07-18 14:00:56,25.32,0.0,0.0,72.68
2020-07-18 15:00:56,23.61,0.0,0.0,72.96
2020-07-18 16:00:56,34.75,0.0,0.0,72.55
2020-07-18 17:00:56,33.12,0.0,0.0,72.5
2020-07-18 18:00:56,26.22,0.0,0.0,72.3
2020-07-18 19:00:56,29.41,0.0,0.0,69.4
2020-07-18 20:00:56,30.49,0.0,0.0,66.18
2020-07-18 21:00:56,31.02,0.0,0.0,60.19
2020-07-18 22:00:56,29.79,0.0,0.0,52.96
2020-07-18 23:00:56,31.25,0.0,0.0,46.51
2020-07-19 00:00:56,33.43,0.0,0.0,39.72
2020-07-19 01:00:56,30.81,0.0,0.0,36.76
2020-07-19 02:00:56,29.52,0.0,0.0,37.36
2020-07-19 03:00:56,29.21,0.0,0.0,37.19
2020-07-19 04:00:56,24.31,0.0,0.0,37.11
2020-07-19 05:00:56,21.52,0.0,0.0,38.87
2020-07-19 06:00:56,23.95,0.0,0.0,39.8
2020-07-19 07:00:56,31.36,0.0,0.0,36.6
2020-07-19 08:00:56,59.15,0.0,0.0,33.37
2020-07-19 09:00:56,93.94,0.0,0.0,44.92
2020-07-19 10:00:56,87.86,0.0,0.0,58.29
2020-07-19 11:00:56,58.43,0.0,0.0,59.63
2020-07-19 12:00:56,41.91,0.0,0.0,59.61
2020-07-19 13:00:56,34.75,0.0,0.0,60.22
2020-07-19 14:00:56,0.0,0.0,0.0,0.0
2020-07-19 15:00:56,0.0,0.0,0.0,0.0
2020-07-19 16:00:56,0.0,0.0,0.0,0.0
2020-07-19 17:00:56,0.0,0.0,0.0,0.0
2020-07-19 18:00:56,0.0,0.0,0.0,0.0
2020-07-19 19:00:56,0.0,0.0,0.0,0.0
2020-07-19 20:00:56,0.0,0.0,0.0,0.0
2020-07-19 21:00:56,0.0,0.0,0.0,0.0
2020-07-19 22:00:56,0.0,0.0,0.0,0.0
2020-07-19 23:00:56,0.0,0.0,0.0,0.0
2020-07-20 00:00:56,0.0,0.0,0.0,0.0
2020-07-20 01:00:56,0.0,0.0,0.0,0.0
2020-07-20 02:00:56,0.0,0.0,0.0,0.0
2020-07-20 03:00:56,0.0,0.0,0.0,0.0
2020-07-20 04:00:56,0.0,0.0,0.0,0.0
2020-07-20 05:00:56,0.0,0.0,0.0,0.0
2020-07-20 06:00:56,0.0,0.0,0.0,0.0
2020-07-20 07:00:56,0.0,0.0,0.0,0.0
2020-07-20 08:00:56,0.0,0.0,0.0,0.0
2020-07-20 09:00:56,0.0,0.0,0.0,0.0
2020-07-20 10:00:56,0.0,0.0,0.0,0.0
2020-07-20 11:00:56,0.0,0.0,0.0,0.0
2020-07-20 12:00:56,0.0,0.0,0.0,0.0
2020-07-20 13:00:56,0.0,0.0,0.0,0.0
2020-07-20 14:00:56,0.0,0.0,0.0,0.0
2020-07-20 15:00:56,0.0,0.0,0.0,0.0
2020-07-20 16:00:56,0.0,0.0,0.0,0.0
2020-07-20 17:00:56,0.0,0.0,0.0,0.0
2020-07-20 18:00:56,0.0,0.0,0.0,0.0
2020-07-20 19:00:56,0.0,0.0,0.0,0.0
2020-07-20 20:00:56,0.0,0.0,0.0,0.0
2020-07-20 21:00:56,0.0,0.0,0.0,0.0
2020-07-20 22:00:56,0.0,0.0,0.0,0.0
2020-07-20 23:00:56,0.0,0.0,0.0,0.0
2020-07-21 00:00:56,0.0,0.0,0.0,0.0
2020-07-21 01:00:56,0.0,0.0,0.0,0.0
2020-07-21 02:00:56,0.0,0.0,0.0,0.0
2020-07-21 03:00:56,0.0,0.0,0.0,0.0
2020-07-21 04:00:56,0.0,0.0,0.0,0.0
2020-07-21 05:00:56,0.0,0.0,0.0,0.0
2020-07-21 06:00:56,0.0,0.0,0.0,0.0
2020-07-21 07:00:56,0.0,0.0,0.0,0.0
2020-07-21 08:00:56,0.0,0.0,0.0,0.0
2020-07-21 09:00:56,0.0,0.0,0.0,0.0
2020-07-21 10:00:56,0.0,0.0,0.0,0.0
2020-07-21 11:00:56,0.0,0.0,0.0,0.0
2020-07-21 12:00:56,0.0,0.0,0.0,0.0
2020-07-21 13:00:56,0.0,0.0,0.0,0.0
2020-07-21 14:00:56,0.0,0.0,0.0,0.0
2020-07-21 15:00:56,0.0,0.0,0.0,0.0
2020-07-21 16:00:56,0.0,0.0,0.0,0.0
2020-07-21 17:00:56,0.0,0.0,0.0,0.0
2020-07-21 18:00:56,0.0,0.0,0.0,0.0
2020-07-21 19:00:56,0.0,0.0,0.0,0.0
2020-07-21 20:00:56,0.0,0.0,0.0,0.0
2020-07-21 21:00:56,0.0,0.0,0.0,0.0
2020-07-21 22:00:56,0.0,0.0,0.0,0.0
2020-07-21 23:00:56,0.0,0.0,0.0,0.0
2020-07-22 00:00:56,0.0,0.0,0.0,0.0
2020-07-22 01:00:56,0.0,0.0,0.0,0.0
2020-07-22 02:00:56,0.0,0.0,0.0,0.0
2020-07-22 03:00:56,0.0,0.0,0.0,0.0
2020-07-22 04:00:56,0.0,0.0,0.0,0.0
2020-07-22 05:00:56,0.0,0.0,0.0,0.0
2020-07-22 06:00:56,0.0,0.0,0.0,0.0
2020-07-22 07:00:56,0.0,0.0,0.0,0.0
2020-07-22 08:00:56,0.0,0.0,0.0,0.0
2020-07-22 09:00:56,0.0,0.0,0.0,0.0
2020-07-22 10:00:56,0.0,0.0,0.0,0.0
2020-07-22 11:00:56,0.0,0.0,0.0,0.0
2020-07-22 12:00:56,0.0,0.0,0.0,0.0
2020-07-22 13:00:56,0.0,0.0,0.0,0.0
2020-07-22 14:00:56,0.0,0.0,0.0,0.0
2020-07-22 15:00:56,0.0,0.0,0.0,0.0
2020-07-22 16:00:56,0.0,0.0,0.0,0.0
2020-07-22 17:00:56,0.0,0.0,0.0,0.0
2020-07-22 18:00:56,0.0,0.0,0.0,84.56
2020-07-22 19:00:56,2.48,0.0,0.0,74.79
2020-07-22 20:00:56,2.93,0.0,0.0,64.58
2020-07-22 21:00:56,8.09,0.0,0.0,60.09
2020-07-22 22:00:56,13.54,0.0,0.0,58.2
2020-07-22 23:00:56,17.42,0.0,0.0,53.42
2020-07-23 00:00:56,22.6,0.0,0.0,44.02
2020-07-23 01:00:56,20.92,0.0,0.0,40.76
2020-07-23 02:00:56,17.07,0.0,0.0,41.99
2020-07-23 03:00:56,19.27,0.0,0.0,40.45
2020-07-23 04:00:56,18.43,0.0,0.0,38.19
2020-07-23 05:00:56,17.19,0.0,0.0,40.27
2020-07-23 06:00:56,17.48,0.0,0.0,38.52
2020-07-23 07:00:56,24.19,0.0,0.0,31.07
2020-07-23 08:00:56,70.0,0.0,0.0,35.94
2020-07-23 09:00:56,114.75,0.0,0.0,47.27
2020-07-23 10:00:56,104.36,0.0,0.0,55.33
2020-07-23 11:00:56,75.3,0.0,0.0,64.43
2020-07-23 12:00:56,55.77,0.0,0.0,70.92
2020-07-23 13:00:56,38.6,0.0,0.0,73.43
2020-07-23 14:00:56,22.77,0.0,0.0,74.71
2020-07-23 15:00:56,12.59,0.0,0.0,74.49
2020-07-23 16:00:56,6.62,0.0,0.0,74.23
2020-07-23 17:00:56,3.31,0.0,0.0,73.94
2020-07-23 18:00:56,14.99,0.0,0.0,75.41
2020-07-23 19:00:56,27.77,0.0,0.0,75.62
2020-07-23 20:00:56,21.84,0.0,0.0,71.53
2020-07-23 21:00:56,19.93,0.0,0.0,64.71
2020-07-23 22:00:56,26.52,0.0,0.0,58.0
2020-07-23 23:00:56,33.52,0.0,0.0,55.75
2020-07-24 00:00:56,38.55,0.0,0.0,55.17
2020-07-24 01:00:56,37.64,0.0,0.0,49.42
2020-07-24 02:00:56,31.73,0.0,0.0,40.32
2020-07-24 03:00:56,23.77,0.0,0.0,36.75
2020-07-24 04:00:56,17.89,0.0,0.0,29.37
2020-07-24 05:00:56,16.72,0.0,0.0,21.68
2020-07-24 06:00:56,16.35,0.0,0.0,31.74
