Date,PM10 ( - ),PM 2.5 ( - ),SO2 ( - ),CO ( - ),NO2 ( - ),NOX ( - ),PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),O3 ( - )
2021-09-20 08:00:56,50.73666666666667,24.85,5.75,521.37,71.49333333333334,109.55666666666667,24.28,12.530000000000001,5.5,338.4666666666667,37.68,48.485,32.846666666666664,17.775
2021-09-20 09:00:56,60.44333333333333,26.08,5.66,513.735,63.60666666666666,97.60333333333334,20.490000000000002,10.08,2.7024999999999997,217.92999999999998,21.322499999999998,27.015,48.96666666666667,46.855000000000004
2021-09-20 10:00:56,70.01666666666667,29.86,5.435,894.34,60.15666666666667,91.72000000000001,31.445,20.275,3.5300000000000002,202.16333333333333,25.27,31.68,60.02,57.075
2021-09-20 11:00:56,68.80333333333333,28.380000000000003,5.665,963.1800000000001,62.31,90.47333333333334,29.7275,16.615,7.5525,299.71,23.945,30.7375,68.89666666666666,54.915000000000006
2021-09-20 12:00:56,70.69,25.48,5.654999999999999,932.545,58.27,85.25999999999999,27.4,13.66,6.7275,262.39,14.0725,18.005000000000003,83.97666666666667,59.575
2021-09-20 13:00:56,72.65333333333334,27.665,5.555,795.595,39.61,53.88666666666668,24.975,11.085,6.4775,255.61,12.2125,15.6575,88.79333333333334,27.735
2021-09-20 14:00:56,67.41666666666667,23.990000000000002,5.465,773.605,41.053333333333335,60.01,23.745,11.92,6.495,261.33,11.717500000000001,15.18,90.29,86.345
2021-09-20 15:00:56,59.203333333333326,24.28,5.51,753.605,41.59,61.96333333333334,23.7525,14.785,6.225,268.17333333333335,11.7875,15.1425,89.74666666666667,83.255
2021-09-20 16:00:56,53.74333333333333,26.11,5.3,684.61,35.50666666666667,52.04333333333333,21.9375,15.219999999999999,5.95,270.55,11.615,14.855,88.44666666666667,71.28999999999999
2021-09-20 17:00:56,56.43666666666667,24.375,5.3149999999999995,718.14,39.26,55.06666666666667,26.055,14.59,5.5875,333.54333333333335,14.1075,17.877499999999998,81.67,66.2
2021-09-20 18:00:56,54.223333333333336,24.619999999999997,5.385,767.075,43.50333333333333,58.82,28.35,15.585,5.51,386.46000000000004,16.125,19.55,82.32333333333334,63.125
2021-09-20 19:00:56,53.69,24.06,5.495,880.735,47.49666666666667,59.449999999999996,29.8825,15.16,5.1725,389.28,21.35,24.7225,70.20333333333333,61.92
2021-09-20 20:00:56,59.446666666666665,29.555,5.66,838.065,50.18666666666667,60.75666666666667,30.71,20.445,5.08,420.01666666666665,33.1025,37.755,55.406666666666666,57.400000000000006
2021-09-20 21:00:56,60.593333333333334,33.69,5.595,688.78,36.75666666666667,42.800000000000004,34.615,22.585,5.15,439.20666666666665,35.26,44.5575,41.723333333333336,58.675000000000004
2021-09-20 22:00:56,59.300000000000004,33.05,5.715,643.34,29.746666666666666,33.88333333333333,38.5625,25.02,5.22,427.7366666666666,38.667500000000004,58.615,31.103333333333335,49.209999999999994
2021-09-20 23:00:56,55.1,31.34,5.945,748.6099999999999,51.45666666666667,71.97666666666667,40.38,24.705,5.335,455.31666666666666,37.885,54.07249999999999,20.226666666666667,26.91
2021-09-21 00:00:56,57.419999999999995,26.695,6.045,791.5550000000001,71.32000000000001,109.87,39.807500000000005,26.5,5.4625,398.3566666666666,38.447500000000005,47.9725,19.80666666666667,15.91
2021-09-21 01:00:56,67.22333333333334,25.3,6.005,371.31,50.46,65.22666666666667,37.83,25.66,5.745,358.78,35.995000000000005,42.8725,24.72,25.985
2021-09-21 02:00:56,68.51333333333334,24.325000000000003,5.75,159.515,36.76,44.873333333333335,38.6175,29.729999999999997,5.5175,327.14,30.8125,36.3625,31.573333333333334,29.689999999999998
2021-09-21 03:00:56,66.72333333333333,26.39,5.675000000000001,137.605,29.180000000000003,35.20333333333333,38.045,31.21,5.4425,337.41333333333336,23.715,28.939999999999998,31.590000000000003,38.165
2021-09-21 04:00:56,59.24666666666667,23.425,5.72,142.975,27.166666666666668,33.88333333333333,34.7375,30.175,5.4625,325.5733333333333,22.0675,27.265,32.73,40.894999999999996
2021-09-21 05:00:56,55.053333333333335,20.705,5.725,144.77,32.12,40.973333333333336,33.4125,29.515,5.4925,316.6466666666667,24.1025,29.46,32.333333333333336,41.295
2021-09-21 06:00:56,53.31,20.39,5.79,164.845,33.43333333333333,41.913333333333334,32.1,29.105,5.465,301.2766666666667,23.32,28.67,32.766666666666666,31.72
2021-09-21 07:00:56,53.32333333333333,24.175,5.815,247.88,58.31333333333333,86.97666666666667,32.125,28.555,5.5600000000000005,306.12666666666667,26.7825,33.2525,30.423333333333336,18.22
2021-09-21 08:00:56,56.410000000000004,22.275,5.995,418.87,87.56,149.86333333333332,30.165,26.965,5.6225000000000005,401.49666666666667,35.6225,45.3275,25.456666666666667,10.75
2021-09-21 09:00:56,70.89666666666666,25.83,5.74,576.37,78.56,128.46,32.730000000000004,22.48,6.12,456.56666666666666,43.12,57.62,29.63,28.845
2021-09-21 10:00:56,89.72333333333334,33.480000000000004,5.375,812.405,64.24,102.25,38.975,25.575000000000003,7.535,429.93,32.5125,43.4125,46.99333333333333,53.325
2021-09-21 11:00:56,95.21333333333332,40.725,5.5,977.1949999999999,69.86,106.21666666666665,41.2875,25.25,11.7025,427.92333333333335,30.380000000000003,39.9075,63.70333333333334,57.45
2021-09-21 12:00:56,100.46333333333332,41.28,5.625,955.59,65.73666666666666,97.02999999999999,36.325,18.285,10.32,416.48,21.1675,27.255000000000003,86.43,58.84
2021-09-21 13:00:56,101.85666666666667,44.05,5.33,867.77,50.396666666666675,76.12666666666667,37.6425,13.08,7.595,353.1266666666667,13.3875,17.5625,88.00666666666666,63.18
2021-09-21 14:00:56,88.61333333333333,39.625,5.195,801.5450000000001,43.656666666666666,69.61333333333333,37.5925,11.515,6.4175,319.96666666666664,11.620000000000001,15.615,82.26333333333334,62.245000000000005
2021-09-21 15:00:56,71.39,36.865,5.165,796.835,39.52333333333333,64.45,34.8,14.105,5.9,316.02,11.3075,15.3875,79.12333333333333,60.489999999999995
2021-09-21 16:00:56,61.93000000000001,32.76,5.115,746.24,35.986666666666665,57.38333333333333,33.4825,15.86,5.6850000000000005,328.8066666666667,11.8275,16.14,76.95666666666666,62.955
2021-09-21 17:00:56,55.53333333333333,28.645000000000003,5.21,708.105,33.416666666666664,49.67333333333334,34.57,15.855,5.6274999999999995,343.4633333333333,13.1875,17.12,74.21666666666665,61.72
2021-09-21 18:00:56,59.61666666666667,31.74,5.32,893.935,46.693333333333335,67.02333333333333,33.57,19.09,5.5375,378.00666666666666,15.057500000000001,18.87,71.91333333333334,56.364999999999995
2021-09-21 19:00:56,62.919999999999995,29.125,5.485,911.94,47.10333333333333,64.09666666666668,35.8075,23.195,5.6,393.07,16.427500000000002,19.8525,70.94,51.925
2021-09-21 20:00:56,63.406666666666666,33.265,5.404999999999999,896.865,46.50333333333334,61.699999999999996,40.870000000000005,12.73,5.5675,218.15333333333334,9.15,11.2675,66.11,54.19
2021-09-21 21:00:56,64.80333333333333,36.92,5.550000000000001,787.4300000000001,41.11,52.60999999999999,40.480000000000004,22.41,5.5875,433.6566666666667,18.4325,22.475,55.24333333333333,56.120000000000005
2021-09-21 22:00:56,65.19666666666667,36.07,5.715,843.125,48.51333333333333,64.31333333333333,41.7625,24.075,5.62,442.60999999999996,27.9325,33.675,44.946666666666665,56.575
2021-09-21 23:00:56,67.37333333333333,36.165,5.574999999999999,780.48,47.48666666666667,64.75,42.8125,27.345,5.6325,405.16,21.902499999999996,25.93,40.586666666666666,51.735
2021-09-22 00:00:56,70.75666666666667,36.045,5.66,678.8399999999999,38.17666666666667,49.843333333333334,42.379999999999995,26.6,5.5275,392.1766666666667,21.884999999999998,25.97,39.81333333333333,44.115
2021-09-22 01:00:56,69.91000000000001,33.765,5.74,605.125,30.97666666666667,39.733333333333334,39.4675,22.615000000000002,5.08,309.81666666666666,24.674999999999997,29.15,34.87,34.11
2021-09-22 02:00:56,73.37333333333333,37.455,5.8,569.155,24.993333333333336,32.26,41.4875,28.6,4.98,298.19666666666666,20.5075,24.4375,33.516666666666666,35.650000000000006
2021-09-22 03:00:56,73.10666666666667,37.614999999999995,5.755,537.6750000000001,24.543333333333333,31.376666666666665,42.1975,30.4,5.0,297.68,17.447499999999998,21.43,27.44333333333333,34.48
2021-09-22 04:00:56,71.56333333333333,32.18,5.765000000000001,512.78,26.25,35.17666666666667,39.31,32.14,4.99,308.1933333333333,18.63,22.8275,25.97333333333333,36.725
2021-09-22 05:00:56,70.63666666666667,28.04,5.755000000000001,553.875,26.256666666666664,35.99333333333333,38.045,30.259999999999998,5.0975,298.32666666666665,17.634999999999998,21.9825,24.023333333333337,33.225
2021-09-22 06:00:56,68.40666666666667,29.195,5.905,498.72499999999997,23.876666666666665,31.666666666666668,36.065,32.224999999999994,5.43,296.2866666666667,19.5225,24.5925,25.849999999999998,33.56
2021-09-22 07:00:56,64.42,29.11,5.925,544.445,45.9,68.27,32.605000000000004,33.989999999999995,5.4725,308.29,23.052500000000002,29.32,24.24,22.155
2021-09-22 08:00:56,68.38333333333333,24.47,5.965,813.31,82.84666666666668,146.13333333333333,33.94,36.010000000000005,5.54,400.9633333333333,35.4325,49.38249999999999,24.893333333333334,11.29
2021-09-22 09:00:56,82.22333333333333,28.310000000000002,5.78,721.08,60.71333333333333,99.16333333333334,38.095,34.045,5.5525,380.6233333333333,33.8475,46.67,31.036666666666665,31.365000000000002
2021-09-22 10:00:56,93.93666666666667,35.245000000000005,5.54,625.225,55.916666666666664,84.58,25.11,13.625,4.725,328.3433333333333,19.415,25.857499999999998,49.68,40.275
2021-09-22 11:00:56,81.32666666666667,34.075,5.51,744.55,62.553333333333335,97.63666666666667,24.28,11.105,4.6625,291.40333333333336,20.552500000000002,32.5325,113.75999999999999,43.84
2021-09-22 12:00:56,75.40333333333334,31.235,5.465,618.28,49.67666666666667,78.99666666666667,20.935,9.07,4.8025,203.73666666666668,29.01,59.8,68.88333333333334,49.96
2021-09-22 13:00:56,75.32666666666667,28.97,5.425,619.2149999999999,49.163333333333334,78.27333333333333,36.96,26.125,5.705,428.59,28.705000000000002,57.847500000000004,70.06666666666666,55.230000000000004
2021-09-22 14:00:56,73.18666666666667,29.725,5.359999999999999,566.98,39.303333333333335,61.099999999999994,44.915,36.635,5.4975000000000005,274.60333333333335,24.58,49.074999999999996,71.26666666666667,59.46
2021-09-22 15:00:56,70.94333333333333,29.509999999999998,5.404999999999999,601.32,41.029999999999994,60.166666666666664,48.04,43.29,5.3425,272.0366666666667,21.68,42.6425,66.30333333333334,56.184999999999995
2021-09-22 16:00:56,69.43666666666667,28.15,5.41,541.97,33.21666666666667,52.50333333333333,45.31,35.25,5.3,273.75333333333333,20.28,37.53,65.81,52.345
2021-09-22 17:00:56,68.08,23.875,5.4,482.38,33.553333333333335,52.93666666666667,43.055,25.8,5.375,265.1466666666667,17.72,31.410000000000004,61.71333333333334,49.724999999999994
2021-09-22 18:00:56,68.56,22.75,5.505,625.855,51.156666666666666,79.37333333333333,40.935,24.225,5.205,267.75,17.865000000000002,29.832500000000003,61.050000000000004,42.02
2021-09-22 19:00:56,72.30333333333333,24.415,5.715,764.4849999999999,63.17333333333334,98.05333333333334,40.1425,21.380000000000003,5.237500000000001,293.87333333333333,19.487499999999997,30.05,57.81666666666666,38.205
2021-09-22 20:00:56,47.903333333333336,23.990000000000002,2.84,571.45,46.89666666666667,76.54333333333334,40.9675,17.53,5.22,290.1566666666667,19.65,28.817500000000003,53.86333333333334,33.795
2021-09-22 21:00:56,73.08333333333333,20.814999999999998,5.845,576.8299999999999,40.53666666666667,60.11000000000001,38.5475,12.965,5.4125,301.99333333333334,18.0475,25.9575,65.42,47.625
2021-09-22 22:00:56,68.39999999999999,22.345,5.825,481.435,44.31,56.32333333333333,19.560000000000002,3.785,3.785,182.3166666666667,14.46,20.659999999999997,60.19,48.08
2021-09-22 23:00:56,60.26333333333334,22.505000000000003,6.015000000000001,558.1800000000001,53.29666666666666,69.14,35.765,10.735000000000001,4.325,192.38,25.4675,31.0275,47.080000000000005,32.97
2021-09-23 00:00:56,51.970000000000006,21.0,6.115,411.97,47.60333333333333,60.75333333333333,31.8275,11.6,3.8275,218.28666666666666,28.1575,34.3475,35.89666666666667,24.79
2021-09-23 01:00:56,52.723333333333336,24.725,5.86,421.485,43.96666666666667,53.71666666666667,29.275,13.57,6.175,310.8066666666667,30.455,37.655,33.48666666666667,27.904999999999998
2021-09-23 02:00:56,57.75,23.66,5.74,374.54999999999995,30.316666666666666,38.68,28.28,17.7,6.2225,272.18666666666667,25.6875,31.752499999999998,35.34,35.815
2021-09-23 03:00:56,53.330000000000005,19.575,5.79,402.29,31.88333333333333,40.9,28.01,15.73,5.800000000000001,294.9533333333333,21.6075,27.587500000000002,34.24333333333333,37.595
2021-09-23 04:00:56,51.89000000000001,20.29,5.83,387.31500000000005,25.88,32.39333333333334,27.0925,12.605,5.5649999999999995,254.93666666666664,18.6375,24.165,36.803333333333335,31.034999999999997
2021-09-23 05:00:56,50.93000000000001,21.84,5.800000000000001,391.25,28.580000000000002,38.86333333333334,22.46,19.455,5.4875,299.27,19.3175,24.93,34.806666666666665,33.175
2021-09-23 06:00:56,49.01,22.805,5.775,468.69500000000005,39.516666666666666,55.31,20.525,35.2,5.36,292.7366666666667,21.299999999999997,28.1375,29.903333333333332,20.0
2021-09-23 07:00:56,53.96333333333333,22.675,5.8149999999999995,540.0799999999999,57.28333333333333,92.98333333333333,20.497500000000002,25.105,5.3325000000000005,298.28333333333336,27.36,38.0025,33.89333333333334,13.350000000000001
2021-09-23 08:00:56,63.48666666666666,22.665,5.91,866.0,78.87333333333333,142.30333333333334,21.037499999999998,20.265,5.22,415.30333333333334,36.4275,54.97,31.25666666666667,17.775
2021-09-23 09:00:56,74.37,27.25,5.66,943.585,84.85666666666667,149.81,25.0675,15.05,6.3149999999999995,402.15333333333336,37.705,53.3525,38.81333333333333,23.575
2021-09-23 10:00:56,80.89333333333333,28.945,5.695,815.365,94.27666666666666,159.71333333333334,28.78,12.03,11.370000000000001,358.6766666666667,31.645,43.2325,48.95333333333334,30.685000000000002
2021-09-23 11:00:56,84.75666666666666,32.325,6.8149999999999995,1015.6,89.30666666666667,140.17999999999998,27.2125,9.3,10.965,359.52,25.665,36.6325,59.04333333333333,41.84
2021-09-23 12:00:56,78.66333333333334,29.744999999999997,6.605,706.085,57.203333333333326,88.14666666666666,25.215,9.53,9.9125,319.00333333333333,17.79,24.3,72.12333333333333,60.120000000000005
2021-09-23 13:00:56,75.46666666666667,31.815,5.825,664.515,46.080000000000005,70.11,21.744999999999997,13.85,7.5775,313.02,14.3825,19.3225,82.54333333333334,75.26
2021-09-23 14:00:56,68.92333333333333,30.634999999999998,5.63,673.27,42.79,65.46333333333332,20.9675,14.16,7.0375000000000005,306.93666666666667,14.5,19.1125,84.68333333333334,81.44
2021-09-23 15:00:56,66.01,27.29,5.52,730.905,45.406666666666666,63.873333333333335,20.4025,12.870000000000001,6.550000000000001,318.7966666666667,15.66,20.145,80.92,69.91
2021-09-23 16:00:56,56.06333333333333,22.450000000000003,5.785,638.615,41.086666666666666,55.48333333333333,20.0125,11.85,6.1274999999999995,324.6433333333333,19.642500000000002,23.947499999999998,72.25333333333333,68.0
2021-09-23 17:00:56,49.800000000000004,19.65,5.93,700.45,59.94,84.43666666666667,21.685,11.675,6.0,332.1433333333334,18.9225,23.7075,73.18333333333334,58.35
2021-09-23 18:00:56,41.60333333333333,17.22,6.095,721.525,66.66333333333334,94.99000000000001,20.1525,15.645,6.285,398.6233333333333,34.37,40.0775,53.903333333333336,51.629999999999995
2021-09-23 19:00:56,47.91,20.625,6.0600000000000005,933.6899999999999,88.61666666666666,139.07,18.695,13.885,6.05,418.8933333333334,35.2975,41.065,46.416666666666664,33.46
2021-09-23 20:00:56,54.93,20.61,6.029999999999999,915.64,82.96666666666667,123.58666666666666,19.7325,15.165000000000001,5.8475,398.14000000000004,31.5875,35.8875,41.38333333333333,27.25
2021-09-23 21:00:56,59.65333333333333,20.68,6.08,743.265,72.33333333333333,102.38,22.34,16.169999999999998,6.827500000000001,384.8166666666666,28.310000000000002,32.245000000000005,39.28666666666667,24.020000000000003
2021-09-23 22:00:56,58.419999999999995,23.835,6.835,696.4549999999999,59.163333333333334,78.83666666666666,21.8675,13.3,10.0025,375.29333333333335,31.82,37.3975,32.6,24.745
2021-09-23 23:00:56,54.02333333333333,20.744999999999997,7.35,749.66,64.2,90.80666666666667,20.7775,11.64,10.825,380.96333333333337,36.205,45.825,31.973333333333333,19.795
2021-09-24 00:00:56,55.9,20.549999999999997,7.805,795.88,87.04,132.95666666666668,22.6675,9.625,8.9625,375.18666666666667,33.3375,42.065,27.55666666666667,10.285
2021-09-24 01:00:56,60.076666666666675,20.009999999999998,7.99,763.435,75.50666666666666,110.24,21.6475,13.77,6.725,347.62999999999994,31.5975,36.87,28.97,15.149999999999999
2021-09-24 02:00:56,49.76333333333333,21.77,7.415,680.3,40.21333333333333,57.72666666666667,20.43,13.379999999999999,6.365,333.49666666666667,26.985,31.7175,32.63999999999999,12.4
2021-09-24 03:00:56,58.653333333333336,18.77,6.62,685.545,42.89000000000001,57.27,20.0425,12.754999999999999,5.9325,307.65000000000003,19.775,23.79,34.96333333333333,21.085
2021-09-24 04:00:56,54.29333333333333,21.555,6.385,702.8299999999999,43.696666666666665,59.14666666666667,18.622500000000002,9.98,5.715,304.4166666666667,17.3925,21.0925,36.10666666666667,18.83
2021-09-24 05:00:56,49.70666666666667,18.33,6.135,723.6800000000001,40.24,56.55666666666667,17.4,10.625,5.4925,285.0133333333333,16.565,20.177500000000002,37.17666666666667,22.43
2021-09-24 06:00:56,46.54333333333333,19.355,6.0649999999999995,712.52,47.96333333333334,72.33666666666666,13.11,9.68,5.3925,301.41333333333336,18.2225,22.43,37.47666666666667,27.655
2021-09-24 07:00:56,41.23666666666667,18.705,5.9399999999999995,824.9300000000001,57.63666666666666,88.42333333333335,10.665,7.405,5.2725,302.31,21.865000000000002,26.9925,40.49666666666667,28.125
2021-09-24 08:00:56,40.43,17.95,5.995,985.46,96.95,171.62,11.32,5.535,5.22,437.3233333333333,34.552499999999995,45.7525,35.19,18.169999999999998
2021-09-24 09:00:56,53.88666666666666,16.575,6.5649999999999995,1132.965,107.85333333333334,194.18999999999997,12.255,5.655,5.7524999999999995,453.93,42.0075,62.295,34.48,22.049999999999997
2021-09-24 10:00:56,62.21,15.89,14.125,1001.585,79.69666666666667,131.23,16.5575,5.34,8.2125,427.59999999999997,35.01,49.1725,39.36666666666667,41.21
2021-09-24 11:00:56,60.47666666666667,12.84,18.435,999.265,79.36333333333333,127.39999999999999,18.8925,5.055,8.4025,373.0,20.955000000000002,28.665,53.00666666666666,45.525
2021-09-24 12:00:56,56.47,13.120000000000001,14.76,1011.535,73.52333333333333,117.71999999999998,17.225,5.140000000000001,6.3825,356.01666666666665,14.9975,20.4025,61.79666666666666,47.11
2021-09-24 13:00:56,53.71333333333333,13.495000000000001,8.435,933.115,53.78,85.71,14.182500000000001,5.915,5.55,329.05,13.0625,17.6525,69.39,63.005
2021-09-24 14:00:56,30.11,8.075,7.4,730.635,35.71666666666667,58.196666666666665,11.155,6.045,5.475,323.10999999999996,12.9875,17.2675,73.54666666666667,74.47
