Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-01-10 00:00:56,"15,75","9,89","14,92","3,47","4,70","31,21"
2021-01-10 01:00:56,"6,00","5,86","14,74","2,85","4,08","32,15"
2021-01-10 02:00:56,"6,05","1,00","14,79","2,16","2,88","33,02"
2021-01-10 03:00:56,"7,95","1,00","14,85","1,03","1,61","34,82"
2021-01-10 04:00:56,"6,08","1,03","14,65","1,98","2,66","32,88"
2021-01-10 05:00:56,"9,00","1,97","14,75","1,26","1,83","32,35"
2021-01-10 06:00:56,"9,13","0,97","14,39","1,54","2,24","33,74"
2021-01-10 07:00:56,"13,87","0,06","14,42","1,86","3,10","31,40"
2021-01-10 08:00:56,"8,95","2,00","14,46","6,55","10,67","25,92"
2021-01-10 09:00:56,"7,03","2,06","14,89","17,25","29,20","11,31"
2021-01-10 10:00:56,"8,03","3,97","14,43","5,30","8,41","32,39"
2021-01-10 11:00:56,"9,08","3,00","14,46","2,09","4,51","36,05"
2021-01-10 12:00:56,"12,19","3,08","14,40","3,95","7,21","31,79"
2021-01-10 13:00:56,"18,94","6,11","14,37","5,63","9,94","29,36"
2021-01-10 14:00:56,"17,06","9,95","14,67","5,50","9,44","28,69"
2021-01-10 15:00:56,"18,91","7,97","14,82","7,94","18,54","22,48"
2021-01-10 16:00:56,"16,06","7,05","14,86","6,76","13,44","25,69"
2021-01-10 17:00:56,"17,86","8,92","14,72",-,-,"15,02"
2021-01-10 18:00:56,"13,22","6,33","14,78","7,30","15,90",-
2021-01-10 19:00:56,"20,92","17,83","14,52","9,69","19,64","15,07"
2021-01-10 20:00:56,"18,13","11,94","14,66","11,14","24,06","12,38"
2021-01-10 21:00:56,"22,89","10,06","14,93","8,64","17,49","16,72"
2021-01-10 22:00:56,"18,94","11,97","15,19","12,14","29,98","9,47"
2021-01-10 23:00:56,"16,74","10,87","15,11","8,14","19,63","15,51"
2021-01-11 00:00:56,"8,51","6,27","15,40","13,03","27,31","7,78"
2021-01-11 01:00:56,"26,83","15,92","15,15","11,93","32,71","5,23"
2021-01-11 02:00:56,"20,83","12,89","14,92","10,36","24,69","6,94"
2021-01-11 03:00:56,"15,34","9,11","14,73","11,10","28,33","4,80"
2021-01-11 04:00:56,"26,80","13,08","14,71","9,69","25,53","5,41"
2021-01-11 05:00:56,"20,23","16,00","14,77","10,43","23,81","4,41"
2021-01-11 06:00:56,"27,97","16,03","14,87","9,82","28,27","4,32"
2021-01-11 07:00:56,"27,00","16,97","15,44","9,97","42,49","3,95"
2021-01-11 08:00:56,"27,03","16,11","16,75","10,03","112,54","3,41"
2021-01-11 09:00:56,"28,38","20,11","19,09","13,52","234,94","3,83"
2021-01-11 10:00:56,"42,44","24,48","18,57","13,76","189,50","4,40"
2021-01-11 11:00:56,"57,97","40,72","18,73","13,02","164,09","4,54"
2021-01-11 12:00:56,"57,58","31,20","20,91","15,92","201,98","4,58"
2021-01-11 13:00:56,"78,00","38,63","26,52","23,92","262,39","4,89"
2021-01-11 14:00:56,-,"60,20","41,55","28,78","265,95","4,81"
2021-01-11 15:00:56,-,"66,71","44,92","33,54","210,14","5,68"
2021-01-11 16:00:56,-,"56,61","51,37","27,34","204,13","4,34"
2021-01-11 17:00:56,-,"43,11","44,28","26,67","218,87","4,37"
2021-01-11 18:00:56,-,"47,89","34,86",-,-,"4,77"
2021-01-11 19:00:56,-,"80,27","30,90","23,97","358,58",-
2021-01-11 20:00:56,-,"91,39","32,18","24,58","402,26","6,89"
2021-01-11 21:00:56,-,"140,85","29,87","17,59","323,99","4,89"
2021-01-11 22:00:56,-,"99,13","28,76","14,58","345,08","5,21"
2021-01-11 23:00:56,-,"103,09","26,41","14,49","196,40","4,32"
2021-01-12 00:00:56,-,"69,47","23,30","12,40","113,03","3,69"
2021-01-12 01:00:56,"88,65","48,65","22,42","12,88","84,83","3,74"
2021-01-12 02:00:56,"75,78","36,70","21,29","11,51","60,85","3,92"
2021-01-12 03:00:56,"67,73","26,97","20,84","7,42","17,32","8,04"
2021-01-12 04:00:56,"57,89","25,88","19,43","6,75","16,74","7,58"
2021-01-12 05:00:56,"53,97","22,00","19,14","9,87","37,55","3,98"
2021-01-12 06:00:56,"52,92","21,94","18,12","8,12","34,78","4,43"
2021-01-12 07:00:56,"49,97","19,94","17,65","7,72","34,24","3,50"
2021-01-12 08:00:56,"49,11","18,21","18,66","10,41","99,13","3,07"
2021-01-12 09:00:56,"53,03","25,11","19,28","11,07","146,28","3,31"
2021-01-12 10:00:56,"54,55","29,33","19,62","10,99","129,76","4,13"
2021-01-12 11:00:56,"74,00","41,20","23,30","15,69","214,86","3,71"
2021-01-12 12:00:56,-,"47,72","27,84","16,23","147,98","5,64"
2021-01-12 13:00:56,-,"38,45","29,42","27,90","206,25","6,77"
2021-01-12 14:00:56,-,"54,42","33,27","42,94","257,59","5,58"
2021-01-12 15:00:56,-,"68,66","54,57","41,30","290,54","4,30"
2021-01-12 16:00:56,-,"56,97","58,06","38,34","248,65","3,82"
2021-01-12 17:00:56,-,"56,25","50,58","37,47","372,57","3,38"
2021-01-12 18:00:56,-,"65,70","40,63","40,78","587,28","4,39"
2021-01-12 19:00:56,-,"91,00","37,03",-,-,"4,28"
2021-01-12 20:00:56,-,"124,42","27,17","28,39","209,54",-
2021-01-12 21:00:56,-,"35,26","21,85","18,06","37,11","20,31"
2021-01-12 22:00:56,"43,32","9,89","19,34","13,63","25,18","27,12"
2021-01-12 23:00:56,"20,00","6,08","18,75","15,25","27,63","20,28"
2021-01-13 00:00:56,"20,05","8,95","18,54","17,06","34,46","15,00"
2021-01-13 01:00:56,"21,89","6,95","18,47","16,47","33,59","14,99"
2021-01-13 02:00:56,"18,00","5,08","17,81","14,84","28,12","25,28"
2021-01-13 03:00:56,"17,83","7,97","16,89","3,43","7,93","55,48"
2021-01-13 04:00:56,"11,97","6,92","16,37","0,90","3,46","64,98"
2021-01-13 05:00:56,"10,92","3,92","15,89","6,68","11,66","48,40"
2021-01-13 06:00:56,"8,06","1,00","15,72","9,34","14,99","44,89"
2021-01-13 07:00:56,"9,97","1,00","15,91","14,13","23,22","35,15"
2021-01-13 08:00:56,"9,28",-,"17,29","21,59","53,84","25,02"
2021-01-13 09:00:56,"18,72","0,08","16,21","8,80","23,22","23,84"
2021-01-13 10:00:56,"8,97","3,00","16,31","11,41","39,30","16,53"
2021-01-13 11:00:56,"8,47","3,05","17,27","20,74","103,02","5,64"
2021-01-13 12:00:56,"24,72","4,95","17,11","15,68","80,24","10,31"
2021-01-13 13:00:56,"15,06","2,97","16,82","14,50","60,40","12,77"
2021-01-13 14:00:56,"17,11","2,11","16,73","9,43","36,72","19,73"
2021-01-13 15:00:56,"20,84","6,05","16,75","8,67","30,88","19,41"
2021-01-13 16:00:56,"14,84","7,84","16,01","7,13","16,73","21,49"
2021-01-13 17:00:56,"9,05","1,95","15,76","8,37","17,24","21,30"
2021-01-13 18:00:56,"11,11","0,16","15,94","11,06","31,23","15,62"
2021-01-13 19:00:56,"15,00","6,03","15,73","10,66","22,78","14,83"
2021-01-13 20:00:56,"14,84","6,97","15,42",-,-,"19,10"
2021-01-13 21:00:56,"9,00","5,97","15,94","7,38","14,58",-
2021-01-13 22:00:56,"8,97","4,92","15,32","5,87","11,46","24,00"
2021-01-13 23:00:56,"8,19","2,03","15,31","11,26","26,41","17,77"
2021-01-14 00:00:56,"13,00","3,03","15,01","12,39","26,09","20,28"
2021-01-14 01:00:56,"13,08","4,00","15,42","17,96","44,79","11,11"
2021-01-14 02:00:56,"15,87","3,97","15,01","7,14","14,78","34,11"
2021-01-14 03:00:56,"10,95","3,00","14,85","2,31","5,57","41,19"
2021-01-14 04:00:56,"8,92","3,00","14,69","8,35","14,87","31,22"
2021-01-14 05:00:56,"6,00","2,95","14,72","6,33","12,84","32,77"
2021-01-14 06:00:56,"5,97","1,00","14,79","10,12","19,83","25,34"
2021-01-14 07:00:56,"5,14","1,05","15,32","15,72","43,98","16,13"
2021-01-14 08:00:56,"9,89","2,97","15,25","12,17","31,98","26,02"
2021-01-14 09:00:56,"6,08","1,95","15,30","15,80","47,08","19,88"
2021-01-14 10:00:56,"9,21","0,08","16,33","23,07","96,65","12,20"
2021-01-14 11:00:56,"17,21","3,25","16,39","22,38","91,66","11,63"
2021-01-14 12:00:56,"25,03","12,90","16,84","22,98","91,93","10,68"
2021-01-14 13:00:56,"25,89","9,08","17,28","19,80","72,53","18,00"
2021-01-14 14:00:56,"22,00","12,00","17,81","19,62","65,20","19,66"
2021-01-14 15:00:56,"21,94","12,00","17,46","11,24","28,79","38,40"
2021-01-14 16:00:56,"20,03","11,87","17,45","22,90","80,88","22,69"
2021-01-14 17:00:56,"21,11","7,03","17,17","22,40","65,67","21,82"
2021-01-14 18:00:56,"25,03","8,23","18,23","27,37","89,43","15,74"
2021-01-14 19:00:56,"26,27","17,18","18,51","32,11","103,25","6,55"
2021-01-14 20:00:56,"36,08","23,87","19,27","30,32","103,87","4,97"
2021-01-14 21:00:56,"38,92","19,00","19,84",-,-,"7,06"
2021-01-14 22:00:56,"36,11","18,92","19,41","26,62","85,22",-
2021-01-14 23:00:56,"39,56","15,79","17,83","23,03","53,29","11,52"
2021-01-15 00:00:56,"24,89","8,96","18,82","23,67","125,56","6,84"
2021-01-15 01:00:56,"59,28","46,13","19,02","21,65","135,12","4,92"
2021-01-15 02:00:56,"69,26","50,38","17,74","18,85","96,67","3,65"
2021-01-15 03:00:56,"40,82","27,81","16,27","17,97","50,08","4,23"
2021-01-15 04:00:56,"33,95","21,00","16,77","17,69","60,72","3,91"
2021-01-15 05:00:56,"31,85","20,76","16,08","15,44","30,10","5,47"
2021-01-15 06:00:56,"25,97","12,11","15,76","14,50","28,94","6,07"
2021-01-15 07:00:56,"25,08","15,97","16,59","16,25","51,33","3,83"
2021-01-15 08:00:56,"28,27","15,11","17,36","18,83","88,17","3,74"
2021-01-15 09:00:56,"37,54","18,87","16,42","23,02","65,57","10,92"
2021-01-15 10:00:56,"20,92","13,86","16,74","25,20","81,49","8,51"
2021-01-15 11:00:56,"18,03","8,92","17,08","26,50","86,31","12,22"
2021-01-15 12:00:56,"18,95","5,97","17,29","21,00","64,92","21,75"
2021-01-15 13:00:56,"17,22","5,16","19,85","21,95","72,42","18,37"
2021-01-15 14:00:56,"25,32","11,13","21,81","23,16","73,60","17,62"
2021-01-15 15:00:56,"41,00","16,11","22,72","27,76","95,41","15,46"
2021-01-15 16:00:56,"40,92","19,91","20,98","23,59","80,92","18,79"
2021-01-15 17:00:56,"38,51","17,00","20,98","25,27","96,72","15,28"
2021-01-15 18:00:56,"56,70","16,97","19,46","23,73","82,44","15,82"
2021-01-15 19:00:56,"46,67","16,48","19,51","28,42","141,85","5,00"
2021-01-15 20:00:56,"70,84","34,00","20,32","30,07","143,07","5,43"
2021-01-15 21:00:56,"65,83","34,81","23,06","23,22","171,69","6,68"
2021-01-15 22:00:56,"95,73","64,03","22,24",-,-,"5,91"
2021-01-15 23:00:56,"85,68","64,81","21,88","17,25","105,55",-
2021-01-16 00:00:56,"73,72","57,85","20,61","18,37","105,42","5,33"
2021-01-16 01:00:56,"62,51","51,48","18,63","16,85","58,58","4,66"
2021-01-16 02:00:56,"45,16","33,03","18,05","16,19","59,09","4,53"
2021-01-16 03:00:56,"50,78","33,83","17,82","15,67","58,71","4,43"
2021-01-16 04:00:56,"42,63","27,81","17,10","15,52","41,32","4,17"
2021-01-16 05:00:56,"29,00","20,89","16,64","14,02","37,33","3,76"
2021-01-16 06:00:56,"29,06","16,97","16,29","14,08","32,70","4,00"
2021-01-16 07:00:56,"31,15","16,24","16,38","14,20","38,42","3,98"
2021-01-16 08:00:56,"36,81","24,81","16,48","15,25","40,20","4,69"
2021-01-16 09:00:56,"30,29","18,36","17,70","16,54","79,98","4,45"
2021-01-16 10:00:56,"41,16","32,05","18,08","15,72","71,24","7,89"
2021-01-16 11:00:56,"46,89","33,92","19,66","17,02","46,46","14,00"
2021-01-16 12:00:56,"43,23","31,00","22,45","20,73","66,71","17,60"
2021-01-16 13:00:56,"51,79","30,83","21,73","18,65","45,90","26,49"
2021-01-16 14:00:56,"43,84","23,85","26,77","17,64","39,49","27,16"
2021-01-16 15:00:56,"37,84","17,95","22,16","14,90","28,17","32,86"
2021-01-16 16:00:56,"31,87","16,03","18,76","13,15","23,94","32,87"
2021-01-16 17:00:56,"27,05","16,92","18,66","14,25","26,22","32,44"
2021-01-16 18:00:56,"28,84","14,00","16,99","12,92","24,86","38,93"
2021-01-16 19:00:56,"23,42","14,30","15,86","17,89","32,62","25,96"
2021-01-16 20:00:56,"39,81","25,85","17,05","29,66","73,75","7,38"
2021-01-16 21:00:56,"69,56","56,55","17,58","32,84","114,67","4,53"
2021-01-16 22:00:56,"53,44","40,56","18,97","34,53","139,38","4,66"
2021-01-16 23:00:56,"69,64","60,62","17,76",-,-,"3,87"
2021-01-17 00:00:56,"55,56","45,57","16,95","29,48","81,35",-
2021-01-17 01:00:56,"37,77","27,82","16,88","31,09","72,51","3,74"
2021-01-17 02:00:56,"29,21","21,10","16,06","29,18","54,44","5,06"
2021-01-17 03:00:56,"37,23","24,90","15,96","25,25","46,47","5,41"
2021-01-17 04:00:56,"45,30","20,69","15,66","17,69","28,12","14,17"
2021-01-17 05:00:56,"18,90","7,98","15,83","12,86","19,79","25,29"
2021-01-17 06:00:56,"14,92","6,98","15,65","7,66","12,06","37,78"
2021-01-17 07:00:56,"12,20","5,95","15,97","12,19","17,99","30,01"
2021-01-17 08:00:56,"20,00","4,07","16,17","16,73","28,18","21,28"
2021-01-17 09:00:56,"19,77","6,92","15,87","6,81","13,64","37,56"
2021-01-17 10:00:56,"10,92","3,93","15,92","3,96","9,36","44,04"
2021-01-17 11:00:56,"7,97","1,00","15,75","7,52","15,83","38,94"
2021-01-17 12:00:56,"7,05","1,00","16,03","7,76","16,54","40,22"
2021-01-17 13:00:56,"8,97","1,08","16,32","9,82","19,19","37,95"
2021-01-17 14:00:56,"8,23","4,07","16,47","8,79","17,75","41,18"
2021-01-17 15:00:56,"16,90","7,10","16,06","8,70","18,84","41,80"
2021-01-17 16:00:56,"13,08","11,00","16,62","6,45","14,70","47,32"
2021-01-17 17:00:56,"16,05","10,98","16,84","3,93","11,10","50,37"
2021-01-17 18:00:56,"17,95","10,07","16,25","5,52","13,43","48,71"
2021-01-17 19:00:56,"16,03","13,02","16,36","6,60","16,02","48,41"
2021-01-17 20:00:56,"17,21","14,00","16,50","10,75","21,18","39,98"
2021-01-17 21:00:56,"24,81","13,95","16,38","7,64","14,79","46,16"
2021-01-17 22:00:56,"17,97","12,00","15,65","9,18","20,07","42,09"
2021-01-17 23:00:56,"17,05","12,02","16,06","7,05","13,63","46,06"
2021-01-18 00:00:56,"18,92","12,89","16,32",-,-,"41,62"
2021-01-18 01:00:56,"16,08","8,05","16,33","8,01","16,67",-
2021-01-18 02:00:56,"19,16","10,10","16,32","9,90","17,80","36,56"
2021-01-18 03:00:56,"24,89","13,90","15,73","7,17","13,27","43,78"
2021-01-18 04:00:56,"20,87","10,00","16,17","3,30","6,59","53,29"
2021-01-18 05:00:56,"16,00","9,93","15,93","8,18","14,06","40,51"
2021-01-18 06:00:56,"15,89","6,98","16,44","6,67","12,17","47,20"
2021-01-18 07:00:56,"12,32","6,12","16,48","24,85","61,53","13,17"
2021-01-18 08:00:56,"24,10","11,00","18,40","29,77","150,10","5,92"
2021-01-18 09:00:56,"28,24","11,36","19,19","32,95","198,83","5,40"
2021-01-18 10:00:56,"37,03","25,93","19,34","31,33","164,51","10,10"
2021-01-18 11:00:56,"38,32","23,45","19,38","22,66","96,19","18,66"
2021-01-18 12:00:56,"49,33","41,35","21,07","17,32","66,09","31,12"
2021-01-18 13:00:56,"23,92","14,83","18,59","11,66","44,26","41,96"
2021-01-18 14:00:56,"20,87","7,90","18,15","9,36","34,60","49,12"
2021-01-18 15:00:56,"16,29","4,16","21,52","13,56","47,84","40,30"
2021-01-18 16:00:56,"27,16","11,03","20,21","14,84","52,38","40,91"
2021-01-18 17:00:56,"32,95","12,22","25,68","20,90","62,09","30,73"
2021-01-18 18:00:56,"31,26","21,13","23,02","27,42","69,76","18,43"
2021-01-18 19:00:56,"41,34","26,51","20,33","37,47","112,37","6,56"
2021-01-18 20:00:56,"54,74","46,51","21,45","34,31","115,06","6,84"
2021-01-18 21:00:56,"81,57","66,68","21,29","30,11","98,57","6,14"
2021-01-18 22:00:56,"66,47","54,40","22,46","29,82","103,29","7,17"
2021-01-18 23:00:56,"83,43","68,60","22,76","27,32","66,20","6,15"
2021-01-19 00:00:56,"76,00","54,14","22,64","25,70","80,92","6,00"
2021-01-19 01:00:56,"75,63","59,74","21,37","22,36","51,20","5,67"
2021-01-19 02:00:56,"61,77","50,80","19,45","22,25","55,69",-
2021-01-19 03:00:56,"52,64","42,82","18,29","19,94","43,04","6,43"
2021-01-19 04:00:56,"38,80","35,70","16,83","15,01","28,83","13,12"
2021-01-19 05:00:56,"30,95","23,87","16,27","16,50","31,66","10,82"
2021-01-19 06:00:56,"28,97","19,13","15,80","15,43","29,35","13,19"
2021-01-19 07:00:56,"28,05","23,97","15,92","20,02","48,88","7,48"
2021-01-19 08:00:56,"30,08","23,08","15,39","19,18","47,98","9,84"
2021-01-19 09:00:56,"33,53","26,28","17,37","23,82","102,66","5,78"
2021-01-19 10:00:56,"54,43","37,38","18,61","23,62","111,96","10,19"
2021-01-19 11:00:56,"70,47","52,27","18,81","20,25","80,89","18,08"
2021-01-19 12:00:56,"50,38","31,33","19,86","21,67","77,90","22,92"
2021-01-19 13:00:56,"65,21","40,96","19,86","22,32","69,42","35,01"
2021-01-19 14:00:56,"73,00","40,37","21,37","29,38","109,47","23,11"
2021-01-19 15:00:56,-,"50,90","22,98","35,75","119,51","24,66"
2021-01-19 16:00:56,-,"47,35","6,89","27,64","84,03","32,70"
2021-01-19 17:00:56,"77,37","28,90","7,73","32,45","102,82","21,08"
2021-01-19 18:00:56,"90,84","26,38","7,70","39,75","108,90","8,16"
2021-01-19 19:00:56,"85,00","38,91","9,23","47,51","124,77","4,19"
2021-01-19 20:00:56,-,"94,66","8,89","42,04","126,43","2,98"
2021-01-19 21:00:56,-,"84,42","5,95","37,44","82,10","2,73"
2021-01-19 22:00:56,"80,64","66,80","5,82","33,62","57,29","4,82"
2021-01-19 23:00:56,"67,10","61,00","7,02","33,18","58,33","5,15"
2021-01-20 00:00:56,"71,12","61,09","7,88","29,25","74,21","3,28"
2021-01-20 01:00:56,"75,28","63,27","4,89","23,79","45,52","5,13"
2021-01-20 02:00:56,"48,23","42,14","4,71",-,-,"1,84"
2021-01-20 03:00:56,"56,74","45,66","4,00","23,33","45,88",-
2021-01-20 04:00:56,"46,89","35,90","3,12","20,06","38,23","6,46"
2021-01-20 05:00:56,"43,08","33,00","2,79","24,66","37,62","5,93"
2021-01-20 06:00:56,"46,05","33,32","2,80","24,90","45,56","3,66"
2021-01-20 07:00:56,"47,97","42,94","3,11","28,16","62,15","1,54"
2021-01-20 08:00:56,"47,24","40,97","3,45","24,97","78,91","1,75"
2021-01-20 09:00:56,"56,32","40,34","3,95","24,45","95,77","2,61"
2021-01-20 10:00:56,"68,05","51,25","1,79","22,24","89,37","7,13"
2021-01-20 11:00:56,"70,54","59,34","4,42","29,14","136,48","7,50"
2021-01-20 12:00:56,"90,84","69,64","6,05","27,38","84,62","16,54"
2021-01-20 13:00:56,"85,00","58,84","5,57","31,60","77,12","26,16"
2021-01-20 14:00:56,-,"54,23","18,39","40,44","115,56","22,45"
2021-01-20 15:00:56,-,"61,50","23,32","43,76","122,79","22,73"
2021-01-20 16:00:56,-,"76,04","18,68","30,26","83,67","30,43"
2021-01-20 17:00:56,-,"45,19","16,79","30,24","83,30","20,80"
2021-01-20 18:00:56,-,"20,44","14,16","39,22","108,12","7,54"
2021-01-20 19:00:56,-,"35,12","13,90","45,59","183,38","4,53"
2021-01-20 20:00:56,-,"71,74","20,70","50,08","312,81","5,35"
2021-01-20 21:00:56,-,"126,31","17,13","41,45","272,77","6,43"
2021-01-20 22:00:56,-,"136,72","15,55","38,17","224,07","5,46"
2021-01-20 23:00:56,-,"155,36","12,01","32,33","134,41","2,61"
2021-01-21 00:00:56,"97,00","78,69","13,52","32,13","164,94","4,00"
2021-01-21 01:00:56,-,"99,57","12,92","30,04","137,12","2,78"
2021-01-21 02:00:56,"99,66","86,34","10,19","34,10","138,92","2,25"
2021-01-21 03:00:56,"86,25","66,34","8,22",-,-,"1,15"
2021-01-21 04:00:56,"58,38","46,31","6,28","26,10","66,12",-
2021-01-21 05:00:56,"35,92","24,88","4,89","24,88","48,66","2,55"
2021-01-21 06:00:56,"32,97","21,06","4,29","26,13","64,57","0,62"
2021-01-21 07:00:56,"31,92","23,00","3,83","25,48","69,19","0,81"
2021-01-21 08:00:56,"29,32","23,31","4,84","30,40","175,09","1,51"
2021-01-21 09:00:56,"41,23","33,03","5,44","30,99","195,60","1,85"
2021-01-21 10:00:56,"50,67","34,74","9,38","32,62","250,77","3,53"
2021-01-21 11:00:56,"76,50","57,69","14,60","36,19","159,36","7,03"
2021-01-21 12:00:56,"94,66","75,70","13,73","31,27","106,36","12,66"
2021-01-21 13:00:56,"81,62","38,03","11,21","29,21","73,27","24,18"
2021-01-21 14:00:56,"67,00","38,73","10,68","27,26","73,17","30,61"
2021-01-21 15:00:56,-,"30,70","13,38","26,65","74,05","31,50"
2021-01-21 16:00:56,-,"21,77","11,27","22,85","64,94","31,55"
2021-01-21 17:00:56,"74,07","15,10","9,26","30,93","82,75","21,43"
2021-01-21 18:00:56,"76,88","18,13","11,47","37,04","105,02","7,95"
2021-01-21 19:00:56,"72,34","22,78","13,51","40,90","186,09","2,67"
2021-01-21 20:00:56,"86,00","46,68","16,12","42,92","244,15","4,12"
2021-01-21 21:00:56,-,"67,13","20,53","38,32","197,95","4,37"
2021-01-21 22:00:56,-,"70,93","18,75","34,45","197,93","3,27"
2021-01-21 23:00:56,-,"68,97","17,07","33,36","173,02","3,69"
2021-01-22 00:00:56,-,"67,91","13,87","31,64","151,45","2,83"
2021-01-22 01:00:56,"88,43","64,31","11,95","30,58","141,33","2,06"
2021-01-22 02:00:56,"67,70","43,84","9,59","28,67","99,73","1,72"
2021-01-22 03:00:56,"55,57","38,56","8,60","28,09","73,04","1,38"
2021-01-22 04:00:56,"38,92","24,91","7,80",-,-,"0,90"
2021-01-22 05:00:56,"35,92","21,81","6,59","29,64","76,30",-
2021-01-22 06:00:56,"32,90","16,15","5,82","29,74","76,56","0,69"
2021-01-22 07:00:56,"29,10","20,81","4,81","28,41","87,05","0,44"
2021-01-22 08:00:56,"33,25","15,23","5,38","33,80","144,68","0,68"
2021-01-22 09:00:56,"43,15","22,42","6,90","34,89","187,74","1,45"
2021-01-22 10:00:56,"49,38","35,16","9,34","32,85","209,42","3,66"
2021-01-22 11:00:56,"64,23","40,10","12,69","29,31","108,86","12,00"
2021-01-22 12:00:56,"73,15","41,97","10,09","19,28","52,18","28,81"
2021-01-22 13:00:56,"79,00","10,12","7,61","17,96","49,03","32,07"
2021-01-22 14:00:56,-,"13,91","5,63","15,75","41,23","40,87"
2021-01-22 15:00:56,"93,26","10,94","5,21","18,33","47,61","38,69"
2021-01-22 16:00:56,"65,18","9,15","5,91","25,64","64,16","29,81"
2021-01-22 17:00:56,"71,62","13,91","5,70","23,42","62,21","32,84"
2021-01-22 18:00:56,"57,80","11,62","9,82","38,13","125,83","8,24"
2021-01-22 19:00:56,"88,00","33,06","15,49","44,77","304,62","3,70"
2021-01-22 20:00:56,-,"65,68","15,47","41,60","274,68","2,57"
2021-01-22 21:00:56,-,"56,47","15,10","38,31","258,20","2,97"
2021-01-22 22:00:56,-,"71,03","12,61","32,85","184,91","3,01"
2021-01-22 23:00:56,-,"71,52","9,91","31,62","137,31","2,04"
2021-01-23 00:00:56,"82,81","55,79","9,75","29,13","131,67","1,75"
2021-01-23 01:00:56,"74,85","48,97","10,11","27,55","108,88","1,45"
2021-01-23 02:00:56,"68,62","47,62","7,62","24,98","80,08","0,97"
2021-01-23 03:00:56,"52,76","34,73","5,87","26,56","80,50","1,02"
2021-01-23 04:00:56,"42,62","25,58","7,81","17,25","34,21","16,96"
2021-01-23 05:00:56,"27,00","12,09","7,86",-,-,"25,47"
2021-01-23 06:00:56,"27,31","15,19","5,43","23,00","39,92",-
2021-01-23 07:00:56,"39,86","21,03","2,70","25,41","59,13","1,81"
2021-01-23 08:00:56,"33,83","21,84","3,48","26,80","83,67","0,98"
2021-01-23 09:00:56,"27,28","17,16","4,50","28,06","109,65","1,37"
2021-01-23 10:00:56,"38,26","22,30","7,33","27,37","112,34","3,58"
2021-01-23 11:00:56,"48,80","32,92","11,92","27,95","98,98","9,14"
2021-01-23 12:00:56,"79,00","61,92","9,66","16,91","39,39","35,25"
