Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2019-01-20 16:00:56,0.0,27.93,33.61,0.0,0.0
2019-01-20 17:00:56,0.0,16.23,60.67,0.0,0.0
2019-01-20 18:00:56,369.56,20.85,40.96,0.0,0.0
2019-01-20 19:00:56,247.0,33.76,48.21,0.0,0.0
2019-01-20 20:00:56,303.99,49.9,72.61,0.0,0.0
2019-01-20 21:00:56,323.61,50.83,62.15,0.0,0.0
2019-01-20 22:00:56,281.21,58.88,61.48,0.0,0.0
2019-01-20 23:00:56,250.89,59.26,33.54,0.0,0.0
2019-01-21 00:00:56,214.79,62.24,34.08,0.0,0.0
2019-01-21 01:00:56,171.55,55.96,28.52,0.0,0.0
2019-01-21 02:00:56,149.51,48.64,23.64,0.0,0.0
2019-01-21 03:00:56,137.38,49.43,23.88,0.0,0.0
2019-01-21 04:00:56,105.58,39.55,17.92,0.0,0.0
2019-01-21 05:00:56,83.05,36.35,12.03,0.0,0.0
2019-01-21 06:00:56,81.49,32.7,8.77,0.0,0.0
2019-01-21 07:00:56,79.3,30.02,7.75,0.0,0.0
2019-01-21 08:00:56,69.84,29.96,7.77,0.0,0.0
2019-01-21 09:00:56,85.1,25.52,7.86,0.0,0.0
2019-01-21 10:00:56,126.99,40.1,9.46,0.0,0.0
2019-01-21 11:00:56,197.0,49.73,19.58,0.0,0.0
2019-01-21 12:00:56,239.0,56.98,52.29,0.0,0.0
2019-01-21 13:00:56,214.12,64.48,97.93,0.0,0.0
2019-01-21 14:00:56,217.84,80.26,129.26,0.0,0.0
2019-01-21 15:00:56,248.64,87.88,61.06,0.0,0.0
2019-01-21 16:00:56,228.73,68.43,77.0,0.0,0.0
2019-01-21 17:00:56,229.63,73.87,88.4,0.0,0.0
2019-01-21 18:00:56,249.69,87.48,75.92,0.0,0.0
2019-01-21 19:00:56,277.94,101.46,71.77,0.0,0.0
2019-01-21 20:00:56,296.66,85.78,68.43,0.0,0.0
2019-01-21 21:00:56,264.27,82.47,57.28,0.0,0.0
2019-01-21 22:00:56,236.83,123.46,52.76,0.0,0.0
2019-01-21 23:00:56,216.7,84.83,48.62,0.0,0.0
2019-01-22 00:00:56,192.6,75.18,32.46,0.0,0.0
2019-01-22 01:00:56,182.25,81.47,31.13,0.0,0.0
2019-01-22 02:00:56,175.8,77.89,28.07,0.0,0.0
2019-01-22 03:00:56,168.84,78.45,24.37,0.0,0.0
2019-01-22 04:00:56,145.22,64.33,19.66,0.0,0.0
2019-01-22 05:00:56,119.72,51.97,13.54,0.0,0.0
2019-01-22 06:00:56,113.88,42.26,10.07,0.0,0.0
2019-01-22 07:00:56,114.75,52.47,9.55,0.0,0.0
2019-01-22 08:00:56,109.46,40.39,8.03,0.0,0.0
2019-01-22 09:00:56,106.75,40.36,8.7,0.0,0.0
2019-01-22 10:00:56,126.58,46.1,11.49,0.0,0.0
2019-01-22 11:00:56,192.27,62.69,16.16,0.0,0.0
2019-01-22 12:00:56,238.26,95.28,22.19,0.0,0.0
2019-01-22 13:00:56,211.82,100.08,33.56,0.0,0.0
2019-01-22 14:00:56,204.54,94.72,69.84,0.0,0.0
2019-01-22 15:00:56,206.24,82.32,69.43,0.0,0.0
2019-01-22 16:00:56,183.47,78.04,64.38,0.0,0.0
2019-01-22 17:00:56,179.71,76.37,50.17,0.0,0.0
2019-01-22 18:00:56,196.86,75.09,27.48,0.0,0.0
2019-01-22 19:00:56,184.93,72.35,24.47,0.0,0.0
2019-01-22 20:00:56,174.73,76.02,26.39,0.0,0.0
2019-01-22 21:00:56,172.16,70.53,24.33,0.0,0.0
2019-01-22 22:00:56,149.79,62.43,20.29,0.0,0.0
2019-01-22 23:00:56,131.24,53.21,18.73,0.0,0.0
2019-01-23 00:00:56,114.66,44.52,18.9,0.0,0.0
2019-01-23 01:00:56,121.83,49.9,15.83,0.0,0.0
2019-01-23 02:00:56,145.15,58.87,14.18,0.0,0.0
2019-01-23 03:00:56,151.1,60.0,13.41,0.0,0.0
2019-01-23 04:00:56,142.73,49.52,11.64,0.0,0.0
2019-01-23 05:00:56,136.48,48.67,11.95,0.0,0.0
2019-01-23 06:00:56,134.15,44.51,11.56,0.0,0.0
2019-01-23 07:00:56,146.06,50.17,10.03,0.0,0.0
2019-01-23 08:00:56,141.65,43.78,9.41,0.0,0.0
2019-01-23 09:00:56,124.23,36.98,8.75,0.0,0.0
2019-01-23 10:00:56,127.17,32.42,9.73,0.0,0.0
2019-01-23 11:00:56,141.88,38.49,14.11,0.0,0.0
2019-01-23 12:00:56,150.13,41.67,36.8,0.0,0.0
2019-01-23 13:00:56,165.73,63.12,94.37,0.0,0.0
2019-01-23 14:00:56,201.72,82.65,72.51,0.0,0.0
2019-01-23 15:00:56,205.51,91.13,68.16,0.0,0.0
2019-01-23 16:00:56,160.19,68.87,49.98,0.0,0.0
2019-01-23 17:00:56,128.98,51.82,43.28,0.0,0.0
2019-01-23 18:00:56,127.07,37.43,34.47,0.0,0.0
2019-01-23 19:00:56,185.53,42.35,35.95,0.0,0.0
2019-01-23 20:00:56,235.42,54.5,24.18,0.0,0.0
2019-01-23 21:00:56,213.27,50.89,23.45,0.0,0.0
2019-01-23 22:00:56,173.16,56.33,20.52,0.0,0.0
2019-01-23 23:00:56,159.03,51.87,17.99,0.0,0.0
2019-01-24 00:00:56,154.45,44.86,17.21,0.0,0.0
2019-01-24 01:00:56,134.74,47.46,21.68,0.0,0.0
2019-01-24 02:00:56,111.34,42.65,18.96,0.0,0.0
2019-01-24 03:00:56,104.13,38.31,20.36,0.0,0.0
2019-01-24 04:00:56,111.51,41.36,21.91,0.0,0.0
2019-01-24 05:00:56,127.66,42.89,17.4,0.0,0.0
2019-01-24 06:00:56,120.4,40.51,17.28,0.0,0.0
2019-01-24 07:00:56,104.58,48.07,16.82,0.0,0.0
2019-01-24 08:00:56,106.19,41.87,17.27,0.0,0.0
2019-01-24 09:00:56,108.65,45.19,16.8,0.0,0.0
2019-01-24 10:00:56,106.43,41.84,21.89,0.0,0.0
2019-01-24 11:00:56,111.13,49.67,33.59,0.0,0.0
2019-01-24 12:00:56,117.9,42.33,56.96,0.0,0.0
2019-01-24 13:00:56,135.45,44.16,69.3,0.0,0.0
2019-01-24 14:00:56,154.36,48.55,45.4,0.0,0.0
2019-01-24 15:00:56,152.7,44.54,27.62,0.0,0.0
2019-01-24 16:00:56,138.91,31.23,28.44,0.0,0.0
2019-01-24 17:00:56,143.51,26.72,19.62,0.0,0.0
2019-01-24 18:00:56,155.3,26.14,46.67,0.0,0.0
2019-01-24 19:00:56,217.49,31.75,98.29,0.0,0.0
2019-01-24 20:00:56,340.16,46.05,178.88,0.0,0.0
2019-01-24 21:00:56,432.89,65.08,173.38,0.0,0.0
2019-01-24 22:00:56,414.23,70.61,108.4,0.0,0.0
2019-01-24 23:00:56,335.38,60.08,69.62,0.0,0.0
2019-01-25 00:00:56,244.22,41.91,36.46,0.0,0.0
2019-01-25 01:00:56,169.18,32.68,32.64,0.0,0.0
2019-01-25 02:00:56,136.07,32.62,58.19,0.0,0.0
2019-01-25 03:00:56,127.65,36.51,82.58,0.0,0.0
2019-01-25 04:00:56,128.02,37.22,77.5,0.0,0.0
2019-01-25 05:00:56,117.21,32.65,43.74,0.0,0.0
2019-01-25 06:00:56,122.29,31.95,39.23,0.0,0.0
2019-01-25 07:00:56,107.41,32.88,27.24,0.0,0.0
2019-01-25 08:00:56,106.64,24.75,28.0,0.0,0.0
2019-01-25 09:00:56,118.73,34.79,36.78,0.0,0.0
2019-01-25 10:00:56,137.73,52.27,43.79,0.0,0.0
2019-01-25 11:00:56,207.57,75.47,99.29,0.0,0.0
2019-01-25 12:00:56,237.44,85.41,92.25,0.0,0.0
2019-01-25 13:00:56,176.22,73.46,46.93,0.0,0.0
2019-01-25 14:00:56,99.38,44.1,34.32,0.0,0.0
2019-01-25 15:00:56,61.85,30.52,30.79,0.0,0.0
2019-01-25 16:00:56,53.97,18.88,37.83,0.0,0.0
2019-01-25 17:00:56,41.59,10.71,31.92,0.0,0.0
2019-01-25 18:00:56,76.16,9.56,20.63,0.0,0.0
2019-01-25 19:00:56,104.36,18.14,35.12,0.0,0.0
2019-01-25 20:00:56,117.24,13.45,38.45,0.0,0.0
2019-01-25 21:00:56,116.43,22.9,23.06,0.0,0.0
2019-01-25 22:00:56,105.53,24.92,27.78,0.0,0.0
2019-01-25 23:00:56,96.84,26.06,29.55,0.0,0.0
2019-01-26 00:00:56,104.32,19.71,25.97,0.0,0.0
2019-01-26 01:00:56,105.04,13.13,38.57,0.0,0.0
2019-01-26 02:00:56,124.86,30.36,55.87,0.0,0.0
2019-01-26 03:00:56,142.89,38.06,37.67,0.0,0.0
2019-01-26 04:00:56,147.28,43.8,65.27,0.0,0.0
2019-01-26 05:00:56,133.17,40.07,27.71,0.0,0.0
2019-01-26 06:00:56,97.82,29.75,30.69,0.0,0.0
2019-01-26 07:00:56,74.82,36.02,45.22,0.0,0.0
2019-01-26 08:00:56,65.75,34.45,34.36,0.0,0.0
2019-01-26 09:00:56,74.42,39.22,28.22,0.0,0.0
2019-01-26 10:00:56,94.11,32.85,37.31,0.0,0.0
2019-01-26 11:00:56,123.61,43.79,100.26,0.0,0.0
2019-01-26 12:00:56,153.03,57.8,107.09,0.0,0.0
2019-01-26 13:00:56,156.1,56.56,85.19,0.0,0.0
2019-01-26 14:00:56,143.43,45.86,52.54,0.0,0.0
2019-01-26 15:00:56,137.31,38.81,26.88,0.0,0.0
2019-01-26 16:00:56,121.66,26.91,22.29,0.0,0.0
2019-01-26 17:00:56,111.89,14.7,15.54,0.0,0.0
2019-01-26 18:00:56,112.18,17.16,20.5,0.0,0.0
2019-01-26 19:00:56,105.85,24.38,15.2,0.0,0.0
2019-01-26 20:00:56,92.39,19.78,15.49,0.0,0.0
2019-01-26 21:00:56,68.68,20.68,17.51,0.0,0.0
2019-01-26 22:00:56,52.71,16.95,50.51,0.0,0.0
2019-01-26 23:00:56,73.73,18.22,30.08,0.0,0.0
2019-01-27 00:00:56,75.53,15.04,42.05,0.0,0.0
2019-01-27 01:00:56,53.83,23.13,40.12,0.0,0.0
2019-01-27 02:00:56,56.19,18.61,26.45,0.0,0.0
2019-01-27 03:00:56,80.43,25.56,23.67,0.0,0.0
2019-01-27 04:00:56,72.08,23.54,18.8,0.0,0.0
2019-01-27 05:00:56,54.68,13.95,19.83,0.0,0.0
2019-01-27 06:00:56,55.23,9.04,15.36,0.0,0.0
2019-01-27 07:00:56,45.6,16.03,12.3,0.0,0.0
2019-01-27 08:00:56,36.18,14.0,8.75,0.0,0.0
2019-01-27 09:00:56,38.39,7.8,6.82,0.0,0.0
2019-01-27 10:00:56,54.15,10.27,21.59,0.0,0.0
2019-01-27 11:00:56,57.77,19.48,30.09,0.0,0.0
2019-01-27 12:00:56,59.51,14.63,32.79,0.0,0.0
2019-01-27 13:00:56,66.07,13.82,34.19,0.0,0.0
2019-01-27 14:00:56,84.14,20.2,21.17,0.0,0.0
2019-01-27 15:00:56,98.1,14.9,16.46,0.0,0.0
2019-01-27 16:00:56,101.37,8.67,17.96,0.0,0.0
2019-01-27 17:00:56,122.39,9.06,36.91,0.0,0.0
2019-01-27 18:00:56,130.64,20.18,24.17,0.0,0.0
2019-01-27 19:00:56,131.85,22.91,27.48,0.0,0.0
2019-01-27 20:00:56,127.58,24.47,28.9,0.0,0.0
2019-01-27 21:00:56,139.32,25.05,28.25,0.0,0.0
2019-01-27 22:00:56,163.56,26.06,53.16,0.0,0.0
2019-01-27 23:00:56,193.86,34.35,28.49,0.0,0.0
2019-01-28 00:00:56,200.47,38.1,23.97,0.0,0.0
2019-01-28 01:00:56,213.07,38.38,53.15,0.0,0.0
2019-01-28 02:00:56,193.7,46.98,37.97,0.0,0.0
2019-01-28 03:00:56,156.67,36.02,29.18,0.0,0.0
2019-01-28 04:00:56,137.84,30.82,31.12,0.0,0.0
2019-01-28 05:00:56,131.15,23.87,25.12,0.0,0.0
2019-01-28 06:00:56,123.62,24.67,26.75,0.0,0.0
2019-01-28 07:00:56,123.09,23.13,20.0,0.0,0.0
2019-01-28 08:00:56,114.33,26.01,14.61,0.0,0.0
2019-01-28 09:00:56,125.22,24.37,21.76,0.0,0.0
2019-01-28 10:00:56,129.53,30.85,56.96,0.0,0.0
2019-01-28 11:00:56,128.11,37.75,53.84,0.0,0.0
2019-01-28 12:00:56,119.64,34.99,38.98,0.0,0.0
2019-01-28 13:00:56,104.83,21.96,31.16,0.0,0.0
2019-01-28 14:00:56,87.72,18.86,17.58,0.0,0.0
2019-01-28 15:00:56,63.94,13.31,18.97,0.0,0.0
2019-01-28 16:00:56,49.35,8.29,21.4,0.0,0.0
2019-01-28 17:00:56,54.87,5.0,11.97,0.0,0.0
2019-01-28 18:00:56,59.57,3.1,9.08,0.0,0.0
2019-01-28 19:00:56,63.79,8.86,11.13,0.0,0.0
2019-01-28 20:00:56,122.66,14.38,17.84,0.0,0.0
2019-01-28 21:00:56,170.99,19.8,41.76,0.0,0.0
2019-01-28 22:00:56,178.85,33.97,28.51,0.0,0.0
2019-01-28 23:00:56,156.82,31.0,17.87,0.0,0.0
2019-01-29 00:00:56,135.27,25.1,13.21,0.0,0.0
2019-01-29 01:00:56,122.25,28.94,9.83,0.0,0.0
2019-01-29 02:00:56,112.79,26.04,8.35,0.0,0.0
2019-01-29 03:00:56,104.08,18.58,6.32,0.0,0.0
2019-01-29 04:00:56,102.66,28.04,5.57,0.0,0.0
2019-01-29 05:00:56,89.42,27.01,4.47,0.0,0.0
2019-01-29 06:00:56,81.02,17.4,4.68,0.0,0.0
2019-01-29 07:00:56,87.08,16.79,3.93,0.0,0.0
2019-01-29 08:00:56,79.6,16.62,4.17,0.0,0.0
2019-01-29 09:00:56,97.35,25.01,5.63,0.0,0.0
2019-01-29 10:00:56,120.63,29.55,11.68,0.0,0.0
2019-01-29 11:00:56,132.26,34.7,48.62,0.0,0.0
2019-01-29 12:00:56,160.79,58.92,70.2,0.0,0.0
2019-01-29 13:00:56,152.38,52.61,23.39,0.0,0.0
2019-01-29 14:00:56,115.14,32.31,16.48,0.0,0.0
2019-01-29 15:00:56,85.15,28.38,20.69,0.0,0.0
2019-01-29 16:00:56,72.88,19.11,18.62,0.0,0.0
2019-01-29 17:00:56,81.48,12.71,14.04,0.0,0.0
2019-01-29 18:00:56,102.42,11.32,34.07,0.0,0.0
2019-01-29 19:00:56,134.94,13.35,60.16,0.0,0.0
2019-01-29 20:00:56,248.11,21.92,59.11,0.0,0.0
2019-01-29 21:00:56,301.4,35.43,38.62,0.0,0.0
2019-01-29 22:00:56,289.52,40.8,42.3,0.0,0.0
2019-01-29 23:00:56,261.07,45.31,32.83,0.0,0.0
2019-01-30 00:00:56,204.21,34.81,29.45,0.0,0.0
2019-01-30 01:00:56,171.89,30.15,33.17,0.0,0.0
2019-01-30 02:00:56,154.19,32.0,24.38,0.0,0.0
2019-01-30 03:00:56,153.69,30.84,23.34,0.0,0.0
2019-01-30 04:00:56,153.87,31.66,18.46,0.0,0.0
2019-01-30 05:00:56,133.93,27.58,13.23,0.0,0.0
2019-01-30 06:00:56,114.06,25.44,17.12,0.0,0.0
2019-01-30 07:00:56,103.59,26.17,16.42,0.0,0.0
2019-01-30 08:00:56,121.44,34.91,28.38,0.0,0.0
2019-01-30 09:00:56,154.58,33.23,26.94,0.0,0.0
2019-01-30 10:00:56,226.94,41.77,64.08,0.0,0.0
2019-01-30 11:00:56,274.21,45.24,73.74,0.0,0.0
2019-01-30 12:00:56,279.68,47.35,67.22,0.0,0.0
2019-01-30 13:00:56,275.51,49.3,60.34,0.0,0.0
2019-01-30 14:00:56,234.51,46.36,55.9,0.0,0.0
2019-01-30 15:00:56,209.12,39.18,36.98,0.0,0.0
2019-01-30 16:00:56,188.62,27.12,26.57,0.0,0.0
2019-01-30 17:00:56,171.87,15.97,32.66,0.0,0.0
2019-01-30 18:00:56,185.9,8.56,48.09,0.0,0.0
2019-01-30 19:00:56,258.57,26.03,56.06,0.0,0.0
2019-01-30 20:00:56,285.97,25.68,87.08,0.0,0.0
2019-01-30 21:00:56,268.67,24.72,98.26,0.0,0.0
2019-01-30 22:00:56,247.22,27.04,76.79,0.0,0.0
2019-01-30 23:00:56,196.16,30.52,97.99,0.0,0.0
2019-01-31 00:00:56,156.11,27.15,61.92,0.0,0.0
2019-01-31 01:00:56,131.74,28.86,60.64,0.0,0.0
2019-01-31 02:00:56,107.4,23.02,30.11,0.0,0.0
2019-01-31 03:00:56,70.36,17.62,21.07,0.0,0.0
2019-01-31 04:00:56,38.18,12.58,14.76,0.0,0.0
2019-01-31 05:00:56,34.19,11.52,11.25,0.0,0.0
2019-01-31 06:00:56,26.62,8.29,11.07,0.0,0.0
2019-01-31 07:00:56,21.7,13.92,10.47,0.0,0.0
2019-01-31 08:00:56,36.82,11.53,14.02,0.0,0.0
2019-01-31 09:00:56,84.26,8.37,24.23,0.0,0.0
2019-01-31 10:00:56,182.33,24.55,49.47,0.0,0.0
2019-01-31 11:00:56,196.76,26.85,41.22,0.0,0.0
2019-01-31 12:00:56,151.67,32.63,0.0,0.0,0.0
2019-01-31 13:00:56,125.7,44.04,30.02,0.0,0.0
2019-01-31 14:00:56,108.91,30.57,21.02,0.0,0.0
2019-01-31 15:00:56,104.17,16.02,16.87,0.0,0.0
2019-01-31 16:00:56,90.82,8.59,15.91,0.0,0.0
2019-01-31 17:00:56,76.42,4.59,17.66,0.0,0.0
2019-01-31 18:00:56,73.87,2.34,15.06,0.0,0.0
2019-01-31 19:00:56,66.98,18.42,36.25,0.0,0.0
2019-01-31 20:00:56,65.0,16.25,85.73,0.0,0.0
2019-01-31 21:00:56,65.01,15.0,50.84,0.0,0.0
2019-01-31 22:00:56,45.55,12.69,33.07,0.0,0.0
2019-01-31 23:00:56,37.69,9.47,30.23,0.0,0.0
2019-02-01 00:00:56,29.2,6.45,23.49,0.0,0.0
2019-02-01 01:00:56,17.19,8.41,22.28,0.0,0.0
2019-02-01 02:00:56,24.01,13.25,14.68,0.0,0.0
2019-02-01 03:00:56,22.42,12.97,9.39,0.0,0.0
2019-02-01 04:00:56,15.54,8.4,5.01,0.0,0.0
2019-02-01 05:00:56,11.52,4.72,5.94,0.0,0.0
2019-02-01 06:00:56,7.46,3.58,7.62,0.0,0.0
2019-02-01 07:00:56,4.51,0.0,9.29,0.0,0.0
2019-02-01 08:00:56,10.37,9.52,13.25,0.0,0.0
2019-02-01 09:00:56,13.97,7.04,26.31,0.0,0.0
2019-02-01 10:00:56,27.5,10.09,24.34,0.0,0.0
2019-02-01 11:00:56,37.31,19.97,24.49,0.0,0.0
2019-02-01 12:00:56,43.22,14.97,25.77,0.0,0.0
2019-02-01 13:00:56,41.33,17.1,22.27,0.0,0.0
2019-02-01 14:00:56,26.54,12.87,23.26,0.0,0.0
2019-02-01 15:00:56,23.27,7.91,19.34,0.0,0.0
2019-02-01 16:00:56,30.92,9.5,15.14,0.0,0.0
2019-02-01 17:00:56,31.88,6.79,13.81,0.0,0.0
2019-02-01 18:00:56,26.29,5.76,13.41,0.0,0.0
2019-02-01 19:00:56,34.29,9.2,14.24,0.0,0.0
2019-02-01 20:00:56,36.07,12.03,18.58,0.0,0.0
2019-02-01 21:00:56,40.83,8.64,19.93,0.0,0.0
2019-02-01 22:00:56,35.29,10.29,24.15,0.0,0.0
2019-02-01 23:00:56,30.6,16.4,28.8,0.0,0.0
2019-02-02 00:00:56,32.15,12.37,20.44,0.0,0.0
2019-02-02 01:00:56,29.63,11.21,20.07,0.0,0.0
2019-02-02 02:00:56,19.95,13.03,20.65,0.0,0.0
2019-02-02 03:00:56,14.91,9.33,24.9,0.0,0.0
2019-02-02 04:00:56,24.55,5.48,27.59,0.0,0.0
2019-02-02 05:00:56,26.37,3.99,25.56,0.0,0.0
2019-02-02 06:00:56,21.91,5.9,22.08,0.0,0.0
2019-02-02 07:00:56,22.44,4.8,15.56,0.0,0.0
2019-02-02 08:00:56,22.54,9.52,14.44,0.0,0.0
2019-02-02 09:00:56,31.43,15.15,26.16,0.0,0.0
2019-02-02 10:00:56,49.52,17.05,44.77,0.0,0.0
2019-02-02 11:00:56,69.55,27.51,82.64,0.0,0.0
2019-02-02 12:00:56,80.64,32.78,60.59,0.0,0.0
2019-02-02 13:00:56,70.55,33.55,49.53,0.0,0.0
2019-02-02 14:00:56,50.95,31.72,25.7,0.0,0.0
2019-02-02 15:00:56,42.06,20.95,23.16,0.0,0.0
2019-02-02 16:00:56,35.95,11.99,31.48,0.0,0.0
2019-02-02 17:00:56,44.21,7.4,13.16,0.0,0.0
2019-02-02 18:00:56,47.79,10.69,10.96,0.0,0.0
2019-02-02 19:00:56,46.49,7.88,27.77,0.0,0.0
2019-02-02 20:00:56,82.93,13.11,71.81,0.0,0.0
2019-02-02 21:00:56,192.94,42.5,95.91,0.0,0.0
2019-02-02 22:00:56,241.06,50.42,65.06,0.0,0.0
2019-02-02 23:00:56,202.25,32.09,53.66,0.0,0.0
2019-02-03 00:00:56,195.04,33.07,54.97,0.0,0.0
2019-02-03 01:00:56,176.76,28.18,34.54,0.0,0.0
2019-02-03 02:00:56,126.37,25.39,25.08,0.0,0.0
2019-02-03 03:00:56,97.87,22.15,26.8,0.0,0.0
2019-02-03 04:00:56,92.69,13.67,19.04,0.0,0.0
2019-02-03 05:00:56,81.97,16.3,12.99,0.0,0.0
2019-02-03 06:00:56,65.58,15.0,10.36,0.0,0.0
2019-02-03 07:00:56,50.82,14.45,6.94,0.0,0.0
2019-02-03 08:00:56,54.9,15.21,7.05,0.0,0.0
2019-02-03 09:00:56,79.27,21.95,6.71,0.0,0.0
2019-02-03 10:00:56,77.58,23.77,47.85,0.0,0.0
2019-02-03 11:00:56,76.96,30.77,60.44,0.0,0.0
2019-02-03 12:00:56,92.0,39.84,53.55,0.0,0.0
2019-02-03 13:00:56,106.31,35.14,42.16,0.0,0.0
2019-02-03 14:00:56,83.4,29.32,24.29,0.0,0.0
2019-02-03 15:00:56,58.89,19.28,20.75,0.0,0.0
2019-02-03 16:00:56,49.61,13.99,9.37,0.0,0.0
2019-02-03 17:00:56,48.11,12.88,5.13,0.0,0.0
2019-02-03 18:00:56,35.64,9.61,15.6,0.0,0.0
2019-02-03 19:00:56,45.9,5.59,42.11,0.0,0.0
2019-02-03 20:00:56,85.33,11.75,67.43,0.0,0.0
2019-02-03 21:00:56,235.11,46.42,137.37,0.0,0.0
2019-02-03 22:00:56,345.94,69.08,94.63,0.0,0.0
2019-02-03 23:00:56,318.92,58.16,57.13,0.0,0.0
2019-02-04 00:00:56,238.09,40.75,39.32,0.0,0.0
2019-02-04 01:00:56,187.58,43.68,36.59,0.0,0.0
2019-02-04 02:00:56,146.89,36.57,29.49,0.0,0.0
2019-02-04 03:00:56,128.52,26.88,27.25,0.0,0.0
2019-02-04 04:00:56,100.67,19.19,21.69,0.0,0.0
2019-02-04 05:00:56,78.95,14.94,10.86,0.0,0.0
2019-02-04 06:00:56,62.95,13.16,6.27,0.0,0.0
2019-02-04 07:00:56,47.96,15.58,4.04,0.0,0.0
2019-02-04 08:00:56,56.25,14.21,3.25,0.0,0.0
2019-02-04 09:00:56,102.08,23.65,7.37,0.0,0.0
2019-02-04 10:00:56,116.84,29.38,86.0,0.0,0.0
2019-02-04 11:00:56,174.76,34.5,71.21,0.0,0.0
2019-02-04 12:00:56,225.84,46.48,44.82,0.0,0.0
2019-02-04 13:00:56,206.46,46.94,36.64,0.0,0.0
2019-02-04 14:00:56,183.11,34.1,38.81,0.0,0.0
2019-02-04 15:00:56,157.68,27.33,27.11,0.0,0.0
2019-02-04 16:00:56,140.67,16.53,16.12,0.0,0.0
2019-02-04 17:00:56,130.07,24.3,15.08,0.0,0.0
2019-02-04 18:00:56,118.36,22.54,36.59,0.0,0.0
2019-02-04 19:00:56,346.79,39.89,89.97,0.0,0.0
2019-02-04 20:00:56,644.32,57.51,73.28,0.0,0.0
2019-02-04 21:00:56,608.78,58.15,50.11,0.0,0.0
2019-02-04 22:00:56,399.08,46.16,59.04,0.0,0.0
2019-02-04 23:00:56,280.15,43.4,31.45,0.0,0.0
2019-02-05 00:00:56,238.06,39.0,22.53,0.0,0.0
2019-02-05 01:00:56,195.12,33.33,23.59,0.0,0.0
2019-02-05 02:00:56,154.76,38.76,19.12,0.0,0.0
2019-02-05 03:00:56,117.64,26.87,12.74,0.0,0.0
2019-02-05 04:00:56,105.38,20.5,9.14,0.0,0.0
2019-02-05 05:00:56,101.74,26.48,7.67,0.0,0.0
2019-02-05 06:00:56,91.13,28.69,7.28,0.0,0.0
2019-02-05 07:00:56,82.89,24.34,6.42,0.0,0.0
2019-02-05 08:00:56,94.89,23.23,6.35,0.0,0.0
2019-02-05 09:00:56,95.83,23.7,6.45,0.0,0.0
2019-02-05 10:00:56,102.42,25.21,40.43,0.0,0.0
2019-02-05 11:00:56,132.98,42.1,83.49,0.0,0.0
2019-02-05 12:00:56,194.45,71.77,70.56,0.0,0.0
2019-02-05 13:00:56,227.5,81.7,53.76,0.0,0.0
2019-02-05 14:00:56,215.96,64.92,54.44,0.0,0.0
2019-02-05 15:00:56,176.91,37.3,36.76,0.0,0.0
2019-02-05 16:00:56,125.51,26.68,30.11,0.0,0.0
2019-02-05 17:00:56,94.61,17.54,27.9,0.0,0.0
2019-02-05 18:00:56,90.4,13.78,37.39,0.0,0.0
2019-02-05 19:00:56,210.54,27.76,78.52,0.0,0.0
2019-02-05 20:00:56,356.06,45.86,118.47,0.0,0.0
2019-02-05 21:00:56,311.88,31.96,73.32,0.0,0.0
2019-02-05 22:00:56,233.15,26.42,46.21,0.0,0.0
2019-02-05 23:00:56,190.83,27.64,26.84,0.0,0.0
2019-02-06 00:00:56,144.44,21.49,45.95,0.0,0.0
2019-02-06 01:00:56,173.62,30.62,76.9,0.0,0.0
2019-02-06 02:00:56,188.4,38.28,64.56,0.0,0.0
2019-02-06 03:00:56,174.17,39.47,36.05,0.0,0.0
2019-02-06 04:00:56,145.81,39.98,33.87,0.0,0.0
2019-02-06 05:00:56,114.49,27.73,28.87,0.0,0.0
2019-02-06 06:00:56,96.99,19.02,23.12,0.0,0.0
2019-02-06 07:00:56,82.35,24.44,20.93,0.0,0.0
2019-02-06 08:00:56,86.76,22.39,25.2,0.0,0.0
2019-02-06 09:00:56,136.04,28.78,54.2,0.0,0.0
2019-02-06 10:00:56,217.26,38.58,64.3,0.0,0.0
2019-02-06 11:00:56,297.39,55.85,90.69,0.0,0.0
2019-02-06 12:00:56,346.69,75.62,54.65,0.0,0.0
2019-02-06 13:00:56,338.24,89.41,68.1,0.0,0.0
2019-02-06 14:00:56,344.21,101.18,65.62,0.0,0.0
2019-02-06 15:00:56,283.69,89.96,90.72,0.0,0.0
2019-02-06 16:00:56,190.45,69.1,91.44,0.0,0.0
2019-02-06 17:00:56,127.19,42.82,70.77,0.0,0.0
2019-02-06 18:00:56,104.43,41.43,44.45,0.0,0.0
2019-02-06 19:00:56,108.02,40.23,39.94,0.0,0.0
2019-02-06 20:00:56,132.81,49.23,48.4,0.0,0.0
2019-02-06 21:00:56,138.49,46.05,55.98,0.0,0.0
2019-02-06 22:00:56,126.42,45.57,49.4,0.0,0.0
2019-02-06 23:00:56,128.23,42.79,42.51,0.0,0.0
2019-02-07 00:00:56,127.17,39.82,79.21,0.0,0.0
2019-02-07 01:00:56,138.21,51.48,72.01,0.0,0.0
2019-02-07 02:00:56,128.49,47.49,40.51,0.0,0.0
2019-02-07 03:00:56,115.54,37.81,26.84,0.0,0.0
2019-02-07 04:00:56,107.06,42.03,25.39,0.0,0.0
