Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-04-15 11:00:56,28.95,18.41,4.08,2.41,4.07
2018-04-15 12:00:56,33.77,18.98,3.86,2.32,4.03
2018-04-15 13:00:56,23.94,19.13,4.07,3.41,6.14
2018-04-15 14:00:56,26.42,11.35,4.51,3.91,5.95
2018-04-15 15:00:56,16.93,7.55,4.73,4.24,6.71
2018-04-15 16:00:56,13.79,4.94,4.16,3.35,4.59
2018-04-15 17:00:56,28.17,6.17,0.0,3.22,4.42
2018-04-15 18:00:56,30.13,11.24,0.0,4.73,6.4
2018-04-15 19:00:56,32.53,7.87,0.0,7.42,8.38
2018-04-15 20:00:56,30.16,22.21,3.09,9.05,11.77
2018-04-15 21:00:56,36.57,12.6,8.2,9.59,11.38
2018-04-15 22:00:56,42.26,20.97,9.12,10.42,12.87
2018-04-15 23:00:56,43.66,29.25,7.37,11.91,14.53
2018-04-16 00:00:56,48.08,38.07,7.34,20.93,25.63
2018-04-16 01:00:56,49.84,22.0,9.8,6.11,6.8
2018-04-16 02:00:56,32.84,20.57,10.39,3.63,5.46
2018-04-16 03:00:56,36.23,13.16,11.17,1.76,3.08
2018-04-16 04:00:56,40.11,15.74,10.29,1.82,3.84
2018-04-16 05:00:56,27.66,21.21,10.41,2.38,3.58
2018-04-16 06:00:56,30.64,16.59,10.43,4.16,5.31
2018-04-16 07:00:56,24.09,10.12,10.52,14.68,16.59
2018-04-16 08:00:56,26.08,6.62,12.82,12.73,14.09
2018-04-16 09:00:56,34.79,10.07,9.77,12.86,16.1
2018-04-16 10:00:56,33.24,7.9,5.6,11.93,15.01
2018-04-16 11:00:56,42.35,4.97,4.34,11.07,13.71
2018-04-16 12:00:56,43.43,4.16,4.42,9.99,12.35
2018-04-16 13:00:56,46.12,3.18,3.59,10.1,11.64
2018-04-16 14:00:56,56.62,7.76,2.07,12.99,16.41
2018-04-16 15:00:56,52.95,13.45,2.34,14.92,19.02
2018-04-16 16:00:56,49.27,13.78,2.33,16.37,20.38
2018-04-16 17:00:56,53.05,12.77,8.32,15.63,19.53
2018-04-16 18:00:56,45.98,30.83,10.14,16.6,19.21
2018-04-16 19:00:56,50.56,17.39,10.77,20.81,23.1
2018-04-16 20:00:56,55.37,24.38,8.47,31.52,41.65
2018-04-16 21:00:56,71.42,30.23,7.96,32.27,58.84
2018-04-16 22:00:56,110.48,37.91,9.78,35.47,107.43
2018-04-16 23:00:56,153.77,41.13,8.97,34.63,124.27
2018-04-17 00:00:56,206.19,22.21,8.12,31.44,86.84
2018-04-17 01:00:56,178.81,25.95,1.95,25.62,51.58
2018-04-17 02:00:56,122.92,21.71,0.21,22.54,40.18
2018-04-17 03:00:56,100.73,30.61,0.69,21.26,28.26
2018-04-17 04:00:56,74.15,24.32,2.79,18.79,30.75
2018-04-17 05:00:56,60.08,31.82,1.43,17.55,24.49
2018-04-17 06:00:56,63.34,29.24,0.15,15.79,19.22
2018-04-17 07:00:56,55.3,16.66,0.84,15.81,21.28
2018-04-17 08:00:56,59.87,25.06,3.27,15.31,34.98
2018-04-17 09:00:56,56.48,36.26,6.18,19.18,48.61
2018-04-17 10:00:56,84.53,31.71,7.28,24.9,58.5
2018-04-17 11:00:56,95.69,39.04,7.95,28.41,57.72
2018-04-17 12:00:56,126.9,30.22,0.0,22.06,29.74
2018-04-17 13:00:56,86.09,26.86,5.97,0.0,0.0
2018-04-17 14:00:56,55.1,20.54,5.53,8.66,10.77
2018-04-17 15:00:56,35.34,12.72,5.56,7.81,10.59
2018-04-17 16:00:56,23.87,8.63,5.1,8.41,10.32
2018-04-17 17:00:56,17.82,4.36,0.18,5.46,8.06
2018-04-17 18:00:56,26.7,2.21,0.0,8.48,11.32
2018-04-17 19:00:56,25.65,8.13,0.23,13.91,16.96
2018-04-17 20:00:56,31.76,10.19,4.37,30.07,49.75
2018-04-17 21:00:56,62.25,14.65,13.78,34.79,53.38
2018-04-17 22:00:56,54.69,9.23,17.56,31.07,36.58
2018-04-17 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-18 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-19 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-20 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-21 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-22 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-23 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-24 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-25 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-26 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-27 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-28 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-29 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-04-30 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-01 23:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 00:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 01:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 02:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 03:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 04:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 05:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 06:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 07:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 08:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 09:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 10:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 11:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 12:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 13:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 14:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 15:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 16:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 17:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 18:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 19:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 20:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 21:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 22:00:56,0.0,0.0,0.0,0.0,0.0
2018-05-02 23:00:56,0.0,0.0,0.0,0.0,0.0
