Tarih,PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),PM10 ( µg/m3 ),CO ( µg/m3 )
2020-12-21 18:00:56,17.48,6.19,33.195,57.125,37.52,0.0,386.29
2020-12-21 19:00:56,19.22,5.7,30.5,48.575,37.58,0.0,544.57
2020-12-21 20:00:56,21.91,6.29,25.15,40.315,47.02,0.0,488.46
2020-12-21 21:00:56,18.06,6.2,28.544999999999998,41.474999999999994,40.34,0.0,517.2
2020-12-21 22:00:56,15.29,6.9,27.61,39.8,42.72,0.0,481.46
2020-12-21 23:00:56,13.84,6.63,24.38,37.595,45.88,0.0,506.31
2020-12-22 00:00:56,22.02,8.02,22.130000000000003,36.03,48.06,0.0,427.27
2020-12-22 01:00:56,21.01,6.6,25.044999999999998,38.08,43.81,0.0,483.12
2020-12-22 02:00:56,15.83,5.36,15.46,24.17,61.85,0.0,472.78
2020-12-22 03:00:56,12.1,5.24,15.89,25.78,61.65,0.0,538.05
2020-12-22 04:00:56,11.75,5.16,19.145,30.925,56.43,0.0,557.3
2020-12-22 05:00:56,9.45,5.14,15.365,25.415,63.68,0.0,584.77
2020-12-22 06:00:56,9.05,5.35,16.95,26.63,60.95,0.0,661.13
2020-12-22 07:00:56,8.42,5.11,16.695,28.825,58.99,0.0,526.02
2020-12-22 08:00:56,7.23,5.62,25.105,43.415,43.62,0.0,461.21
2020-12-22 09:00:56,9.63,5.67,26.72,46.11,44.12,0.0,397.01
2020-12-22 10:00:56,10.53,7.3,27.995,49.15,42.74,0.0,383.17
2020-12-22 11:00:56,12.99,5.67,22.835,39.795,49.65,0.0,370.37
2020-12-22 12:00:56,11.19,5.28,21.805,35.72,52.4,0.0,395.42
2020-12-22 13:00:56,13.53,5.09,21.655,37.235,52.25,0.0,460.16
2020-12-22 14:00:56,12.88,5.23,21.155,34.65,53.91,0.0,372.13
2020-12-22 15:00:56,12.16,5.72,22.3,38.8,53.31,0.0,298.06
2020-12-22 16:00:56,10.85,5.74,27.03,45.435,51.25,0.0,260.95
2020-12-22 17:00:56,8.95,7.05,30.405,55.150000000000006,39.03,0.0,178.16
2020-12-22 18:00:56,7.5,7.26,36.165,69.94,29.3,0.0,243.3
2020-12-22 19:00:56,10.44,6.9,29.95,54.785,38.79,0.0,605.71
2020-12-22 20:00:56,9.46,5.72,21.19,33.495,50.99,0.0,678.56
2020-12-22 21:00:56,6.85,5.96,24.470000000000002,36.63,47.67,0.0,651.73
2020-12-22 22:00:56,8.44,6.61,27.675,41.125,39.36,0.0,590.46
2020-12-22 23:00:56,11.74,6.03,27.095,38.995,38.17,0.0,528.59
2020-12-23 00:00:56,11.19,5.52,26.03,40.39,38.52,0.0,525.12
2020-12-23 01:00:56,17.35,7.08,32.535,54.7,31.05,0.0,587.93
2020-12-23 02:00:56,18.66,5.1,29.639999999999997,44.605,36.1,0.0,704.18
2020-12-23 03:00:56,16.39,5.12,30.86,42.825,35.2,0.0,693.61
2020-12-23 04:00:56,22.38,6.41,32.58,43.635,30.92,0.0,593.26
2020-12-23 05:00:56,26.1,17.93,38.91,56.23,22.2,0.0,660.72
2020-12-23 06:00:56,21.06,18.19,38.935,65.71000000000001,20.06,0.0,454.42
2020-12-23 07:00:56,22.68,24.42,40.6,69.38,20.18,0.0,536.73
2020-12-23 08:00:56,23.15,24.05,41.505,66.25,20.31,0.0,590.79
2020-12-23 09:00:56,22.05,13.74,44.114999999999995,92.11500000000001,20.76,0.0,561.18
2020-12-23 10:00:56,30.19,14.47,51.035,151.5,21.77,0.0,640.63
2020-12-23 11:00:56,43.72,12.64,65.30000000000001,167.905,22.73,0.0,1079.09
2020-12-23 12:00:56,47.08,10.14,25.76,50.255,28.41,0.0,0.0
2020-12-23 13:00:56,38.46,11.27,22.99,34.855,37.51,0.0,0.0
2020-12-23 14:00:56,35.12,10.71,28.155,46.26,31.58,0.0,0.0
2020-12-23 15:00:56,33.17,7.6,30.28,44.245000000000005,52.91,0.0,470.03
2020-12-23 16:00:56,27.94,7.8,52.205,71.49000000000001,36.96,0.0,545.8
2020-12-23 17:00:56,24.81,9.93,60.955,85.745,28.0,0.0,629.95
2020-12-23 18:00:56,24.59,10.9,67.805,109.05,21.39,0.0,712.0
2020-12-23 19:00:56,28.5,9.48,65.025,104.44999999999999,20.82,0.0,152.56
2020-12-23 20:00:56,30.97,9.69,55.41,94.45500000000001,20.45,0.0,180.71
2020-12-23 21:00:56,33.53,9.88,56.69,92.175,21.45,0.0,185.39
2020-12-23 22:00:56,38.6,9.7,52.42,80.07499999999999,21.7,0.0,191.5
2020-12-23 23:00:56,37.49,9.68,47.620000000000005,71.385,22.98,0.0,253.53
2020-12-24 00:00:56,39.95,8.26,45.2,66.555,22.85,0.0,262.36
2020-12-24 01:00:56,42.69,8.33,47.685,71.345,22.28,0.0,529.89
2020-12-24 02:00:56,36.05,9.6,53.185,72.76,22.59,0.0,546.18
2020-12-24 03:00:56,33.07,9.22,60.025,78.75,23.76,0.0,519.09
2020-12-24 04:00:56,37.76,9.69,49.959999999999994,64.2,25.04,0.0,499.78
2020-12-24 05:00:56,36.49,9.26,40.955,55.53,27.56,0.0,472.21
2020-12-24 06:00:56,29.03,9.24,40.265,58.089999999999996,24.77,0.0,462.76
2020-12-24 07:00:56,26.98,10.03,42.254999999999995,62.565,24.43,0.0,504.55
2020-12-24 08:00:56,29.27,11.39,46.245000000000005,64.8,26.94,0.0,525.16
2020-12-24 09:00:56,24.99,11.31,52.975,71.905,25.69,0.0,707.87
2020-12-24 10:00:56,22.74,11.43,56.225,76.18,31.13,0.0,548.58
2020-12-24 11:00:56,23.17,11.74,59.865,101.70500000000001,31.3,0.0,625.06
2020-12-24 12:00:56,30.94,12.59,48.89,76.69999999999999,39.96,0.0,609.19
2020-12-24 13:00:56,30.76,11.07,42.405,60.935,51.95,0.0,528.62
2020-12-24 14:00:56,24.3,11.3,41.795,78.965,53.07,0.0,497.32
2020-12-24 15:00:56,18.89,12.24,28.68,44.595,64.67,0.0,160.58
2020-12-24 16:00:56,30.79,12.93,36.685,55.835,60.28,0.0,103.6
2020-12-24 17:00:56,31.44,12.09,47.93,66.655,48.73,0.0,152.08
2020-12-24 18:00:56,24.2,10.99,67.22,90.7,32.69,0.0,549.29
2020-12-24 19:00:56,36.9,10.9,85.71,125.62,23.31,0.0,650.87
2020-12-24 20:00:56,39.38,10.86,74.44999999999999,125.22,20.97,0.0,754.46
2020-12-24 21:00:56,38.38,9.99,66.54,94.44,21.66,0.0,623.27
2020-12-24 22:00:56,41.14,10.0,67.86500000000001,92.265,23.34,0.0,532.03
2020-12-24 23:00:56,36.91,7.7,53.05,77.09,23.36,0.0,514.38
2020-12-25 00:00:56,29.77,7.77,58.09,82.015,24.39,0.0,574.6
2020-12-25 01:00:56,30.87,8.76,70.78,125.83000000000001,26.5,0.0,903.49
2020-12-25 02:00:56,25.38,9.77,63.42,85.28,27.31,0.0,156.42
2020-12-25 03:00:56,25.08,9.21,54.36,67.49000000000001,27.11,0.0,3.25
2020-12-25 04:00:56,20.85,8.85,49.445,62.475,28.8,0.0,0.0
2020-12-25 05:00:56,17.98,9.31,46.705,58.870000000000005,33.56,0.0,0.0
2020-12-25 06:00:56,14.8,9.32,51.57,63.825,29.41,0.0,0.0
2020-12-25 07:00:56,13.08,10.69,57.82,73.035,31.94,0.0,511.18
2020-12-25 08:00:56,15.19,10.93,53.165,76.165,26.66,0.0,479.52
2020-12-25 09:00:56,18.13,10.09,49.379999999999995,77.66,25.39,0.0,387.35
2020-12-25 10:00:56,17.79,9.97,52.81,89.355,26.07,0.0,453.09
2020-12-25 11:00:56,20.69,9.74,55.145,89.025,29.06,0.0,308.52
2020-12-25 12:00:56,21.15,10.7,40.94,64.725,43.59,0.0,138.21
2020-12-25 13:00:56,20.17,11.67,26.935,43.195,59.87,0.0,297.77
2020-12-25 14:00:56,16.75,11.5,28.520000000000003,45.375,63.07,0.0,83.44
2020-12-25 15:00:56,18.09,12.38,44.730000000000004,65.185,56.96,0.0,1399.32
2020-12-25 16:00:56,21.05,12.8,55.05,81.475,43.44,0.0,1778.06
2020-12-25 17:00:56,19.83,11.41,64.515,85.065,41.19,0.0,1853.3
2020-12-25 18:00:56,16.05,10.64,83.32,127.60999999999999,22.08,0.0,1996.06
2020-12-25 19:00:56,27.92,11.13,72.45,120.545,20.38,0.0,525.81
2020-12-25 20:00:56,26.19,13.97,68.795,91.91499999999999,24.62,0.0,459.88
2020-12-25 21:00:56,25.43,12.99,85.23,123.06,21.2,0.0,607.91
2020-12-25 22:00:56,31.61,10.59,76.97,98.52000000000001,25.13,0.0,651.28
2020-12-25 23:00:56,36.23,10.4,62.065,73.21000000000001,35.63,0.0,547.26
2020-12-26 00:00:56,29.38,11.24,53.43,64.13,35.73,0.0,483.92
2020-12-26 01:00:56,26.5,12.22,47.925,59.30500000000001,38.86,0.0,411.94
2020-12-26 02:00:56,23.72,13.98,55.97,70.595,27.6,0.0,369.57
2020-12-26 03:00:56,22.34,13.0,47.879999999999995,67.66499999999999,25.37,0.0,319.53
2020-12-26 04:00:56,25.83,12.49,42.19,56.705,33.15,0.0,305.53
2020-12-26 05:00:56,27.77,10.71,26.515,36.305,65.0,0.0,295.52
2020-12-26 06:00:56,23.13,10.0,31.375,41.65,59.44,0.0,337.98
2020-12-26 07:00:56,22.8,10.63,52.095,61.535,46.77,0.0,658.23
2020-12-26 08:00:56,23.33,11.14,50.47,65.72,37.69,0.0,561.01
2020-12-26 09:00:56,26.79,10.4,52.585,68.175,33.05,0.0,550.78
2020-12-26 10:00:56,22.79,9.91,57.915,78.30000000000001,35.32,0.0,660.24
2020-12-26 11:00:56,24.59,9.98,47.33,66.14500000000001,39.34,0.0,658.87
2020-12-26 12:00:56,21.06,10.18,41.265,58.519999999999996,50.0,0.0,672.57
2020-12-26 13:00:56,15.61,12.66,37.84,56.645,54.3,0.0,591.55
2020-12-26 14:00:56,20.12,11.65,29.394999999999996,45.08,62.45,0.0,570.78
2020-12-26 15:00:56,20.55,9.95,26.65,40.08,67.05,0.0,602.6
2020-12-26 16:00:56,22.63,10.47,41.555,57.69,52.97,0.0,728.24
2020-12-26 17:00:56,25.44,11.91,46.69,58.705,51.31,0.0,1002.79
2020-12-26 18:00:56,22.85,11.81,59.375,69.66,50.88,0.0,1161.11
2020-12-26 19:00:56,21.33,12.77,64.13,75.385,37.6,0.0,380.98
2020-12-26 20:00:56,21.37,11.64,63.955,76.445,33.66,0.0,394.34
2020-12-26 21:00:56,23.45,12.54,64.795,78.12,33.64,0.0,661.68
2020-12-26 22:00:56,27.71,14.85,58.66,68.675,40.25,0.0,284.45
2020-12-26 23:00:56,25.23,12.42,49.065,57.935,39.64,0.0,410.63
2020-12-27 00:00:56,23.72,11.11,56.295,68.705,31.35,0.0,386.66
2020-12-27 01:00:56,22.72,9.36,52.285,63.53,32.32,0.0,604.59
2020-12-27 02:00:56,18.29,9.64,45.585,54.15,42.87,0.0,764.34
2020-12-27 03:00:56,17.82,9.66,55.04,68.975,49.15,0.0,967.85
2020-12-27 04:00:56,17.29,11.47,59.505,76.44999999999999,45.74,0.0,872.53
2020-12-27 05:00:56,22.32,13.18,58.64,72.41,49.43,0.0,796.67
2020-12-27 06:00:56,24.16,20.29,54.355000000000004,63.88,38.96,0.0,658.01
2020-12-27 07:00:56,24.04,14.75,34.1,44.355000000000004,50.06,0.0,481.33
2020-12-27 08:00:56,20.75,12.14,44.845,57.510000000000005,40.04,0.0,498.56
2020-12-27 09:00:56,21.49,11.47,43.53,55.92,37.97,0.0,514.37
2020-12-27 10:00:56,18.34,13.5,39.56,50.22,44.94,0.0,568.27
2020-12-27 11:00:56,17.54,16.56,50.235,78.16499999999999,39.28,0.0,811.61
2020-12-27 12:00:56,22.27,27.05,52.985,86.07,34.45,0.0,529.03
2020-12-27 13:00:56,30.12,34.78,57.7,96.08000000000001,41.1,0.0,573.25
2020-12-27 14:00:56,31.16,57.4,35.335,50.5,53.84,0.0,489.97
2020-12-27 15:00:56,31.4,39.37,49.76,71.725,48.68,0.0,794.01
2020-12-27 16:00:56,32.21,42.92,43.345,60.065000000000005,53.04,0.0,503.65
2020-12-27 17:00:56,26.76,28.78,58.985,73.755,53.53,0.0,637.01
2020-12-27 18:00:56,25.09,14.6,46.265,55.5,56.07,0.0,500.58
2020-12-27 19:00:56,20.57,13.81,47.84,59.5,44.3,0.0,705.09
2020-12-27 20:00:56,18.64,16.77,61.17,77.005,23.71,0.0,855.15
2020-12-27 21:00:56,22.37,20.45,55.08,70.94500000000001,26.46,0.0,496.82
2020-12-27 22:00:56,26.98,26.43,48.84,60.875,29.0,0.0,316.43
2020-12-27 23:00:56,27.43,39.77,52.94,72.7,26.41,0.0,274.09
2020-12-28 00:00:56,26.67,23.43,46.155,55.89,37.71,0.0,175.06
2020-12-28 01:00:56,28.7,19.65,41.37,53.42,37.56,0.0,388.99
2020-12-28 02:00:56,24.38,24.68,41.56,50.91,41.4,0.0,317.76
2020-12-28 03:00:56,23.64,30.91,36.11,44.76,48.6,0.0,347.78
2020-12-28 04:00:56,19.32,30.17,42.72,52.68,35.27,0.0,193.86
2020-12-28 05:00:56,17.36,27.21,41.095,50.375,40.95,0.0,212.92
2020-12-28 06:00:56,17.41,22.64,28.55,38.205,58.55,0.0,156.16
2020-12-28 07:00:56,20.45,12.86,29.605,39.644999999999996,53.61,0.0,504.97
2020-12-28 08:00:56,17.97,12.35,59.43,75.86,43.93,0.0,720.31
2020-12-28 09:00:56,16.53,11.88,62.485,79.89,35.18,0.0,588.24
2020-12-28 10:00:56,14.36,9.33,75.31,104.66499999999999,36.66,0.0,666.74
2020-12-28 11:00:56,12.03,8.56,58.55,79.345,39.44,0.0,624.04
2020-12-28 12:00:56,25.02,9.41,57.19,75.755,43.53,0.0,602.77
2020-12-28 13:00:56,24.5,8.54,60.495,85.85499999999999,43.32,0.0,722.54
2020-12-28 14:00:56,23.07,7.85,56.42,83.17,45.99,0.0,747.99
2020-12-28 15:00:56,22.5,8.11,46.985,65.025,54.44,0.0,703.14
2020-12-28 16:00:56,18.25,8.98,50.11,67.74000000000001,47.92,0.0,761.11
2020-12-28 17:00:56,22.7,9.08,69.845,100.235,36.58,0.0,1047.35
2020-12-28 18:00:56,20.92,8.25,76.74000000000001,104.75,32.06,0.0,1371.82
2020-12-28 19:00:56,18.76,8.94,66.575,89.72,25.82,0.0,268.05
2020-12-28 20:00:56,18.53,7.51,46.305,57.535,40.7,0.0,279.78
2020-12-28 21:00:56,17.59,7.3,47.9,64.30000000000001,31.41,0.0,102.81
2020-12-28 22:00:56,18.56,6.97,42.730000000000004,56.205,35.46,0.0,157.77
2020-12-28 23:00:56,15.41,6.43,41.67,53.51,40.78,0.0,90.3
2020-12-29 00:00:56,12.49,6.35,43.535,57.519999999999996,36.07,0.0,21.04
2020-12-29 01:00:56,11.07,6.3,30.17,39.33,49.03,0.0,441.56
2020-12-29 02:00:56,10.63,6.6,36.795,47.515,48.28,0.0,486.11
2020-12-29 03:00:56,8.96,6.87,37.455,47.04,52.72,0.0,470.56
2020-12-29 04:00:56,7.27,7.03,52.385,64.995,55.23,0.0,656.52
2020-12-29 05:00:56,15.76,6.63,39.515,48.89,54.02,0.0,528.83
2020-12-29 06:00:56,16.43,6.43,44.275,55.550000000000004,59.51,0.0,519.89
2020-12-29 07:00:56,12.56,6.7,65.1,92.895,52.64,0.0,666.61
2020-12-29 08:00:56,9.59,6.55,70.985,98.24,35.71,0.0,134.85
2020-12-29 09:00:56,11.51,7.01,87.63499999999999,171.60500000000002,37.37,0.0,343.05
2020-12-29 10:00:56,10.24,8.47,69.495,112.20500000000001,41.16,0.0,52.69
2020-12-29 11:00:56,12.65,9.29,64.96,117.82,55.11,0.0,77.91
2020-12-29 12:00:56,14.53,9.33,50.89,86.67,58.21,0.0,0.0
2020-12-29 13:00:56,12.37,9.38,26.810000000000002,42.864999999999995,69.77,0.0,135.51
2020-12-29 14:00:56,9.64,10.3,33.59,52.495,63.94,0.0,991.79
2020-12-29 15:00:56,11.07,10.61,32.09,46.765,71.6,0.0,1514.42
2020-12-29 16:00:56,12.59,10.38,34.754999999999995,48.665,71.5,0.0,1571.56
2020-12-29 17:00:56,14.45,10.77,48.325,62.975,63.54,0.0,1670.67
2020-12-29 18:00:56,14.4,12.62,71.78,95.805,27.51,0.0,1820.39
2020-12-29 19:00:56,18.1,12.62,83.97,130.12,21.1,0.0,599.99
2020-12-29 20:00:56,22.05,13.4,71.945,96.1,28.21,0.0,673.46
2020-12-29 21:00:56,18.25,14.16,72.83500000000001,90.53,27.88,0.0,612.72
2020-12-29 22:00:56,17.55,11.67,70.94,83.85499999999999,34.41,0.0,722.45
2020-12-29 23:00:56,15.86,10.53,81.17,106.72,35.84,0.0,1017.35
2020-12-30 00:00:56,13.77,12.78,74.555,89.245,42.51,0.0,807.81
2020-12-30 01:00:56,16.53,14.85,54.435,66.32,39.7,0.0,462.91
2020-12-30 02:00:56,15.3,9.97,53.87,64.295,56.4,0.0,628.92
2020-12-30 03:00:56,13.75,8.16,50.355000000000004,60.94,46.7,0.0,613.82
2020-12-30 04:00:56,11.67,8.93,63.085,91.41,47.57,0.0,708.68
2020-12-30 05:00:56,8.74,13.41,67.82,96.47,44.58,0.0,681.76
2020-12-30 06:00:56,7.16,27.21,52.14,61.55499999999999,34.34,0.0,456.2
2020-12-30 07:00:56,11.16,29.82,65.955,100.04499999999999,32.88,0.0,742.64
2020-12-30 08:00:56,11.05,38.51,79.725,125.26499999999999,30.63,0.0,607.36
2020-12-30 09:00:56,9.24,28.96,63.665,85.14,27.76,0.0,4.6
2020-12-30 10:00:56,16.55,29.76,57.89,82.22,34.86,0.0,15.01
2020-12-30 11:00:56,18.54,26.73,71.825,138.03,42.06,0.0,48.12
2020-12-30 12:00:56,4.91,11.44,33.025,52.455,61.34,0.0,2.77
2020-12-30 13:00:56,10.48,11.23,26.685000000000002,42.34,64.84,0.0,813.43
2020-12-30 14:00:56,16.6,9.23,25.125,39.32,75.53,0.0,1882.65
2020-12-30 15:00:56,19.34,9.26,25.985,38.905,79.6,0.0,1938.8
2020-12-30 16:00:56,15.92,9.72,34.265,46.865,73.33,0.0,1937.43
2020-12-30 17:00:56,18.14,9.89,43.305,57.64,58.47,0.0,1944.45
2020-12-30 18:00:56,15.62,9.73,63.82000000000001,92.0,32.56,0.0,2001.45
2020-12-30 19:00:56,23.12,9.72,73.96000000000001,97.36500000000001,28.58,0.0,903.52
2020-12-30 20:00:56,19.12,10.68,76.345,91.71000000000001,38.02,0.0,503.92
2020-12-30 21:00:56,14.27,11.41,74.845,87.08500000000001,38.32,0.0,720.97
2020-12-30 22:00:56,16.28,13.34,81.055,107.63499999999999,21.34,0.0,922.44
2020-12-30 23:00:56,19.41,14.07,76.375,103.355,20.31,0.0,1015.62
2020-12-31 00:00:56,22.36,11.82,79.365,119.53999999999999,21.95,0.0,854.92
2020-12-31 01:00:56,22.28,10.07,85.17,107.53,22.66,0.0,695.93
2020-12-31 02:00:56,21.57,12.94,81.235,99.715,29.06,0.0,724.57
2020-12-31 03:00:56,33.92,21.96,81.99000000000001,108.175,34.39,0.0,641.16
2020-12-31 04:00:56,28.97,54.95,87.375,124.45,22.85,0.0,557.49
2020-12-31 05:00:56,31.08,59.54,91.64500000000001,151.075,22.3,0.0,802.06
2020-12-31 06:00:56,28.68,56.92,76.06,109.82,22.19,0.0,140.7
2020-12-31 07:00:56,28.77,66.36,68.41499999999999,92.62,22.65,0.0,454.21
2020-12-31 08:00:56,27.0,65.55,68.515,98.675,22.68,0.0,406.83
2020-12-31 09:00:56,28.35,48.37,77.725,122.39,23.5,0.0,381.58
2020-12-31 10:00:56,33.53,51.58,66.41,172.295,22.31,0.0,275.4
2020-12-31 11:00:56,28.3,40.56,55.29,125.32499999999999,30.45,0.0,68.77
2020-12-31 12:00:56,26.0,31.18,44.63,72.755,53.83,0.0,0.14
2020-12-31 13:00:56,21.65,18.44,18.535,27.435,63.35,0.0,0.0
2020-12-31 14:00:56,20.08,11.93,15.0,21.875,74.26,0.0,0.0
2020-12-31 15:00:56,19.14,9.02,26.235,38.935,78.81,0.0,1533.91
2020-12-31 16:00:56,15.39,8.3,28.985,41.31,76.92,0.0,1515.11
2020-12-31 17:00:56,11.13,8.38,38.19,50.705,65.4,0.0,1490.28
2020-12-31 18:00:56,11.26,9.13,61.495000000000005,77.47,34.56,0.0,1765.06
2020-12-31 19:00:56,18.56,9.61,61.25,74.38,37.62,0.0,637.97
2020-12-31 20:00:56,19.16,8.73,59.260000000000005,70.92999999999999,58.36,0.0,957.94
2020-12-31 21:00:56,15.27,9.65,80.28,104.41,23.88,0.0,887.91
2020-12-31 22:00:56,19.8,10.48,81.38499999999999,106.06,24.44,0.0,1032.23
2020-12-31 23:00:56,23.52,10.86,87.27000000000001,120.04499999999999,33.98,0.0,1510.78
2021-01-01 00:00:56,20.71,9.94,81.57000000000001,116.42500000000001,42.08,0.0,1126.82
2021-01-01 01:00:56,18.1,10.07,47.41,56.115,44.22,0.0,450.59
2021-01-01 02:00:56,13.65,10.38,38.19,47.16,56.69,0.0,472.62
2021-01-01 03:00:56,20.43,5.97,38.739999999999995,52.19,43.53,0.0,567.43
2021-01-01 04:00:56,17.72,5.71,31.54,44.345,38.73,0.0,503.49
2021-01-01 05:00:56,18.58,5.2,27.964999999999996,40.18000000000001,51.87,0.0,522.69
2021-01-01 06:00:56,14.52,3.55,19.225,31.78,60.02,0.0,628.32
2021-01-01 07:00:56,10.62,3.0,21.275,34.885,53.74,0.0,572.65
2021-01-01 08:00:56,11.56,3.1,18.240000000000002,30.66,54.25,0.0,507.73
2021-01-01 09:00:56,15.9,2.54,26.57,39.805,44.98,0.0,583.7
2021-01-01 10:00:56,12.95,1.89,19.985,33.745000000000005,57.21,0.0,645.55
2021-01-01 11:00:56,13.98,1.92,18.265,31.875,59.36,0.0,744.09
2021-01-01 12:00:56,18.06,2.12,23.39,37.394999999999996,51.16,0.0,864.57
2021-01-01 13:00:56,14.37,2.42,37.955,59.41499999999999,43.35,0.0,741.04
2021-01-01 14:00:56,14.83,2.73,23.595,38.15,53.9,0.0,709.46
2021-01-01 15:00:56,18.67,3.74,24.215,39.245,47.45,0.0,678.29
2021-01-01 16:00:56,15.47,3.48,16.65,31.979999999999997,50.89,0.0,671.37
2021-01-01 17:00:56,14.16,8.43,27.015,44.055,36.78,0.0,832.88
2021-01-01 18:00:56,19.86,9.97,20.695,34.21,46.85,0.0,758.29
2021-01-01 19:00:56,17.86,8.37,29.5,43.425,32.9,0.0,262.09
2021-01-01 20:00:56,23.29,3.77,29.79,42.47,38.73,0.0,389.38
2021-01-01 21:00:56,22.38,3.51,37.68,50.15,39.53,0.0,917.55
2021-01-01 22:00:56,17.25,3.33,28.71,42.345,42.39,0.0,471.42
2021-01-01 23:00:56,15.32,3.41,42.64,56.36,37.86,0.0,930.99
2021-01-02 00:00:56,12.17,3.7,56.28,98.03,31.81,0.0,349.81
2021-01-02 01:00:56,17.82,21.52,68.58,104.08,8.94,0.0,473.55
2021-01-02 02:00:56,16.58,39.22,59.81,80.71000000000001,10.08,0.0,129.79
2021-01-02 03:00:56,14.7,32.99,54.5,77.16,7.93,0.0,8.28
2021-01-02 04:00:56,25.3,31.99,50.265,91.25,6.21,0.0,0.0
2021-01-02 05:00:56,27.12,24.93,52.849999999999994,113.02000000000001,4.87,0.0,0.0
2021-01-02 06:00:56,36.0,22.91,68.31,344.865,5.41,0.0,0.0
2021-01-02 07:00:56,38.64,11.25,48.665000000000006,107.22,6.57,0.0,500.01
2021-01-02 08:00:56,35.98,8.7,48.89,164.005,4.79,0.0,528.93
2021-01-02 09:00:56,33.24,7.26,51.905,166.35,7.32,0.0,510.53
2021-01-02 10:00:56,35.45,7.15,38.81,85.84,21.7,0.0,487.18
2021-01-02 11:00:56,32.91,10.8,38.5,72.505,29.64,0.0,263.26
2021-01-02 12:00:56,33.82,13.76,59.595,123.23,20.47,0.0,120.44
2021-01-02 13:00:56,41.44,23.02,51.355000000000004,129.52,15.46,0.0,321.08
2021-01-02 14:00:56,47.11,36.95,44.825,88.215,25.82,0.0,552.21
2021-01-02 15:00:56,47.08,16.84,32.51,59.644999999999996,38.19,0.0,1408.11
2021-01-02 16:00:56,41.69,9.74,51.644999999999996,76.92500000000001,45.7,0.0,1695.47
2021-01-02 17:00:56,43.45,18.04,66.285,99.25,23.84,0.0,1831.62
2021-01-02 18:00:56,46.18,17.16,60.225,149.4,6.56,0.0,1766.2
2021-01-02 19:00:56,51.66,7.79,36.435,63.955,26.33,0.0,551.73
2021-01-02 20:00:56,49.0,5.1,19.78,34.525,50.29,0.0,502.37
2021-01-02 21:00:56,42.98,4.02,18.775,33.31999999999999,49.86,0.0,493.79
2021-01-02 22:00:56,38.85,4.37,16.68,30.615,56.76,0.0,478.56
2021-01-02 23:00:56,33.72,4.04,16.04,30.55,57.44,0.0,369.3
2021-01-03 00:00:56,28.35,3.83,21.455,36.865,51.03,0.0,428.44
2021-01-03 01:00:56,28.55,3.41,18.35,32.65,51.87,0.0,518.22
2021-01-03 02:00:56,26.74,3.67,20.045,34.480000000000004,51.78,0.0,856.03
2021-01-03 03:00:56,28.76,4.61,24.095,37.385000000000005,42.37,0.0,701.72
2021-01-03 04:00:56,24.32,96.28,39.615,64.775,12.65,0.0,566.47
2021-01-03 05:00:56,24.23,52.25,46.735,120.965,7.01,0.0,585.26
2021-01-03 06:00:56,22.87,87.9,47.57,134.81,5.85,0.0,574.48
2021-01-03 07:00:56,26.64,173.37,47.644999999999996,86.03,11.04,0.0,541.12
2021-01-03 08:00:56,30.58,59.48,53.625,69.355,16.69,0.0,617.63
2021-01-03 09:00:56,37.78,45.22,50.705,69.49000000000001,12.14,0.0,615.06
2021-01-03 10:00:56,46.76,48.0,41.05,62.155,22.05,0.0,109.58
2021-01-03 11:00:56,45.93,28.69,32.65,54.025000000000006,36.14,0.0,0.0
2021-01-03 12:00:56,34.58,21.28,31.045,50.239999999999995,42.44,0.0,0.0
2021-01-03 13:00:56,31.35,14.65,29.28,52.055,49.98,0.0,416.76
2021-01-03 14:00:56,24.79,11.37,40.65,68.435,41.47,0.0,513.56
2021-01-03 15:00:56,23.11,11.8,39.980000000000004,60.595,39.22,0.0,1592.68
2021-01-03 16:00:56,29.02,10.08,43.27,63.955,33.23,0.0,1646.2
2021-01-03 17:00:56,26.02,9.78,53.085,81.345,16.15,0.0,1870.0
2021-01-03 18:00:56,26.14,8.48,56.269999999999996,78.075,11.97,0.0,1845.17
2021-01-03 19:00:56,26.95,8.39,59.864999999999995,76.825,19.68,0.0,717.15
2021-01-03 20:00:56,35.73,8.43,47.665,60.510000000000005,32.27,0.0,583.74
2021-01-03 21:00:56,35.68,6.43,48.215,59.7,33.82,0.0,532.9
2021-01-03 22:00:56,37.6,6.62,59.765,75.31,27.25,0.0,400.36
2021-01-03 23:00:56,37.03,20.58,63.435,94.155,10.16,0.0,270.88
2021-01-04 00:00:56,39.24,45.71,65.09,116.86,5.72,0.0,373.49
2021-01-04 01:00:56,57.82,58.1,50.095,73.85,9.97,0.0,450.67
2021-01-04 02:00:56,44.58,51.67,60.85,87.33,11.64,0.0,539.24
2021-01-04 03:00:56,37.39,81.66,55.94,83.69,8.25,0.0,496.23
2021-01-04 04:00:56,42.3,81.06,52.485,91.405,8.72,0.0,476.43
2021-01-04 05:00:56,45.91,35.61,48.150000000000006,73.08500000000001,13.2,0.0,482.06
2021-01-04 06:00:56,45.78,40.61,42.57,56.575,23.45,0.0,375.78
2021-01-04 07:00:56,38.57,72.77,51.045,84.715,11.79,0.0,377.16
