Tarih,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-03-21 10:00:56,26.34,5.07,201.01,4.67,7.46,0.0
2019-03-21 11:00:56,41.13,5.75,170.26,1.49,1.98,0.0
2019-03-21 12:00:56,30.89,3.97,457.71,2.45,3.91,0.0
2019-03-21 13:00:56,36.42,2.26,441.47,2.24,2.73,0.0
2019-03-21 14:00:56,42.67,6.32,385.84,2.42,3.53,0.0
2019-03-21 15:00:56,29.72,4.74,274.07,1.95,2.14,0.0
2019-03-21 16:00:56,34.16,4.91,448.91,2.34,0.0,0.0
2019-03-21 17:00:56,34.76,2.9,617.1,2.97,0.0,0.0
2019-03-21 18:00:56,45.43,5.53,547.97,2.89,0.0,0.0
2019-03-21 19:00:56,25.27,5.48,861.42,5.82,0.0,0.0
2019-03-21 20:00:56,21.95,5.78,962.14,7.01,0.0,0.0
2019-03-21 21:00:56,43.94,7.46,521.59,5.63,0.0,0.0
2019-03-21 22:00:56,49.32,8.55,639.89,4.93,5.72,0.0
2019-03-21 23:00:56,35.98,5.03,790.26,4.86,6.1,0.0
2019-03-22 00:00:56,45.93,3.18,770.34,3.97,4.44,0.0
2019-03-22 01:00:56,50.69,3.99,760.56,4.47,5.13,0.0
2019-03-22 02:00:56,62.56,3.33,485.01,0.95,1.05,0.0
2019-03-22 03:00:56,56.13,5.02,604.78,0.83,0.0,0.0
2019-03-22 04:00:56,49.48,3.1,532.8,0.66,0.0,0.0
2019-03-22 05:00:56,61.73,3.84,677.68,3.15,0.0,0.0
2019-03-22 06:00:56,87.05,2.74,276.25,2.42,0.0,0.0
2019-03-22 07:00:56,44.81,1.78,661.15,4.87,0.0,0.0
2019-03-22 08:00:56,33.46,4.02,966.85,15.16,0.0,0.0
2019-03-22 09:00:56,68.56,0.0,23.09,0.0,0.0,0.0
2019-03-22 10:00:56,161.08,2.09,822.04,12.88,0.0,0.0
2019-03-22 11:00:56,119.61,0.0,1170.63,3.76,4.26,0.0
2019-03-22 12:00:56,75.7,0.88,1084.85,7.79,8.03,0.0
2019-03-22 13:00:56,48.13,6.1,595.95,4.61,4.75,0.0
2019-03-22 14:00:56,35.31,6.07,414.22,2.61,2.97,0.0
2019-03-22 15:00:56,33.22,3.43,277.24,1.97,2.7,0.0
2019-03-22 16:00:56,21.98,3.93,574.36,4.79,0.0,0.0
2019-03-22 17:00:56,21.19,1.32,107.89,2.39,3.54,0.0
2019-03-22 18:00:56,13.43,3.49,605.89,2.8,0.0,0.0
2019-03-22 19:00:56,17.33,5.46,601.22,3.46,4.76,0.0
2019-03-22 20:00:56,27.06,7.25,750.53,3.24,3.77,0.0
2019-03-22 21:00:56,26.58,12.14,710.67,10.11,0.0,0.0
2019-03-22 22:00:56,70.87,14.28,903.65,8.35,0.0,0.0
2019-03-22 23:00:56,51.35,11.18,887.34,7.27,0.0,0.0
2019-03-23 00:00:56,48.81,10.26,897.85,39.57,0.0,0.0
2019-03-23 01:00:56,52.18,6.23,925.72,7.9,0.0,0.0
2019-03-23 02:00:56,49.87,7.71,913.49,9.32,0.0,0.0
2019-03-23 03:00:56,50.01,3.29,952.85,15.9,0.0,0.0
2019-03-23 04:00:56,28.71,2.71,718.14,10.46,0.0,0.0
2019-03-23 05:00:56,56.31,2.38,849.54,9.93,0.0,0.0
2019-03-23 06:00:56,103.17,3.97,723.62,11.15,0.0,0.0
2019-03-23 07:00:56,57.65,3.81,853.32,6.19,0.0,0.0
2019-03-23 08:00:56,39.31,2.61,1077.03,21.33,0.0,0.0
2019-03-23 09:00:56,66.45,0.54,461.35,43.38,0.0,0.0
2019-03-23 10:00:56,146.07,21.21,798.51,60.65,88.41,0.0
2019-03-23 11:00:56,77.89,16.49,652.67,60.26,105.53,0.0
2019-03-23 12:00:56,68.07,29.75,552.55,70.93,98.7,0.0
2019-03-23 13:00:56,87.96,69.67,413.46,53.75,59.37,0.0
2019-03-23 14:00:56,83.54,39.83,555.63,26.05,27.04,0.0
2019-03-23 15:00:56,73.38,24.25,456.59,31.77,32.91,0.0
2019-03-23 16:00:56,72.39,7.58,653.72,2.83,0.0,0.0
2019-03-23 17:00:56,75.18,4.05,677.07,4.71,0.0,0.0
2019-03-23 18:00:56,64.92,4.7,460.29,1.88,2.57,0.0
2019-03-23 19:00:56,42.76,5.52,531.51,2.41,3.47,0.0
2019-03-23 20:00:56,48.8,8.45,853.53,6.01,0.0,0.0
2019-03-23 21:00:56,67.88,8.75,806.17,11.27,0.0,0.0
2019-03-23 22:00:56,40.01,7.37,752.8,4.82,0.0,0.0
2019-03-23 23:00:56,37.61,5.13,1074.64,10.04,0.0,0.0
2019-03-24 00:00:56,56.93,7.55,1056.71,7.83,0.0,0.0
2019-03-24 01:00:56,42.26,5.12,885.55,6.45,0.0,0.0
2019-03-24 02:00:56,63.6,3.83,953.96,4.91,0.0,0.0
2019-03-24 03:00:56,108.69,3.16,698.2,0.0,0.0,0.0
2019-03-24 04:00:56,52.89,25.25,561.78,0.0,0.0,0.0
2019-03-24 05:00:56,34.04,6.81,481.35,0.0,0.0,0.0
2019-03-24 06:00:56,30.81,2.85,373.13,0.0,0.0,0.0
2019-03-24 07:00:56,16.8,2.75,315.88,0.0,0.0,0.0
2019-03-24 08:00:56,46.43,4.25,602.52,10.13,0.0,0.0
2019-03-24 09:00:56,30.47,3.97,701.74,11.7,0.0,0.0
2019-03-24 10:00:56,42.86,5.16,649.42,2.56,0.0,0.0
2019-03-24 11:00:56,28.99,5.22,427.55,2.12,2.51,0.0
2019-03-24 12:00:56,22.9,6.36,712.3,2.71,3.23,0.0
2019-03-24 13:00:56,22.62,6.59,504.0,3.85,7.3,0.0
2019-03-24 14:00:56,15.77,5.58,433.87,0.52,1.52,0.0
2019-03-24 15:00:56,10.35,3.0,356.84,1.01,1.1,0.0
2019-03-24 16:00:56,10.64,3.24,383.37,0.21,0.7,0.0
2019-03-24 17:00:56,21.14,0.98,341.59,1.04,1.62,0.0
2019-03-24 18:00:56,23.37,2.76,451.84,1.07,1.13,0.0
2019-03-24 19:00:56,18.04,6.31,479.34,2.67,4.46,0.0
2019-03-24 20:00:56,15.93,12.84,395.61,5.13,6.11,0.0
2019-03-24 21:00:56,44.93,8.55,926.61,6.84,0.0,0.0
2019-03-24 22:00:56,24.42,5.28,682.07,7.43,0.0,0.0
2019-03-24 23:00:56,26.82,10.83,797.81,8.74,9.95,0.0
2019-03-25 00:00:56,35.36,11.09,889.31,10.05,0.0,0.0
2019-03-25 01:00:56,39.22,6.97,934.13,7.47,0.0,0.0
2019-03-25 02:00:56,44.73,6.45,917.4,21.41,0.0,0.0
2019-03-25 03:00:56,92.91,3.22,771.23,19.89,0.0,0.0
2019-03-25 04:00:56,59.05,3.26,461.61,18.04,0.0,0.0
2019-03-25 05:00:56,83.8,2.12,728.67,10.38,0.0,0.0
2019-03-25 06:00:56,93.55,1.97,461.68,16.38,0.0,0.0
2019-03-25 07:00:56,63.5,2.93,797.19,13.29,0.0,0.0
2019-03-25 08:00:56,38.4,3.73,915.66,40.09,0.0,0.0
2019-03-25 09:00:56,43.87,0.31,529.73,35.27,0.0,0.0
2019-03-25 10:00:56,78.61,7.88,733.27,32.92,41.17,0.0
2019-03-25 11:00:56,55.81,29.59,430.36,7.62,7.87,0.0
2019-03-25 12:00:56,43.79,23.97,361.19,10.27,10.82,0.0
2019-03-25 13:00:56,38.26,9.9,315.95,5.92,6.41,0.0
2019-03-25 14:00:56,22.71,58.99,466.25,13.47,13.9,0.0
2019-03-25 15:00:56,24.16,42.25,450.5,23.69,24.86,0.0
2019-03-25 16:00:56,41.95,5.67,466.43,15.08,0.0,0.0
2019-03-25 17:00:56,38.01,14.07,518.06,29.15,30.15,0.0
2019-03-25 18:00:56,63.77,14.08,746.53,38.84,39.56,0.0
2019-03-25 19:00:56,60.12,11.28,646.19,47.13,47.87,0.0
2019-03-25 20:00:56,57.15,9.62,846.8,71.27,76.3,0.0
2019-03-25 21:00:56,54.25,13.27,1152.46,86.09,0.0,0.0
2019-03-25 22:00:56,70.94,18.11,1628.3,82.2,0.0,0.0
2019-03-25 23:00:56,88.17,17.5,2007.77,68.4,134.54,0.0
2019-03-26 00:00:56,115.14,8.51,2402.63,59.69,0.0,0.0
2019-03-26 01:00:56,121.32,6.52,1188.02,32.04,0.0,0.0
2019-03-26 02:00:56,127.29,8.09,990.91,25.87,0.0,0.0
2019-03-26 03:00:56,99.18,4.82,735.75,34.88,0.0,0.0
2019-03-26 04:00:56,86.43,3.25,759.51,33.99,0.0,0.0
2019-03-26 05:00:56,100.76,2.98,671.32,44.52,0.0,0.0
2019-03-26 06:00:56,163.95,2.44,661.93,28.99,0.0,0.0
2019-03-26 07:00:56,99.81,2.62,680.32,33.74,0.0,0.0
2019-03-26 08:00:56,105.75,0.19,618.31,49.34,0.0,0.0
2019-03-26 09:00:56,187.27,3.19,689.65,52.04,0.0,0.0
2019-03-26 10:00:56,204.81,18.83,1198.42,57.43,127.34,0.0
2019-03-26 11:00:56,126.61,111.49,976.92,63.01,133.99,0.0
2019-03-26 12:00:56,107.01,142.44,1112.98,76.51,133.84,0.0
2019-03-26 13:00:56,110.11,71.69,824.32,57.84,67.02,0.0
2019-03-26 14:00:56,103.22,38.27,886.9,63.46,73.29,0.0
2019-03-26 15:00:56,97.97,17.37,770.0,43.99,46.27,0.0
2019-03-26 16:00:56,92.9,21.08,983.79,53.36,0.0,0.0
2019-03-26 17:00:56,78.45,36.15,745.11,67.52,0.0,0.0
2019-03-26 18:00:56,69.5,4.47,355.62,6.62,0.0,0.0
2019-03-26 19:00:56,51.37,7.38,514.18,10.39,11.03,0.0
2019-03-26 20:00:56,40.96,8.33,616.79,8.15,0.0,0.0
2019-03-26 21:00:56,78.43,16.91,1123.81,13.12,0.0,0.0
2019-03-26 22:00:56,50.61,5.67,597.75,3.48,3.73,0.0
2019-03-26 23:00:56,39.77,6.05,747.14,2.58,2.6,0.0
2019-03-27 00:00:56,39.72,4.74,969.09,3.34,0.0,0.0
2019-03-27 01:00:56,47.34,6.17,907.81,4.63,0.0,0.0
2019-03-27 02:00:56,43.32,4.55,1059.39,12.61,0.0,0.0
2019-03-27 03:00:56,41.16,4.11,777.83,14.35,0.0,0.0
2019-03-27 04:00:56,47.99,2.82,735.43,8.48,0.0,0.0
2019-03-27 05:00:56,85.31,4.22,775.12,13.26,0.0,0.0
2019-03-27 06:00:56,166.05,3.92,781.98,12.54,0.0,0.0
2019-03-27 07:00:56,111.15,3.02,674.13,17.41,0.0,0.0
2019-03-27 08:00:56,77.95,2.02,1108.02,20.68,0.0,0.0
2019-03-27 09:00:56,100.84,4.12,774.86,29.46,0.0,0.0
2019-03-27 10:00:56,81.07,7.14,502.38,3.78,3.99,0.0
2019-03-27 11:00:56,48.38,5.94,272.81,4.78,5.06,0.0
2019-03-27 12:00:56,27.67,5.48,428.98,7.89,8.02,0.0
2019-03-27 13:00:56,23.64,7.64,471.07,5.4,5.55,0.0
2019-03-27 14:00:56,30.66,2.48,635.06,1.44,2.02,0.0
2019-03-27 15:00:56,33.53,2.24,759.15,2.0,2.47,0.0
2019-03-27 16:00:56,28.81,4.54,767.56,4.43,5.79,0.0
2019-03-27 17:00:56,30.17,5.99,657.93,2.62,3.54,0.0
2019-03-27 18:00:56,26.09,6.52,738.14,5.64,6.54,0.0
2019-03-27 19:00:56,26.89,6.47,790.14,8.45,0.0,0.0
2019-03-27 20:00:56,24.5,6.76,760.21,6.97,7.51,0.0
2019-03-27 21:00:56,41.66,6.03,1024.54,11.7,0.0,0.0
2019-03-27 22:00:56,55.86,4.96,824.66,7.78,8.41,0.0
2019-03-27 23:00:56,50.35,2.86,957.65,8.9,0.0,0.0
2019-03-28 00:00:56,66.55,4.53,880.33,4.32,0.0,0.0
2019-03-28 01:00:56,44.69,9.65,764.98,4.27,0.0,0.0
2019-03-28 02:00:56,63.94,9.8,944.12,9.94,0.0,0.0
2019-03-28 03:00:56,131.23,0.15,695.8,0.0,0.0,0.0
2019-03-28 04:00:56,96.23,0.32,331.25,0.0,0.0,0.0
2019-03-28 05:00:56,90.97,3.86,718.81,5.38,0.0,0.0
2019-03-28 06:00:56,120.42,0.23,165.99,0.0,0.0,0.0
2019-03-28 07:00:56,87.33,3.54,686.22,9.12,0.0,0.0
2019-03-28 08:00:56,58.85,3.28,851.87,19.38,0.0,0.0
2019-03-28 09:00:56,87.95,3.02,539.9,8.2,0.0,0.0
2019-03-28 10:00:56,69.36,0.96,370.31,3.2,15.81,0.0
2019-03-28 11:00:56,51.79,3.2,351.96,51.2,239.53,0.0
2019-03-28 12:00:56,41.39,14.71,415.48,7.38,20.37,0.0
2019-03-28 13:00:56,26.81,4.83,208.61,2.56,2.69,0.0
2019-03-28 14:00:56,24.27,2.99,404.9,2.37,2.66,0.0
2019-03-28 15:00:56,35.86,2.89,280.7,2.35,2.69,0.0
2019-03-28 16:00:56,34.09,3.15,440.82,0.9,1.86,0.0
2019-03-28 17:00:56,25.6,3.32,544.32,3.75,0.0,0.0
2019-03-28 18:00:56,43.98,3.27,633.82,4.69,0.0,0.0
2019-03-28 19:00:56,32.26,5.05,500.46,4.96,0.0,0.0
2019-03-28 20:00:56,42.09,7.61,546.72,6.45,0.0,0.0
2019-03-28 21:00:56,92.0,5.88,864.85,10.76,0.0,0.0
2019-03-28 22:00:56,41.86,4.75,726.72,4.98,0.0,0.0
2019-03-28 23:00:56,37.46,2.34,893.94,3.35,0.0,0.0
2019-03-29 00:00:56,42.17,3.49,434.33,2.5,3.07,0.0
2019-03-29 01:00:56,21.33,2.61,833.35,10.01,0.0,0.0
2019-03-29 02:00:56,12.68,3.34,544.31,6.32,0.0,0.0
2019-03-29 03:00:56,14.86,3.54,196.71,9.63,0.0,0.0
2019-03-29 04:00:56,22.78,2.8,522.64,7.34,0.0,0.0
2019-03-29 05:00:56,22.53,0.14,313.09,0.0,0.0,0.0
2019-03-29 06:00:56,29.15,2.72,573.38,0.0,0.0,0.0
2019-03-29 07:00:56,13.02,2.79,444.92,6.16,0.0,0.0
2019-03-29 08:00:56,20.02,1.68,695.84,15.09,0.0,0.0
2019-03-29 09:00:56,37.39,3.35,643.91,11.93,0.0,0.0
2019-03-29 10:00:56,61.01,3.92,358.67,10.42,12.66,0.0
2019-03-29 11:00:56,33.16,3.37,405.79,6.42,8.02,0.0
2019-03-29 12:00:56,27.1,1.66,5.17,1.23,1.36,0.0
2019-03-29 13:00:56,31.3,0.2,42.76,1.9,2.0,0.0
2019-03-29 14:00:56,33.69,5.39,385.28,1.95,2.11,0.0
2019-03-29 15:00:56,29.45,4.46,260.02,3.65,4.44,0.0
2019-03-29 16:00:56,38.69,3.16,313.05,2.38,2.74,0.0
2019-03-29 17:00:56,40.97,3.66,433.05,2.44,3.31,0.0
2019-03-29 18:00:56,45.27,4.39,487.22,4.42,7.19,0.0
2019-03-29 19:00:56,32.93,5.45,519.7,4.61,6.24,0.0
2019-03-29 20:00:56,30.05,6.79,574.69,2.33,3.11,0.0
2019-03-29 21:00:56,35.99,7.04,919.98,5.2,0.0,0.0
2019-03-29 22:00:56,32.09,5.57,810.44,3.2,0.0,0.0
2019-03-29 23:00:56,38.01,4.6,310.54,2.35,3.54,0.0
2019-03-30 00:00:56,42.2,3.69,841.98,4.47,0.0,0.0
2019-03-30 01:00:56,25.2,3.03,744.54,3.7,0.0,0.0
2019-03-30 02:00:56,15.94,4.09,1231.25,21.97,0.0,0.0
2019-03-30 03:00:56,62.75,2.27,708.63,12.45,0.0,0.0
2019-03-30 04:00:56,184.65,0.09,218.86,0.0,0.0,0.0
2019-03-30 05:00:56,568.22,2.85,142.38,17.64,0.0,0.0
2019-03-30 06:00:56,464.72,0.09,76.27,0.0,0.0,0.0
2019-03-30 07:00:56,262.14,3.49,542.35,20.87,0.0,0.0
2019-03-30 08:00:56,137.75,3.51,788.55,31.71,0.0,0.0
2019-03-30 09:00:56,78.67,3.16,805.8,22.78,0.0,0.0
2019-03-30 10:00:56,73.77,4.82,632.79,19.65,21.47,0.0
2019-03-30 11:00:56,53.09,4.85,569.41,19.03,21.46,0.0
2019-03-30 12:00:56,38.36,3.94,249.4,19.22,21.04,0.0
2019-03-30 13:00:56,30.36,2.6,393.41,15.88,19.77,0.0
2019-03-30 14:00:56,44.47,4.12,530.32,18.04,21.86,0.0
2019-03-30 15:00:56,48.18,4.74,490.17,16.48,18.52,0.0
2019-03-30 16:00:56,29.55,4.49,480.71,8.17,11.29,0.0
2019-03-30 17:00:56,32.93,3.79,576.21,5.65,9.0,0.0
2019-03-30 18:00:56,39.82,3.45,669.35,4.99,7.38,0.0
2019-03-30 19:00:56,29.52,3.96,679.78,7.65,11.66,0.0
2019-03-30 20:00:56,26.46,5.44,576.1,6.77,9.04,0.0
2019-03-30 21:00:56,24.67,5.79,588.08,3.09,4.31,0.0
2019-03-30 22:00:56,30.07,4.76,608.29,3.18,4.04,0.0
2019-03-30 23:00:56,24.91,3.55,388.37,1.55,1.96,0.0
2019-03-31 00:00:56,20.53,2.73,685.6,3.61,3.81,0.0
2019-03-31 01:00:56,37.26,2.99,323.94,2.02,2.48,0.0
2019-03-31 02:00:56,24.27,2.05,555.44,1.66,1.75,0.0
2019-03-31 03:00:56,25.0,3.48,590.32,0.98,0.0,0.0
2019-03-31 04:00:56,14.51,0.71,259.39,0.46,1.0,0.0
2019-03-31 05:00:56,18.3,3.37,553.71,0.58,0.0,0.0
2019-03-31 06:00:56,24.59,3.73,545.12,0.94,1.05,0.0
2019-03-31 07:00:56,14.14,3.08,485.7,2.63,3.82,0.0
2019-03-31 08:00:56,17.69,0.98,450.18,0.61,0.67,0.0
2019-03-31 09:00:56,34.45,0.97,453.81,1.74,2.99,0.0
2019-03-31 10:00:56,30.44,1.65,573.11,4.77,8.4,0.0
2019-03-31 11:00:56,15.44,4.8,272.19,2.69,3.39,0.0
2019-03-31 12:00:56,7.72,4.84,261.38,2.82,3.96,0.0
2019-03-31 13:00:56,3.86,4.38,325.21,3.61,4.73,0.0
2019-03-31 14:00:56,6.31,4.32,505.17,4.37,6.69,0.0
2019-03-31 15:00:56,16.84,7.17,490.13,4.82,6.16,0.0
2019-03-31 16:00:56,12.73,4.22,828.27,6.5,8.41,0.0
2019-03-31 17:00:56,22.46,8.43,604.32,3.83,5.47,0.0
2019-03-31 18:00:56,40.98,8.62,628.99,2.4,3.27,0.0
2019-03-31 19:00:56,40.09,8.75,410.65,4.71,5.69,0.0
2019-03-31 20:00:56,28.0,11.32,398.09,4.06,4.66,0.0
2019-03-31 21:00:56,48.21,6.92,655.38,5.85,6.81,0.0
2019-03-31 22:00:56,60.87,7.13,944.25,5.22,5.88,0.0
2019-03-31 23:00:56,45.6,6.85,781.14,13.71,20.7,0.0
2019-04-01 00:00:56,34.12,5.75,710.28,3.99,5.56,0.0
2019-04-01 01:00:56,53.12,2.88,660.83,2.38,3.07,0.0
2019-04-01 02:00:56,63.22,3.93,450.11,1.12,1.49,0.0
2019-04-01 03:00:56,34.63,3.51,449.7,1.46,2.15,0.0
2019-04-01 04:00:56,28.16,0.92,460.81,0.07,0.08,0.0
2019-04-01 05:00:56,33.19,1.13,468.16,0.25,0.26,0.0
2019-04-01 06:00:56,27.29,4.26,654.92,1.51,0.0,0.0
2019-04-01 07:00:56,49.1,1.07,582.93,3.23,0.0,0.0
2019-04-01 08:00:56,27.53,1.3,602.46,12.26,13.86,0.0
2019-04-01 09:00:56,37.97,4.21,573.22,13.32,0.0,0.0
2019-04-01 10:00:56,70.91,3.91,813.0,8.75,0.0,0.0
2019-04-01 11:00:56,74.41,17.51,241.91,18.76,19.23,0.0
2019-04-01 12:00:56,42.41,5.46,455.52,24.23,24.55,0.0
2019-04-01 13:00:56,39.22,3.83,457.06,11.3,11.49,0.0
2019-04-01 14:00:56,36.43,7.56,613.73,18.97,0.0,0.0
2019-04-01 15:00:56,36.35,3.56,471.48,19.51,20.46,0.0
2019-04-01 16:00:56,36.58,3.44,443.68,17.53,18.17,0.0
2019-04-01 17:00:56,40.28,7.05,673.06,29.11,30.39,0.0
2019-04-01 18:00:56,37.0,10.43,774.89,28.71,31.5,0.0
2019-04-01 19:00:56,32.82,9.33,647.43,8.47,0.0,0.0
2019-04-01 20:00:56,28.56,10.99,754.03,5.71,0.0,0.0
2019-04-01 21:00:56,24.72,8.17,518.61,15.55,16.52,0.0
2019-04-01 22:00:56,44.96,9.53,1005.57,12.47,0.0,0.0
2019-04-01 23:00:56,43.43,6.01,907.94,5.95,7.02,0.0
2019-04-02 00:00:56,43.87,2.05,723.8,3.7,4.04,0.0
2019-04-02 01:00:56,55.45,7.9,977.99,16.14,0.0,0.0
2019-04-02 02:00:56,62.74,7.5,989.02,15.46,0.0,0.0
2019-04-02 03:00:56,62.85,2.65,398.45,1.49,1.67,0.0
2019-04-02 04:00:56,38.27,1.72,519.31,0.82,0.85,0.0
2019-04-02 05:00:56,39.88,4.65,529.73,1.87,0.0,0.0
2019-04-02 06:00:56,35.48,2.79,415.94,0.25,0.26,0.0
2019-04-02 07:00:56,35.53,3.65,778.23,8.25,0.0,0.0
2019-04-02 08:00:56,46.36,3.48,531.9,26.5,34.62,0.0
2019-04-02 09:00:56,58.86,8.85,1014.49,33.16,0.0,0.0
2019-04-02 10:00:56,90.9,21.72,913.93,35.49,45.23,0.0
2019-04-02 11:00:56,89.32,8.14,705.53,8.09,13.21,0.0
2019-04-02 12:00:56,81.27,9.04,602.24,21.24,24.61,0.0
2019-04-02 13:00:56,66.86,6.17,515.25,1.55,1.63,0.0
2019-04-02 14:00:56,74.35,6.38,537.74,1.62,2.45,0.0
2019-04-02 15:00:56,68.9,5.3,488.77,1.93,2.24,0.0
2019-04-02 16:00:56,63.33,2.38,585.84,0.74,2.4,0.0
2019-04-02 17:00:56,65.55,0.24,460.41,1.76,1.97,0.0
2019-04-02 18:00:56,65.41,1.22,580.15,2.25,4.55,0.0
2019-04-02 19:00:56,70.27,0.67,731.56,3.49,4.88,0.0
2019-04-02 20:00:56,75.47,2.37,865.82,6.45,0.0,0.0
2019-04-02 21:00:56,73.57,4.38,599.73,1.53,1.96,0.0
2019-04-02 22:00:56,76.65,4.11,631.26,2.07,2.17,0.0
2019-04-02 23:00:56,72.05,4.46,836.92,3.65,0.0,0.0
2019-04-03 00:00:56,64.08,1.81,466.53,1.82,1.99,0.0
2019-04-03 01:00:56,58.82,0.32,343.77,1.78,2.49,0.0
2019-04-03 02:00:56,46.34,4.32,625.55,0.0,0.0,0.0
2019-04-03 03:00:56,39.73,3.41,646.9,0.0,0.0,0.0
2019-04-03 04:00:56,45.24,2.12,370.06,0.33,0.35,0.0
2019-04-03 05:00:56,30.73,3.23,541.69,0.72,0.73,0.0
2019-04-03 06:00:56,36.95,2.09,545.53,2.24,0.0,0.0
2019-04-03 07:00:56,44.67,1.55,216.97,1.53,1.88,0.0
2019-04-03 08:00:56,40.89,0.74,294.89,3.98,6.28,0.0
2019-04-03 09:00:56,45.4,2.35,577.07,10.63,0.0,0.0
2019-04-03 10:00:56,53.99,4.58,192.57,4.03,4.18,0.0
2019-04-03 11:00:56,48.19,8.12,482.47,16.08,16.31,0.0
2019-04-03 12:00:56,45.23,8.83,446.21,6.7,6.76,0.0
2019-04-03 13:00:56,45.23,11.72,1001.12,49.55,71.36,0.0
2019-04-03 14:00:56,51.23,13.95,825.25,27.02,29.5,0.0
2019-04-03 15:00:56,49.41,5.7,789.75,9.5,0.0,0.0
2019-04-03 16:00:56,53.53,5.99,735.28,3.68,0.0,0.0
2019-04-03 17:00:56,42.23,4.21,798.58,5.91,0.0,0.0
2019-04-03 18:00:56,53.32,4.94,547.56,4.01,4.88,0.0
2019-04-03 19:00:56,37.76,4.89,561.39,5.15,5.76,0.0
2019-04-03 20:00:56,38.12,3.51,632.44,3.3,3.78,0.0
2019-04-03 21:00:56,51.5,7.49,862.35,3.02,0.0,0.0
2019-04-03 22:00:56,40.37,5.26,636.16,2.28,3.07,0.0
2019-04-03 23:00:56,40.38,4.78,519.68,0.62,0.68,0.0
2019-04-04 00:00:56,40.41,6.23,644.07,0.46,0.6,0.0
2019-04-04 01:00:56,41.51,4.12,491.37,1.81,1.9,0.0
2019-04-04 02:00:56,47.66,2.74,539.3,5.38,0.0,0.0
2019-04-04 03:00:56,48.09,3.41,599.82,0.57,0.57,0.0
2019-04-04 04:00:56,38.04,3.77,658.28,0.96,0.0,0.0
2019-04-04 05:00:56,23.8,3.33,634.86,0.89,0.0,0.0
2019-04-04 06:00:56,20.42,2.35,585.16,0.33,0.36,0.0
2019-04-04 07:00:56,27.45,3.73,615.6,2.48,3.31,0.0
2019-04-04 08:00:56,41.92,4.67,561.64,8.2,8.37,0.0
2019-04-04 09:00:56,55.6,3.95,559.21,4.81,5.66,0.0
2019-04-04 10:00:56,50.34,3.87,574.37,0.63,0.63,0.0
2019-04-04 11:00:56,32.69,7.91,517.46,14.84,15.18,0.0
2019-04-04 12:00:56,31.09,10.11,366.4,24.46,27.11,0.0
2019-04-04 13:00:56,38.44,7.24,755.03,32.45,34.3,0.0
2019-04-04 14:00:56,46.58,5.33,561.51,11.19,12.29,0.0
2019-04-04 15:00:56,37.43,3.68,248.66,7.43,8.96,0.0
2019-04-04 16:00:56,38.44,4.38,476.45,4.6,0.0,0.0
2019-04-04 17:00:56,68.89,6.45,679.48,12.45,0.0,0.0
2019-04-04 18:00:56,90.95,6.16,738.34,15.32,0.0,0.0
2019-04-04 19:00:56,46.85,2.83,542.87,4.62,5.29,0.0
2019-04-04 20:00:56,27.26,2.87,757.66,4.4,0.0,0.0
2019-04-04 21:00:56,22.11,5.66,800.12,6.98,0.0,0.0
2019-04-04 22:00:56,12.22,2.25,287.94,3.0,3.33,0.0
2019-04-04 23:00:56,6.51,5.72,829.39,4.48,4.85,0.0
2019-04-05 00:00:56,13.42,3.57,805.98,4.37,5.73,0.0
2019-04-05 01:00:56,31.47,2.59,484.24,3.33,3.51,0.0
2019-04-05 02:00:56,38.23,3.62,634.62,3.06,0.0,0.0
2019-04-05 03:00:56,53.14,3.79,395.33,4.77,0.0,0.0
2019-04-05 04:00:56,32.74,5.14,563.95,4.14,0.0,0.0
2019-04-05 05:00:56,40.46,3.52,915.03,10.67,0.0,0.0
2019-04-05 06:00:56,58.68,1.82,944.62,12.85,0.0,0.0
2019-04-05 07:00:56,45.22,4.88,529.35,8.79,0.0,0.0
2019-04-05 08:00:56,32.17,5.55,573.78,20.22,24.16,0.0
2019-04-05 09:00:56,38.8,8.29,705.4,116.71,179.33,0.0
2019-04-05 10:00:56,58.72,8.99,818.1,46.63,59.2,0.0
2019-04-05 11:00:56,54.05,12.83,597.96,55.64,66.51,0.0
2019-04-05 12:00:56,63.07,36.99,680.17,57.42,67.55,0.0
2019-04-05 13:00:56,69.56,44.26,603.67,57.76,65.08,0.0
2019-04-05 14:00:56,64.37,42.02,647.61,52.46,56.36,0.0
2019-04-05 15:00:56,68.73,70.65,714.98,48.74,52.77,0.0
2019-04-05 16:00:56,86.11,70.94,552.42,65.34,70.47,0.0
2019-04-05 17:00:56,107.75,33.94,637.37,60.68,0.0,0.0
2019-04-05 18:00:56,130.19,36.86,650.39,78.23,82.95,0.0
2019-04-05 19:00:56,105.22,30.25,814.6,72.7,81.29,0.0
2019-04-05 20:00:56,88.29,9.64,640.04,5.09,5.47,0.0
2019-04-05 21:00:56,71.69,9.32,808.88,5.25,7.91,0.0
2019-04-05 22:00:56,80.22,5.06,703.04,4.93,5.27,0.0
2019-04-05 23:00:56,74.52,5.95,1046.35,8.69,0.0,0.0
2019-04-06 00:00:56,62.63,7.7,905.45,8.34,0.0,0.0
