Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),O3 ( µg/m3 )
2019-05-25 13:00:56,33.84,5.97,0.0,0.0,0.0,0.0,0.0
2019-05-25 14:00:56,30.31,5.29,0.0,0.0,0.0,0.0,0.0
2019-05-25 15:00:56,37.66,5.32,0.0,0.0,0.0,0.0,0.0
2019-05-25 16:00:56,29.34,5.06,0.0,0.0,0.0,0.0,0.0
2019-05-25 17:00:56,38.42,4.84,0.0,0.0,0.0,0.0,0.0
2019-05-25 18:00:56,48.31,4.57,0.0,0.0,0.0,0.0,0.0
2019-05-25 19:00:56,31.0,3.94,0.0,0.0,0.0,0.0,0.0
2019-05-25 20:00:56,31.11,4.16,0.0,0.0,0.0,0.0,0.0
2019-05-25 21:00:56,33.92,3.99,0.0,0.0,0.0,0.0,0.0
2019-05-25 22:00:56,32.31,3.48,0.0,0.0,0.0,0.0,0.0
2019-05-25 23:00:56,39.77,3.47,0.0,0.0,0.0,0.0,0.0
2019-05-26 00:00:56,33.96,3.37,0.0,0.0,0.0,0.0,0.0
2019-05-26 01:00:56,32.73,4.74,0.0,0.0,0.0,0.0,0.0
2019-05-26 02:00:56,26.5,4.34,0.0,0.0,0.0,0.0,0.0
2019-05-26 03:00:56,37.71,4.4,0.0,0.0,0.0,0.0,0.0
2019-05-26 04:00:56,30.83,4.19,0.0,0.0,0.0,0.0,0.0
2019-05-26 05:00:56,26.58,4.15,0.0,0.0,0.0,0.0,0.0
2019-05-26 06:00:56,17.41,3.85,0.0,0.0,0.0,0.0,0.0
2019-05-26 07:00:56,27.08,3.79,0.0,0.0,0.0,0.0,0.0
2019-05-26 08:00:56,29.15,3.61,0.0,0.0,0.0,0.0,0.0
2019-05-26 09:00:56,33.15,3.28,0.0,0.0,0.0,0.0,0.0
2019-05-26 10:00:56,36.73,3.05,0.0,0.0,0.0,0.0,0.0
2019-05-26 11:00:56,30.42,3.0,0.0,0.0,0.0,0.0,0.0
2019-05-26 12:00:56,40.89,3.37,0.0,0.0,0.0,0.0,0.0
2019-05-26 13:00:56,38.23,4.03,0.0,0.0,0.0,0.0,0.0
2019-05-26 14:00:56,43.77,3.78,0.0,0.0,0.0,0.0,0.0
2019-05-26 15:00:56,38.15,3.82,0.0,0.0,0.0,0.0,0.0
2019-05-26 16:00:56,42.23,3.69,0.0,0.0,0.0,0.0,0.0
2019-05-26 17:00:56,48.0,3.6,0.0,0.0,0.0,0.0,0.0
2019-05-26 18:00:56,48.11,3.72,0.0,0.0,0.0,0.0,0.0
2019-05-26 19:00:56,50.62,3.74,0.0,0.0,0.0,0.0,0.0
2019-05-26 20:00:56,41.42,3.74,0.0,0.0,0.0,0.0,0.0
2019-05-26 21:00:56,52.04,4.2,0.0,0.0,0.0,0.0,0.0
2019-05-26 22:00:56,53.12,4.56,0.0,0.0,0.0,0.0,0.0
2019-05-26 23:00:56,55.25,4.06,0.0,0.0,0.0,0.0,0.0
2019-05-27 00:00:56,38.28,3.73,0.0,0.0,0.0,0.0,0.0
2019-05-27 01:00:56,44.75,3.57,0.0,0.0,0.0,0.0,0.0
2019-05-27 02:00:56,39.04,3.35,0.0,0.0,0.0,0.0,0.0
2019-05-27 03:00:56,40.11,3.35,0.0,0.0,0.0,0.0,0.0
2019-05-27 04:00:56,43.04,3.37,0.0,0.0,0.0,0.0,0.0
2019-05-27 05:00:56,43.92,3.47,0.0,0.0,0.0,0.0,0.0
2019-05-27 06:00:56,42.0,3.78,0.0,0.0,0.0,0.0,0.0
2019-05-27 07:00:56,41.58,3.72,0.0,0.0,0.0,0.0,0.0
2019-05-27 08:00:56,31.65,3.92,0.0,0.0,0.0,0.0,0.0
2019-05-27 09:00:56,48.27,3.72,0.0,0.0,0.0,0.0,0.0
2019-05-27 10:00:56,56.49,3.61,0.0,0.0,0.0,0.0,0.0
2019-05-27 11:00:56,92.09,4.23,0.0,0.0,0.0,0.0,0.0
2019-05-27 12:00:56,44.15,5.46,0.0,0.0,0.0,0.0,0.0
2019-05-27 13:00:56,48.33,6.22,0.0,0.0,0.0,0.0,0.0
2019-05-27 14:00:56,55.09,9.08,0.0,0.0,0.0,0.0,0.0
2019-05-27 15:00:56,34.66,10.55,0.0,0.0,0.0,0.0,0.0
2019-05-27 16:00:56,49.54,10.46,0.0,0.0,0.0,0.0,0.0
2019-05-27 17:00:56,38.04,10.0,0.0,0.0,0.0,0.0,0.0
2019-05-27 18:00:56,39.34,9.77,0.0,0.0,0.0,0.0,0.0
2019-05-27 19:00:56,47.96,7.22,0.0,0.0,0.0,0.0,0.0
2019-05-27 20:00:56,47.84,6.74,0.0,0.0,0.0,0.0,0.0
2019-05-27 21:00:56,68.85,10.17,0.0,0.0,0.0,0.0,0.0
2019-05-27 22:00:56,64.01,15.95,0.0,0.0,0.0,0.0,0.0
2019-05-27 23:00:56,39.65,10.89,0.0,0.0,0.0,0.0,0.0
2019-05-28 00:00:56,56.26,8.51,0.0,0.0,0.0,0.0,0.0
2019-05-28 01:00:56,62.69,7.06,0.0,0.0,0.0,0.0,0.0
2019-05-28 02:00:56,54.49,5.87,0.0,0.0,0.0,0.0,0.0
2019-05-28 03:00:56,42.31,6.98,0.0,0.0,0.0,0.0,0.0
2019-05-28 04:00:56,50.0,10.32,0.0,0.0,0.0,0.0,0.0
2019-05-28 05:00:56,49.88,12.27,0.0,0.0,0.0,0.0,0.0
2019-05-28 06:00:56,47.29,40.64,0.0,0.0,0.0,0.0,0.0
2019-05-28 07:00:56,53.71,22.64,0.0,0.0,0.0,0.0,0.0
2019-05-28 08:00:56,47.29,15.62,0.0,0.0,0.0,0.0,0.0
2019-05-28 09:00:56,53.79,11.86,0.0,0.0,0.0,0.0,0.0
2019-05-28 10:00:56,48.62,10.33,0.0,0.0,0.0,0.0,0.0
2019-05-28 11:00:56,39.31,11.88,0.0,0.0,0.0,0.0,0.0
2019-05-28 12:00:56,46.77,9.42,0.0,0.0,0.0,0.0,0.0
2019-05-28 13:00:56,41.54,8.6,0.0,0.0,0.0,0.0,0.0
2019-05-28 14:00:56,55.04,8.88,0.0,0.0,0.0,0.0,0.0
2019-05-28 15:00:56,56.19,7.92,0.0,0.0,0.0,0.0,0.0
2019-05-28 16:00:56,60.58,8.18,0.0,0.0,0.0,0.0,0.0
2019-05-28 17:00:56,49.77,8.22,0.0,0.0,0.0,0.0,0.0
2019-05-28 18:00:56,44.65,10.87,0.0,0.0,0.0,0.0,0.0
2019-05-28 19:00:56,61.0,18.94,0.0,0.0,0.0,0.0,0.0
2019-05-28 20:00:56,0.0,15.17,0.0,0.0,0.0,0.0,0.0
2019-05-28 21:00:56,69.5,15.78,0.0,0.0,0.0,0.0,0.0
2019-05-28 22:00:56,57.37,14.12,0.0,0.0,0.0,0.0,0.0
2019-05-28 23:00:56,64.9,7.7,0.0,0.0,0.0,0.0,0.0
2019-05-29 00:00:56,40.24,8.27,0.0,0.0,0.0,0.0,0.0
2019-05-29 01:00:56,69.75,10.04,0.0,0.0,0.0,0.0,0.0
2019-05-29 02:00:56,63.75,10.9,0.0,0.0,0.0,0.0,0.0
2019-05-29 03:00:56,58.08,22.34,0.0,0.0,0.0,0.0,0.0
2019-05-29 04:00:56,59.26,12.58,0.0,0.0,0.0,0.0,0.0
2019-05-29 05:00:56,42.41,8.88,0.0,0.0,0.0,0.0,0.0
2019-05-29 06:00:56,52.27,14.71,0.0,0.0,0.0,0.0,0.0
2019-05-29 07:00:56,58.89,15.28,0.0,0.0,0.0,0.0,0.0
2019-05-29 08:00:56,56.19,11.23,0.0,0.0,0.0,0.0,0.0
2019-05-29 09:00:56,61.23,8.88,0.0,0.0,0.0,0.0,0.0
2019-05-29 10:00:56,66.92,10.31,0.0,0.0,0.0,0.0,0.0
2019-05-29 11:00:56,64.69,10.85,0.0,0.0,0.0,0.0,0.0
2019-05-29 12:00:56,57.08,9.96,0.0,0.0,0.0,0.0,0.0
2019-05-29 13:00:56,59.31,7.64,0.0,0.0,0.0,0.0,0.0
2019-05-29 14:00:56,67.23,9.45,0.0,0.0,0.0,0.0,0.0
2019-05-29 15:00:56,73.04,9.7,0.0,0.0,0.0,0.0,0.0
2019-05-29 16:00:56,73.96,5.73,0.0,0.0,0.0,0.0,0.0
2019-05-29 17:00:56,73.61,12.14,0.0,0.0,0.0,0.0,0.0
2019-05-29 18:00:56,87.69,17.6,0.0,0.0,0.0,0.0,0.0
2019-05-29 19:00:56,56.17,6.62,0.0,0.0,0.0,0.0,0.0
2019-05-29 20:00:56,59.57,3.5,0.0,0.0,0.0,0.0,0.0
2019-05-29 21:00:56,49.45,3.15,0.0,0.0,0.0,0.0,0.0
2019-05-29 22:00:56,60.33,3.03,0.0,0.0,0.0,0.0,0.0
2019-05-29 23:00:56,67.71,3.11,0.0,0.0,0.0,0.0,0.0
2019-05-30 00:00:56,61.92,2.95,0.0,0.0,0.0,0.0,0.0
2019-05-30 01:00:56,83.83,2.93,0.0,0.0,0.0,0.0,0.0
2019-05-30 02:00:56,79.79,3.05,0.0,0.0,0.0,0.0,0.0
2019-05-30 03:00:56,74.76,2.87,0.0,0.0,0.0,0.0,0.0
2019-05-30 04:00:56,68.01,2.72,0.0,0.0,0.0,0.0,0.0
2019-05-30 05:00:56,43.96,2.76,0.0,0.0,0.0,0.0,0.0
2019-05-30 06:00:56,43.75,3.04,0.0,0.0,0.0,0.0,0.0
2019-05-30 07:00:56,61.64,3.16,0.0,0.0,0.0,0.0,0.0
2019-05-30 08:00:56,53.4,3.73,0.0,0.0,0.0,0.0,0.0
2019-05-30 09:00:56,62.76,6.0,0.0,0.0,0.0,0.0,0.0
2019-05-30 10:00:56,57.15,5.09,0.0,0.0,0.0,0.0,0.0
2019-05-30 11:00:56,61.27,5.1,0.0,0.0,0.0,0.0,0.0
2019-05-30 12:00:56,68.36,5.16,0.0,0.0,0.0,0.0,0.0
2019-05-30 13:00:56,77.34,5.41,0.0,0.0,0.0,0.0,0.0
2019-05-30 14:00:56,86.12,22.3,0.0,0.0,0.0,0.0,0.0
2019-05-30 15:00:56,88.71,33.82,0.0,0.0,0.0,0.0,0.0
2019-05-30 16:00:56,82.17,14.05,0.0,0.0,0.0,0.0,0.0
2019-05-30 17:00:56,85.49,13.13,0.0,0.0,0.0,0.0,0.0
2019-05-30 18:00:56,74.91,10.29,0.0,0.0,0.0,0.0,0.0
2019-05-30 19:00:56,95.09,9.65,0.0,0.0,0.0,0.0,0.0
2019-05-30 20:00:56,73.88,4.96,0.0,0.0,0.0,0.0,0.0
2019-05-30 21:00:56,71.17,5.31,0.0,0.0,0.0,0.0,0.0
2019-05-30 22:00:56,75.65,7.89,0.0,0.0,0.0,0.0,0.0
2019-05-30 23:00:56,90.52,8.03,0.0,0.0,0.0,0.0,0.0
2019-05-31 00:00:56,79.08,11.55,0.0,0.0,0.0,0.0,0.0
2019-05-31 01:00:56,80.96,11.34,0.0,0.0,0.0,0.0,0.0
2019-05-31 02:00:56,80.44,8.96,0.0,0.0,0.0,0.0,0.0
2019-05-31 03:00:56,90.72,8.16,0.0,0.0,0.0,0.0,0.0
2019-05-31 04:00:56,83.33,7.75,0.0,0.0,0.0,0.0,0.0
2019-05-31 05:00:56,66.92,7.32,0.0,0.0,0.0,0.0,0.0
2019-05-31 06:00:56,65.67,7.72,0.0,0.0,0.0,0.0,0.0
2019-05-31 07:00:56,81.8,8.5,0.0,0.0,0.0,0.0,0.0
2019-05-31 08:00:56,76.52,8.18,0.0,0.0,0.0,0.0,0.0
2019-05-31 09:00:56,65.87,8.94,0.0,0.0,0.0,0.0,0.0
2019-05-31 10:00:56,86.57,8.38,0.0,0.0,0.0,0.0,0.0
2019-05-31 11:00:56,76.61,9.3,0.0,0.0,0.0,0.0,0.0
2019-05-31 12:00:56,67.23,5.58,0.0,0.0,0.0,0.0,0.0
2019-05-31 13:00:56,50.26,3.9,0.0,0.0,0.0,0.0,0.0
2019-05-31 14:00:56,55.66,3.05,0.0,0.0,0.0,0.0,0.0
2019-05-31 15:00:56,48.39,2.76,0.0,0.0,0.0,0.0,0.0
2019-05-31 16:00:56,57.66,2.82,0.0,0.0,0.0,0.0,0.0
2019-05-31 17:00:56,73.84,2.72,0.0,0.0,0.0,0.0,0.0
2019-05-31 18:00:56,93.08,2.87,0.0,0.0,0.0,0.0,0.0
2019-05-31 19:00:56,94.76,2.65,0.0,0.0,0.0,0.0,0.0
2019-05-31 20:00:56,89.28,2.65,0.0,0.0,0.0,0.0,0.0
2019-05-31 21:00:56,95.44,2.59,0.0,0.0,0.0,0.0,0.0
2019-05-31 22:00:56,81.72,2.7,0.0,0.0,0.0,0.0,0.0
2019-05-31 23:00:56,76.03,2.77,0.0,0.0,0.0,0.0,0.0
2019-06-01 00:00:56,100.46,2.92,0.0,0.0,0.0,0.0,0.0
2019-06-01 01:00:56,86.6,2.93,0.0,0.0,0.0,0.0,0.0
2019-06-01 02:00:56,76.56,3.57,0.0,0.0,0.0,0.0,0.0
2019-06-01 03:00:56,65.68,5.31,0.0,0.0,0.0,0.0,0.0
2019-06-01 04:00:56,58.28,6.04,0.0,0.0,0.0,0.0,0.0
2019-06-01 05:00:56,64.92,6.58,0.0,0.0,0.0,0.0,0.0
2019-06-01 06:00:56,62.83,6.5,0.0,0.0,0.0,0.0,0.0
2019-06-01 07:00:56,59.04,6.82,0.0,0.0,0.0,0.0,0.0
2019-06-01 08:00:56,60.17,6.6,0.0,0.0,0.0,0.0,0.0
2019-06-01 09:00:56,64.04,5.73,0.0,0.0,0.0,0.0,0.0
2019-06-01 10:00:56,66.25,4.49,0.0,0.0,0.0,0.0,0.0
2019-06-01 11:00:56,93.87,4.36,0.0,0.0,0.0,0.0,0.0
2019-06-01 12:00:56,91.13,3.53,0.0,0.0,0.0,0.0,0.0
2019-06-01 13:00:56,93.7,3.08,0.0,0.0,0.0,0.0,0.0
2019-06-01 14:00:56,87.28,2.81,0.0,0.0,0.0,0.0,0.0
2019-06-01 15:00:56,94.36,2.83,0.0,0.0,0.0,0.0,0.0
2019-06-01 16:00:56,102.21,2.62,0.0,0.0,0.0,0.0,0.0
2019-06-01 17:00:56,83.28,2.86,0.0,0.0,0.0,0.0,0.0
2019-06-01 18:00:56,89.84,4.15,0.0,0.0,0.0,0.0,0.0
2019-06-01 19:00:56,86.44,5.48,0.0,0.0,0.0,0.0,0.0
2019-06-01 20:00:56,96.21,4.25,0.0,0.0,0.0,0.0,0.0
2019-06-01 21:00:56,77.48,3.6,0.0,0.0,0.0,0.0,0.0
2019-06-01 22:00:56,88.41,3.6,0.0,0.0,0.0,0.0,0.0
2019-06-01 23:00:56,73.41,3.61,0.0,0.0,0.0,0.0,0.0
2019-06-02 00:00:56,59.42,3.97,0.0,0.0,0.0,0.0,0.0
2019-06-02 01:00:56,70.17,4.28,0.0,0.0,0.0,0.0,0.0
2019-06-02 02:00:56,73.29,4.89,0.0,0.0,0.0,0.0,0.0
2019-06-02 03:00:56,57.34,6.47,0.0,0.0,0.0,0.0,0.0
2019-06-02 04:00:56,64.78,6.73,0.0,0.0,0.0,0.0,0.0
2019-06-02 05:00:56,59.87,7.16,0.0,0.0,0.0,0.0,0.0
2019-06-02 06:00:56,57.09,7.39,0.0,0.0,0.0,0.0,0.0
2019-06-02 07:00:56,59.16,7.01,0.0,0.0,0.0,0.0,0.0
2019-06-02 08:00:56,62.83,6.61,0.0,0.0,0.0,0.0,0.0
2019-06-02 09:00:56,59.04,6.31,0.0,0.0,0.0,0.0,0.0
2019-06-02 10:00:56,59.6,5.57,0.0,0.0,0.0,0.0,0.0
2019-06-02 11:00:56,50.2,7.09,0.0,0.0,0.0,0.0,0.0
2019-06-02 12:00:56,55.48,6.25,0.0,0.0,0.0,0.0,0.0
2019-06-02 13:00:56,66.96,4.52,0.0,0.0,0.0,0.0,0.0
2019-06-02 14:00:56,66.68,3.67,0.0,0.0,0.0,0.0,0.0
2019-06-02 15:00:56,82.48,3.13,0.0,0.0,0.0,0.0,0.0
2019-06-02 16:00:56,69.68,3.0,0.0,0.0,0.0,0.0,0.0
2019-06-02 17:00:56,61.6,2.66,0.0,0.0,0.0,0.0,0.0
2019-06-02 18:00:56,52.87,2.69,0.0,0.0,0.0,0.0,0.0
2019-06-02 19:00:56,74.0,2.55,0.0,0.0,0.0,0.0,0.0
2019-06-02 20:00:56,73.72,2.64,0.0,0.0,0.0,0.0,0.0
2019-06-02 21:00:56,67.16,2.66,0.0,0.0,0.0,0.0,0.0
2019-06-02 22:00:56,70.57,2.76,0.0,0.0,0.0,0.0,0.0
2019-06-02 23:00:56,61.21,2.73,0.0,0.0,0.0,0.0,0.0
2019-06-03 00:00:56,65.88,2.77,0.0,0.0,0.0,0.0,0.0
2019-06-03 01:00:56,62.96,2.72,0.0,0.0,0.0,0.0,0.0
2019-06-03 02:00:56,61.87,2.7,0.0,0.0,0.0,0.0,0.0
2019-06-03 03:00:56,59.09,2.69,0.0,0.0,0.0,0.0,0.0
2019-06-03 04:00:56,60.4,2.66,0.0,0.0,0.0,0.0,0.0
2019-06-03 05:00:56,47.04,2.56,0.0,0.0,0.0,0.0,0.0
2019-06-03 06:00:56,47.96,2.5,0.0,0.0,0.0,0.0,0.0
2019-06-03 07:00:56,47.37,2.47,0.0,0.0,0.0,0.0,0.0
2019-06-03 08:00:56,55.79,2.39,0.0,0.0,0.0,0.0,0.0
2019-06-03 09:00:56,51.21,2.39,0.0,0.0,0.0,0.0,0.0
2019-06-03 10:00:56,56.21,2.44,0.0,0.0,0.0,0.0,0.0
2019-06-03 11:00:56,60.75,2.58,0.0,0.0,0.0,0.0,0.0
2019-06-03 12:00:56,55.25,2.5,0.0,0.0,0.0,0.0,0.0
2019-06-03 13:00:56,61.12,2.34,0.0,0.0,0.0,0.0,0.0
2019-06-03 14:00:56,64.16,2.4,0.0,0.0,0.0,0.0,0.0
2019-06-03 15:00:56,67.88,2.27,0.0,0.0,0.0,0.0,0.0
2019-06-03 16:00:56,65.84,2.42,0.0,0.0,0.0,0.0,0.0
2019-06-03 17:00:56,84.46,2.38,0.0,0.0,0.0,0.0,0.0
2019-06-03 18:00:56,50.13,2.41,0.0,0.0,0.0,0.0,0.0
2019-06-03 19:00:56,52.91,2.28,0.0,0.0,0.0,0.0,0.0
2019-06-03 20:00:56,51.04,2.4,0.0,0.0,0.0,0.0,0.0
2019-06-03 21:00:56,51.61,2.54,0.0,0.0,0.0,0.0,0.0
2019-06-03 22:00:56,43.37,2.65,0.0,0.0,0.0,0.0,0.0
2019-06-03 23:00:56,51.92,2.7,0.0,0.0,0.0,0.0,0.0
2019-06-04 00:00:56,50.17,2.81,0.0,0.0,0.0,0.0,0.0
2019-06-04 01:00:56,53.88,2.74,0.0,0.0,0.0,0.0,0.0
2019-06-04 02:00:56,51.25,2.67,0.0,0.0,0.0,0.0,0.0
2019-06-04 03:00:56,56.92,2.71,0.0,0.0,0.0,0.0,0.0
2019-06-04 04:00:56,55.0,2.6,0.0,0.0,0.0,0.0,0.0
2019-06-04 05:00:56,55.04,2.57,0.0,0.0,0.0,0.0,0.0
2019-06-04 06:00:56,55.79,2.6,0.0,0.0,0.0,0.0,0.0
2019-06-04 07:00:56,51.74,2.51,0.0,0.0,0.0,0.0,0.0
2019-06-04 08:00:56,68.96,2.52,0.0,0.0,0.0,0.0,0.0
2019-06-04 09:00:56,68.04,2.45,0.0,0.0,0.0,0.0,0.0
2019-06-04 10:00:56,68.43,2.47,0.0,0.0,0.0,0.0,0.0
2019-06-04 11:00:56,55.17,2.8,0.0,0.0,0.0,0.0,0.0
2019-06-04 12:00:56,59.0,2.52,0.0,0.0,0.0,0.0,0.0
2019-06-04 13:00:56,58.78,2.42,0.0,0.0,0.0,0.0,0.0
2019-06-04 14:00:56,54.58,2.33,0.0,0.0,0.0,0.0,0.0
2019-06-04 15:00:56,67.27,2.4,0.0,0.0,0.0,0.0,0.0
2019-06-04 16:00:56,72.78,2.37,0.0,0.0,0.0,0.0,0.0
2019-06-04 17:00:56,67.55,2.39,0.0,0.0,0.0,0.0,0.0
2019-06-04 18:00:56,57.91,2.5,0.0,0.0,0.0,0.0,0.0
2019-06-04 19:00:56,56.17,2.51,0.0,0.0,0.0,0.0,0.0
2019-06-04 20:00:56,59.49,2.65,0.0,0.0,0.0,0.0,0.0
2019-06-04 21:00:56,48.53,2.67,0.0,0.0,0.0,0.0,0.0
2019-06-04 22:00:56,61.21,2.74,0.0,0.0,0.0,0.0,0.0
2019-06-04 23:00:56,66.04,2.7,0.0,0.0,0.0,0.0,0.0
2019-06-05 00:00:56,66.56,2.69,0.0,0.0,0.0,0.0,0.0
2019-06-05 01:00:56,56.37,2.66,0.0,0.0,0.0,0.0,0.0
2019-06-05 02:00:56,64.63,2.62,0.0,0.0,0.0,0.0,0.0
2019-06-05 03:00:56,55.96,2.42,0.0,0.0,0.0,0.0,0.0
