Tarih,PM10 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2019-03-26 06:00:56,-,"261,07","5,38","8,17"
2019-03-26 07:00:56,-,"489,41","8,40","11,50"
2019-03-26 08:00:56,-,"587,94","17,40","21,42"
2019-03-26 09:00:56,-,"532,83","7,54","11,06"
2019-03-26 10:00:56,-,"558,45","22,73","29,31"
2019-03-26 11:00:56,-,"518,80","79,04","142,43"
2019-03-26 12:00:56,-,"699,12","78,44","121,16"
2019-03-26 13:00:56,-,"552,18","53,70","66,11"
2019-03-26 14:00:56,-,"720,56","88,78","117,72"
2019-03-26 15:00:56,-,"772,83","96,15","131,91"
2019-03-26 16:00:56,-,"510,08","92,41","120,08"
2019-03-26 17:00:56,-,"327,22","23,71","31,62"
2019-03-26 18:00:56,-,"270,41","1,28","5,05"
2019-03-26 19:00:56,-,"433,42","2,40","5,26"
2019-03-26 20:00:56,-,"494,26","4,61","8,99"
2019-03-26 21:00:56,-,"538,70","4,34","7,68"
2019-03-26 22:00:56,-,"490,57","4,64","8,05"
2019-03-26 23:00:56,-,"502,31","4,36","7,65"
2019-03-27 00:00:56,-,"526,38","2,79","6,12"
2019-03-27 01:00:56,-,"577,69","2,46","6,30"
2019-03-27 02:00:56,-,"442,43","3,39","6,77"
2019-03-27 03:00:56,-,"270,76","2,35","6,42"
2019-03-27 04:00:56,-,"275,32","3,33","5,74"
2019-03-27 05:00:56,-,"232,20","3,59","7,14"
2019-03-27 06:00:56,-,"226,09","3,13","6,13"
2019-03-27 07:00:56,-,"428,52","2,55","6,20"
2019-03-27 08:00:56,-,"437,86","3,81","7,29"
2019-03-27 09:00:56,-,"497,66","4,19","8,55"
2019-03-27 10:00:56,-,"482,20","3,80","7,25"
2019-03-27 11:00:56,-,"428,01","2,27","6,08"
2019-03-27 12:00:56,-,"466,59","3,07","7,53"
2019-03-27 13:00:56,-,"509,13","5,74","8,81"
2019-03-27 14:00:56,-,"464,12","3,33","7,90"
2019-03-27 15:00:56,-,"470,14","2,27","5,96"
2019-03-27 16:00:56,-,"490,76","2,32","6,52"
2019-03-27 17:00:56,-,"495,67","3,10","6,93"
2019-03-27 18:00:56,-,"499,39","3,63","7,02"
2019-03-27 19:00:56,-,"539,44","3,03","6,35"
2019-03-27 20:00:56,-,"552,98","4,85","7,87"
2019-03-27 21:00:56,-,"535,27","4,45","8,28"
2019-03-27 22:00:56,-,"556,98","3,89","7,03"
2019-03-27 23:00:56,-,"518,78","3,09","6,56"
2019-03-28 00:00:56,-,"573,36","2,66","6,51"
2019-03-28 01:00:56,-,"562,59","2,93","6,47"
2019-03-28 02:00:56,-,"553,65","2,64","5,12"
2019-03-28 03:00:56,-,"412,52","2,51","6,45"
2019-03-28 04:00:56,-,"406,57","2,52","5,63"
2019-03-28 05:00:56,-,"466,03","2,86","6,96"
2019-03-28 06:00:56,-,"390,31","2,49","6,98"
2019-03-28 07:00:56,-,"508,28","1,97","5,80"
2019-03-28 08:00:56,-,"630,54","2,24","5,87"
2019-03-28 09:00:56,-,"625,24","2,77","5,62"
2019-03-28 10:00:56,-,"591,45","2,80","7,13"
2019-03-28 11:00:56,-,"528,19","1,89","5,76"
2019-03-28 12:00:56,-,"586,73","1,81","6,28"
2019-03-28 13:00:56,-,"516,04","2,43","6,22"
2019-03-28 14:00:56,-,"410,06","4,15","6,94"
2019-03-28 15:00:56,-,"497,52","2,04","5,86"
2019-03-28 16:00:56,-,"588,48","1,56","5,34"
2019-03-28 17:00:56,-,"636,32","0,53","5,05"
2019-03-28 18:00:56,-,"619,86","2,11","6,37"
2019-03-28 19:00:56,-,"529,63","1,42","5,19"
2019-03-28 20:00:56,-,"567,54","2,63","6,64"
2019-03-28 21:00:56,-,"523,88","1,52","5,56"
2019-03-28 22:00:56,-,"495,17","1,28","5,29"
2019-03-28 23:00:56,-,"586,86","1,07","5,23"
2019-03-29 00:00:56,-,"531,63","1,42","4,65"
2019-03-29 01:00:56,-,"526,57","1,19","5,15"
2019-03-29 02:00:56,-,"471,84","1,41","5,87"
2019-03-29 03:00:56,-,"490,52","2,31","6,66"
2019-03-29 04:00:56,-,"503,25","1,36","5,45"
2019-03-29 05:00:56,-,"535,62","1,40","5,16"
2019-03-29 06:00:56,-,"492,48","1,69","5,35"
2019-03-29 07:00:56,-,"542,82","0,41","4,21"
2019-03-29 08:00:56,-,"544,53","1,26","4,93"
2019-03-29 09:00:56,-,"528,63","3,02","6,61"
2019-03-29 10:00:56,-,"526,19","4,84","9,39"
2019-03-29 11:00:56,-,"480,20","2,29","7,18"
2019-03-29 12:00:56,-,"513,90","1,88","5,94"
2019-03-29 13:00:56,-,"504,19","2,09","6,76"
2019-03-29 14:00:56,-,"466,35","1,98","6,74"
2019-03-29 15:00:56,-,"453,55","1,35","5,66"
2019-03-29 16:00:56,-,"465,94","0,33","3,63"
2019-03-29 17:00:56,-,"473,20","0,88","4,71"
2019-03-29 18:00:56,-,"485,18","0,99","4,69"
2019-03-29 19:00:56,-,"499,44","1,47","4,90"
2019-03-29 20:00:56,-,"543,31","2,25","6,33"
2019-03-29 21:00:56,-,"729,53","1,50","5,67"
2019-03-29 22:00:56,-,"674,48",-,-
2019-03-29 23:00:56,-,"667,94",-,-
2019-03-30 00:00:56,-,"724,92",-,-
2019-03-30 01:00:56,-,"475,90","0,71","3,57"
2019-03-30 02:00:56,-,"373,26","0,57","4,70"
2019-03-30 03:00:56,-,"293,01","0,70","4,90"
2019-03-30 04:00:56,-,"316,90","0,40","3,74"
2019-03-30 05:00:56,-,"315,62","1,11","4,36"
2019-03-30 06:00:56,-,"231,83","0,25","5,05"
2019-03-30 07:00:56,-,"465,91","1,46","5,13"
2019-03-30 08:00:56,-,"521,29","1,50","5,56"
2019-03-30 09:00:56,-,"526,18","2,32","5,94"
2019-03-30 10:00:56,-,"445,84","2,15","6,03"
2019-03-30 11:00:56,-,"473,06","0,92","4,58"
2019-03-30 12:00:56,-,"526,32","0,24","5,10"
2019-03-30 13:00:56,-,"452,16","0,85","4,98"
2019-03-30 14:00:56,-,"476,09","1,24","5,42"
2019-03-30 15:00:56,-,"477,08","0,57","4,97"
2019-03-30 16:00:56,-,"477,68","0,63","5,40"
2019-03-30 17:00:56,-,"418,80","1,32","6,24"
2019-03-30 18:00:56,-,"422,35","0,81","5,55"
2019-03-30 19:00:56,-,"568,52","1,32","5,83"
2019-03-30 20:00:56,-,"534,81","1,69","5,71"
2019-03-30 21:00:56,-,"444,07","2,17","5,79"
2019-03-30 22:00:56,-,"390,04","1,54","5,60"
2019-03-30 23:00:56,-,"360,45","1,58","5,48"
2019-03-31 00:00:56,-,"312,51","2,26","6,28"
2019-03-31 01:00:56,-,"477,89","1,11","5,39"
2019-03-31 02:00:56,-,"499,63","1,17","3,92"
2019-03-31 03:00:56,-,"513,00","2,24","6,24"
2019-03-31 04:00:56,-,"504,92","2,21","5,88"
2019-03-31 05:00:56,-,"449,41","2,16","5,89"
2019-03-31 06:00:56,-,"458,75","2,35","5,84"
2019-03-31 07:00:56,-,"600,55","1,51","5,12"
2019-03-31 08:00:56,-,"729,57","0,83","5,17"
2019-03-31 09:00:56,-,"709,42","1,74","6,11"
2019-03-31 10:00:56,-,"742,05","1,37","5,21"
2019-03-31 11:00:56,-,"703,76","0,96","5,13"
2019-03-31 12:00:56,-,"727,10","1,71","5,77"
2019-03-31 13:00:56,-,"535,98","1,26","4,89"
2019-03-31 14:00:56,-,"515,52","1,20","4,73"
2019-03-31 15:00:56,-,"547,42","1,87","5,35"
2019-03-31 16:00:56,-,"492,93","2,95","5,70"
2019-03-31 17:00:56,-,"378,76","2,43","6,10"
2019-03-31 18:00:56,-,"381,63","2,90","7,09"
2019-03-31 19:00:56,-,"492,14","1,83","5,78"
2019-03-31 20:00:56,-,"549,74","3,74","7,34"
2019-03-31 21:00:56,-,"534,45","3,65","7,19"
2019-03-31 22:00:56,-,"551,74","2,69","5,70"
2019-03-31 23:00:56,-,"548,91","1,81","6,50"
2019-04-01 00:00:56,-,"563,77","4,24","7,22"
2019-04-01 01:00:56,-,"481,65","2,84","6,62"
2019-04-01 02:00:56,-,"495,37","1,94","6,06"
2019-04-01 03:00:56,-,"454,44","1,62","5,48"
2019-04-01 04:00:56,-,"438,16","2,00","6,49"
2019-04-01 05:00:56,-,"446,99","2,03","5,65"
2019-04-01 06:00:56,-,"451,90","2,73","7,50"
2019-04-01 07:00:56,-,"565,01","8,58","11,09"
2019-04-01 08:00:56,-,"585,12","9,16","16,40"
2019-04-01 09:00:56,-,"514,70","3,51","7,58"
2019-04-01 10:00:56,-,"523,70","2,87","6,61"
2019-04-01 11:00:56,-,"570,32","2,23","6,33"
2019-04-01 12:00:56,-,"623,44","17,71","22,54"
2019-04-01 13:00:56,-,"488,51","52,84","67,08"
2019-04-01 14:00:56,-,"434,07","50,10","58,65"
2019-04-01 15:00:56,-,"655,88","52,84","66,07"
2019-04-01 16:00:56,-,"985,31","57,43","73,46"
2019-04-01 17:00:56,-,"922,81","57,76","71,22"
2019-04-01 18:00:56,-,"986,17","59,01","66,72"
2019-04-01 19:00:56,-,"556,50","3,66","7,90"
2019-04-01 20:00:56,-,"527,03","3,40","7,58"
2019-04-01 21:00:56,-,"567,51","4,92","8,87"
2019-04-01 22:00:56,-,"596,93","4,80","7,91"
2019-04-01 23:00:56,-,"587,62","4,40","7,79"
2019-04-02 00:00:56,-,"688,22","10,03","13,31"
2019-04-02 01:00:56,-,"588,76","9,34","11,93"
2019-04-02 02:00:56,-,"598,93","5,11","8,33"
2019-04-02 03:00:56,-,"717,41","11,00","13,78"
2019-04-02 04:00:56,-,"534,12","6,57","9,51"
2019-04-02 05:00:56,-,"351,28","5,94","9,56"
2019-04-02 06:00:56,-,"396,81","8,03","10,88"
2019-04-02 07:00:56,-,"595,07","17,60","21,17"
2019-04-02 08:00:56,-,"749,04","48,74","65,02"
2019-04-02 09:00:56,-,"1.107,45","65,72","145,79"
2019-04-02 10:00:56,-,"1.018,06","73,02","147,11"
2019-04-02 11:00:56,-,"471,73","29,12","36,49"
2019-04-02 12:00:56,-,"282,67","13,82","19,05"
2019-04-02 13:00:56,-,"504,47","4,86","9,61"
2019-04-02 14:00:56,-,"501,61","4,30","9,88"
2019-04-02 15:00:56,-,"531,89","2,64","6,70"
2019-04-02 16:00:56,-,"484,29","3,55","7,01"
2019-04-02 17:00:56,-,"466,70","3,89","7,24"
2019-04-02 18:00:56,-,"460,34","3,63","7,12"
2019-04-02 19:00:56,-,"525,77","3,90","7,05"
2019-04-02 20:00:56,-,"587,85","2,65","6,83"
2019-04-02 21:00:56,-,"577,93","3,96","7,67"
2019-04-02 22:00:56,-,"440,43","3,46","7,40"
2019-04-02 23:00:56,-,"419,32","4,52","7,52"
2019-04-03 00:00:56,-,"393,56","3,99","7,07"
2019-04-03 01:00:56,-,"499,39","2,99","6,95"
2019-04-03 02:00:56,-,"536,89","4,14","7,85"
2019-04-03 03:00:56,-,"515,67","3,96","7,26"
2019-04-03 04:00:56,-,"524,65","3,16","6,16"
2019-04-03 05:00:56,-,"525,92","3,17","6,54"
2019-04-03 06:00:56,-,"516,99","3,73","7,14"
2019-04-03 07:00:56,-,"518,59","3,00","6,69"
2019-04-03 08:00:56,-,"509,37","3,80","7,50"
2019-04-03 09:00:56,-,"560,60","2,47","7,65"
2019-04-03 10:00:56,-,"543,26","3,51","6,46"
2019-04-03 11:00:56,-,"549,50","2,90","6,64"
2019-04-03 12:00:56,-,"566,45","11,72","16,12"
2019-04-03 13:00:56,-,"472,42","8,28","12,45"
2019-04-03 14:00:56,-,"497,50","2,24","17,21"
2019-04-03 15:00:56,-,"663,90","3,79","7,59"
2019-04-03 16:00:56,-,"727,48","3,80","7,02"
2019-04-03 17:00:56,-,"715,82","3,78","6,29"
2019-04-03 18:00:56,-,"717,15","2,72","6,72"
2019-04-03 19:00:56,-,"537,14","2,77","7,01"
2019-04-03 20:00:56,-,"514,82","2,26","6,27"
2019-04-03 21:00:56,-,"475,58","2,44","7,26"
2019-04-03 22:00:56,-,"497,41","3,83","6,23"
2019-04-03 23:00:56,-,"468,49","2,47","6,66"
2019-04-04 00:00:56,-,"487,95","4,02","7,61"
2019-04-04 01:00:56,-,"481,07","1,81","6,30"
2019-04-04 02:00:56,-,"459,59","1,97","5,59"
2019-04-04 03:00:56,-,"539,05","2,38","6,89"
2019-04-04 04:00:56,-,"508,06","2,01","5,90"
2019-04-04 05:00:56,-,"432,41","2,94","5,98"
2019-04-04 06:00:56,-,"447,80","2,23","6,26"
2019-04-04 07:00:56,-,"506,28","2,16","4,87"
2019-04-04 08:00:56,-,"521,29","2,53","6,60"
2019-04-04 09:00:56,-,"503,03","2,11","5,89"
2019-04-04 10:00:56,-,"475,06","4,22","8,56"
2019-04-04 11:00:56,-,"461,57","2,07","6,42"
2019-04-04 12:00:56,-,"549,13","31,83","37,02"
2019-04-04 13:00:56,-,"404,30","17,69","22,13"
2019-04-04 14:00:56,-,"285,86","9,54","14,08"
2019-04-04 15:00:56,-,"349,92","4,21","8,03"
2019-04-04 16:00:56,-,"241,13","2,40","6,70"
2019-04-04 17:00:56,-,"639,46","2,07","5,88"
2019-04-04 18:00:56,-,"637,17","2,86","5,93"
2019-04-04 19:00:56,-,"488,31","2,34","6,65"
2019-04-04 20:00:56,-,"408,14","1,20","5,26"
2019-04-04 21:00:56,-,"410,85","1,60","5,16"
2019-04-04 22:00:56,-,"547,85","4,27","6,92"
2019-04-04 23:00:56,-,"514,76","2,65","5,99"
2019-04-05 00:00:56,-,"352,46","2,79","6,28"
2019-04-05 01:00:56,-,"475,12","2,53","5,58"
2019-04-05 02:00:56,-,"510,45","4,07","7,00"
2019-04-05 03:00:56,-,"550,25","4,39","9,01"
2019-04-05 04:00:56,-,"596,24","5,31","9,08"
2019-04-05 05:00:56,-,"621,27","6,99","9,79"
2019-04-05 06:00:56,-,"640,56","7,70","10,64"
2019-04-05 07:00:56,-,"452,97","7,18","11,05"
2019-04-05 08:00:56,-,"421,47","7,82","13,31"
2019-04-05 09:00:56,-,"379,52","8,10","13,12"
2019-04-05 10:00:56,-,"364,15","11,51","16,40"
2019-04-05 11:00:56,-,"420,41","69,09","123,42"
2019-04-05 12:00:56,-,"477,55","73,65","127,27"
2019-04-05 13:00:56,-,"662,75","91,46","173,87"
2019-04-05 14:00:56,-,"918,79","107,41","234,46"
2019-04-05 15:00:56,-,"885,93","98,37","161,73"
2019-04-05 16:00:56,-,"746,13","95,23","134,74"
2019-04-05 17:00:56,-,"738,96","96,69","124,93"
2019-04-05 18:00:56,-,"469,49","40,93","45,38"
2019-04-05 19:00:56,-,"212,01","6,60","10,14"
2019-04-05 20:00:56,-,"190,70","8,59","13,23"
2019-04-05 21:00:56,-,"218,74","10,31","13,04"
2019-04-05 22:00:56,-,"307,31","11,21","14,05"
2019-04-05 23:00:56,-,"399,14","9,09","12,47"
2019-04-06 00:00:56,-,"457,32","8,50","11,47"
2019-04-06 01:00:56,-,"501,19","6,47","8,87"
2019-04-06 02:00:56,-,"597,71","14,78","17,98"
2019-04-06 03:00:56,-,"938,95","60,54","60,59"
2019-04-06 04:00:56,-,"657,50","8,39","11,91"
2019-04-06 05:00:56,-,"658,36","5,65","8,86"
2019-04-06 06:00:56,-,"661,12","5,53","9,38"
2019-04-06 07:00:56,-,"560,15","5,48","8,56"
2019-04-06 08:00:56,-,"574,50","6,94","11,54"
2019-04-06 09:00:56,-,"564,13","7,33","11,28"
2019-04-06 10:00:56,-,"614,45","31,49","61,87"
2019-04-06 11:00:56,-,"394,98","48,94","93,98"
2019-04-06 12:00:56,-,"852,21","54,94","119,11"
2019-04-06 13:00:56,-,"932,06","78,69","190,48"
2019-04-06 14:00:56,-,"799,63","86,04","157,03"
2019-04-06 15:00:56,-,"816,31","88,56","151,90"
2019-04-06 16:00:56,-,"751,93","78,09","115,61"
2019-04-06 17:00:56,-,"440,39","32,75","39,31"
2019-04-06 18:00:56,-,"428,34","7,85","11,01"
2019-04-06 19:00:56,-,"499,30","6,77","10,99"
2019-04-06 20:00:56,-,"543,51","7,32","10,64"
2019-04-06 21:00:56,-,"495,29","9,89","13,30"
2019-04-06 22:00:56,-,"487,21","5,85","9,08"
2019-04-06 23:00:56,-,"498,53","6,46","10,67"
2019-04-07 00:00:56,-,"541,18","17,87","20,54"
2019-04-07 01:00:56,-,"560,98","15,89","18,49"
2019-04-07 02:00:56,-,"609,77","22,43","24,93"
2019-04-07 03:00:56,-,"668,41","37,53","39,73"
2019-04-07 04:00:56,-,"573,11","21,82","23,85"
2019-04-07 05:00:56,-,"694,69","51,83","55,66"
2019-04-07 06:00:56,-,"674,51","40,45","44,03"
2019-04-07 07:00:56,-,"564,44","41,34","44,11"
2019-04-07 08:00:56,-,"618,07","34,70","44,90"
2019-04-07 09:00:56,-,"692,96","46,73","83,92"
2019-04-07 10:00:56,-,"635,45","48,92","100,58"
2019-04-07 11:00:56,-,"490,28","47,53","83,99"
2019-04-07 12:00:56,-,"561,34","58,03","97,52"
2019-04-07 13:00:56,-,"474,48","50,74","74,86"
2019-04-07 14:00:56,-,"538,68","56,26","80,79"
2019-04-07 15:00:56,-,"409,77","45,56","59,47"
2019-04-07 16:00:56,-,"613,13","82,84","116,99"
2019-04-07 17:00:56,-,"496,24","83,11","100,49"
2019-04-07 18:00:56,-,"515,05","94,94","104,90"
2019-04-07 19:00:56,-,"1.236,01","105,56","148,29"
2019-04-07 20:00:56,-,"316,29","80,23","81,26"
2019-04-07 21:00:56,-,"366,17","36,27","38,51"
2019-04-07 22:00:56,-,"283,18","10,31","13,22"
2019-04-07 23:00:56,-,"285,71","10,30","13,24"
2019-04-08 00:00:56,-,"265,67","7,90","11,19"
2019-04-08 01:00:56,-,"471,02","5,59","9,08"
2019-04-08 02:00:56,-,"679,61","9,11","12,91"
2019-04-08 03:00:56,-,"639,25","13,15","16,02"
2019-04-08 04:00:56,-,"520,32","6,66","9,91"
2019-04-08 05:00:56,-,"540,94","6,01","9,33"
2019-04-08 06:00:56,-,"569,64","4,60","8,23"
2019-04-08 07:00:56,-,"594,85","13,80","17,16"
2019-04-08 08:00:56,-,"640,45","20,89","27,21"
2019-04-08 09:00:56,-,"531,66","9,66","13,59"
2019-04-08 10:00:56,-,"524,35","22,40","28,97"
2019-04-08 11:00:56,-,"547,35","39,45","72,51"
2019-04-08 12:00:56,-,"529,82","29,50","39,04"
2019-04-08 13:00:56,-,"553,77","21,23","28,44"
2019-04-08 14:00:56,-,"642,24","37,46","44,96"
2019-04-08 15:00:56,-,"633,52","36,17","43,90"
2019-04-08 16:00:56,-,"573,99","16,06","21,40"
2019-04-08 17:00:56,-,"558,32","10,74","15,51"
2019-04-08 18:00:56,-,"557,65","5,89","9,45"
2019-04-08 19:00:56,-,"474,67","11,72","15,56"
2019-04-08 20:00:56,-,"468,53","5,31","8,87"
2019-04-08 21:00:56,-,"534,10","3,88","7,81"
2019-04-08 22:00:56,-,"554,01","4,50","7,72"
2019-04-08 23:00:56,-,"591,08","6,77","10,27"
2019-04-09 00:00:56,-,"599,76","10,93","13,81"
2019-04-09 01:00:56,-,"537,67","5,10","8,90"
2019-04-09 02:00:56,-,"498,01","5,33","8,90"
2019-04-09 03:00:56,-,"486,29","4,68","8,48"
2019-04-09 04:00:56,-,"573,11","30,54","34,99"
2019-04-09 05:00:56,-,"577,01","14,24","16,43"
2019-04-09 06:00:56,-,"638,71","13,96","17,09"
2019-04-09 07:00:56,-,"763,38","12,15","15,02"
2019-04-09 08:00:56,-,"763,99","18,65","22,11"
2019-04-09 09:00:56,-,"523,28","34,85","37,93"
2019-04-09 10:00:56,-,"522,02","28,51","33,18"
2019-04-09 11:00:56,-,"520,03","53,90","59,43"
2019-04-09 12:00:56,-,"541,12","58,64","64,66"
2019-04-09 13:00:56,-,"488,55","42,88","52,32"
2019-04-09 14:00:56,-,"508,29","16,39","20,19"
2019-04-09 15:00:56,-,"491,00","11,98","15,36"
2019-04-09 16:00:56,-,"525,37","28,80","32,21"
2019-04-09 17:00:56,-,"709,42","52,36","56,45"
2019-04-09 18:00:56,-,"521,04","28,50","31,48"
2019-04-09 19:00:56,-,"509,14","29,80","32,04"
2019-04-09 20:00:56,-,"482,71","16,09","19,81"
2019-04-09 21:00:56,-,"498,54","21,19","35,85"
2019-04-09 22:00:56,-,"614,32","20,46","26,16"
2019-04-09 23:00:56,-,"553,88","9,68","12,90"
2019-04-10 00:00:56,-,"537,94","6,53","10,05"
2019-04-10 01:00:56,-,"528,05","5,85","9,60"
2019-04-10 02:00:56,-,"608,57","6,68","11,17"
2019-04-10 03:00:56,-,"563,67","4,51","7,72"
2019-04-10 04:00:56,-,"593,57","7,43","10,82"
2019-04-10 05:00:56,-,"540,32","4,07","7,86"
2019-04-10 06:00:56,-,"614,06","6,07","9,49"
2019-04-10 07:00:56,-,"561,03","9,61","12,83"
2019-04-10 08:00:56,-,"560,21","12,42","15,93"
2019-04-10 09:00:56,-,"516,32","14,99","20,22"
2019-04-10 10:00:56,-,"509,73","35,61","47,40"
2019-04-10 11:00:56,-,"411,05","33,23","42,44"
2019-04-10 12:00:56,-,"414,93","42,57","51,10"
2019-04-10 13:00:56,-,"476,81","45,02","56,73"
2019-04-10 14:00:56,-,"498,80","31,37","38,00"
2019-04-10 15:00:56,-,"432,59","19,71","24,59"
2019-04-10 16:00:56,-,"448,73","17,57","21,03"
2019-04-10 17:00:56,-,"452,03","10,28","13,25"
2019-04-10 18:00:56,-,"436,46","14,04","17,60"
2019-04-10 19:00:56,-,"567,85","12,33","16,48"
2019-04-10 20:00:56,-,"355,31","25,90","27,96"
2019-04-10 21:00:56,-,"373,64","36,09","38,05"
2019-04-10 22:00:56,-,"278,60","29,60","31,69"
2019-04-10 23:00:56,-,"300,03","21,93","25,31"
2019-04-11 00:00:56,-,"394,91","47,97","48,63"
2019-04-11 01:00:56,-,"556,10","50,73","50,70"
2019-04-11 02:00:56,-,"588,05","42,57","44,11"
2019-04-11 03:00:56,-,"520,02","27,72","29,88"
2019-04-11 04:00:56,-,"536,02","31,44","36,76"
2019-04-11 05:00:56,-,"563,46","37,07","39,26"
2019-04-11 06:00:56,-,"465,83","14,14","17,41"
2019-04-11 07:00:56,-,"615,54","7,85","10,78"
2019-04-11 08:00:56,-,"574,55","10,95","14,63"
2019-04-11 09:00:56,-,"523,47","33,41","38,33"
2019-04-11 10:00:56,-,"578,83","35,71","40,98"
2019-04-11 11:00:56,-,"560,27","47,91","57,63"
2019-04-11 12:00:56,-,"483,67","18,19","22,69"
2019-04-11 13:00:56,-,"381,11","38,64","49,27"
2019-04-11 14:00:56,-,"216,80","19,73","24,54"
2019-04-11 15:00:56,-,"303,23","34,99","49,23"
2019-04-11 16:00:56,-,"200,25","11,95","16,09"
2019-04-11 17:00:56,-,"256,18","20,95","25,29"
2019-04-11 18:00:56,-,"258,96","22,85","28,54"
2019-04-11 19:00:56,-,"519,42","36,67","41,86"
2019-04-11 20:00:56,-,"581,34","49,79","51,70"
2019-04-11 21:00:56,-,"600,18","50,15","50,08"
2019-04-11 22:00:56,-,"627,23","51,57","52,36"
2019-04-11 23:00:56,-,"720,57","41,33","41,91"
2019-04-12 00:00:56,-,"691,19","31,96","35,07"
2019-04-12 01:00:56,-,"665,31","32,86","34,85"
2019-04-12 02:00:56,-,"687,50","29,94","31,23"
2019-04-12 03:00:56,-,"703,06","22,64","24,72"
2019-04-12 04:00:56,-,"751,86","25,30","27,01"
2019-04-12 05:00:56,-,"768,33","18,26","20,44"
2019-04-12 06:00:56,-,"790,50","16,34","19,15"
2019-04-12 07:00:56,-,"477,75","20,88","24,47"
2019-04-12 08:00:56,-,"343,69","16,89","19,36"
2019-04-12 09:00:56,-,"342,37","20,64","24,74"
2019-04-12 10:00:56,-,"247,13","24,32","30,29"
2019-04-12 11:00:56,-,"197,50","17,04","22,29"
2019-04-12 12:00:56,-,"253,77","40,59","50,54"
2019-04-12 13:00:56,-,"534,30","38,84","43,12"
2019-04-12 14:00:56,-,"480,86","24,34","28,67"
2019-04-12 15:00:56,-,"388,38","28,38","33,94"
2019-04-12 16:00:56,-,"352,69","25,87","36,44"
2019-04-12 17:00:56,-,"187,14","11,05","15,72"
2019-04-12 18:00:56,-,"306,40","32,45","35,30"
2019-04-12 19:00:56,-,"473,64","37,02","40,51"
2019-04-12 20:00:56,-,"407,28","16,93","20,36"
2019-04-12 21:00:56,-,"421,61","10,28","13,95"
2019-04-12 22:00:56,-,"487,32","14,59","18,06"
2019-04-12 23:00:56,-,"776,89","23,75","26,56"
2019-04-13 00:00:56,-,"665,40","25,66","28,16"
2019-04-13 01:00:56,-,"550,74","45,74","48,14"
2019-04-13 02:00:56,-,"403,88","30,65","32,83"
2019-04-13 03:00:56,-,"397,73","33,80","35,82"
2019-04-13 04:00:56,-,"241,40","33,62","35,58"
2019-04-13 05:00:56,-,"358,71","30,94","32,69"
2019-04-13 06:00:56,-,"425,18","15,73","18,56"
2019-04-13 07:00:56,-,"624,85","12,41","19,00"
2019-04-13 08:00:56,-,"611,66","18,41","25,35"
2019-04-13 09:00:56,-,"572,87","14,46","19,92"
2019-04-13 10:00:56,-,"446,75","20,93","26,63"
2019-04-13 11:00:56,-,"640,47","28,19","40,62"
2019-04-13 12:00:56,-,"842,45","44,32","77,13"
2019-04-13 13:00:56,-,"723,24","54,84","91,88"
2019-04-13 14:00:56,-,"562,42","42,36","58,75"
2019-04-13 15:00:56,-,"504,17","44,67","57,91"
2019-04-13 16:00:56,-,"427,39","14,24","19,16"
2019-04-13 17:00:56,-,"275,74","1,97","6,42"
2019-04-13 18:00:56,-,"326,93","72,28","85,80"
2019-04-13 19:00:56,-,"508,56","45,56","49,10"
2019-04-13 20:00:56,-,"423,42","31,07","34,09"
2019-04-13 21:00:56,-,"470,44","8,57","12,63"
2019-04-13 22:00:56,-,"467,34","5,20","9,04"
2019-04-13 23:00:56,-,"491,00","4,74","7,90"
2019-04-14 00:00:56,-,"515,76","4,88","8,20"
2019-04-14 01:00:56,-,"713,29","10,71","14,71"
2019-04-14 02:00:56,-,"702,89","4,59","7,78"
2019-04-14 03:00:56,-,"794,13","33,30","35,33"
2019-04-14 04:00:56,-,"678,79","4,46","8,28"
2019-04-14 05:00:56,-,"865,96","2,01","5,06"
2019-04-14 06:00:56,-,"904,82","8,38","11,37"
2019-04-14 07:00:56,-,"568,39","5,86","9,94"
2019-04-14 08:00:56,-,"512,54","2,07","5,63"
2019-04-14 09:00:56,-,"571,21","2,59","5,94"
2019-04-14 10:00:56,-,"501,79","1,79","5,62"
2019-04-14 11:00:56,-,"406,63","6,31","11,09"
2019-04-14 12:00:56,-,"386,66","28,34","40,21"
2019-04-14 13:00:56,-,"717,15","37,15","58,29"
2019-04-14 14:00:56,-,"619,85","23,10","31,01"
2019-04-14 15:00:56,-,"635,73","16,81","22,60"
2019-04-14 16:00:56,-,"501,42","15,02","19,14"
2019-04-14 17:00:56,-,"301,83","15,10","18,79"
2019-04-14 18:00:56,-,"353,42","9,85","13,48"
2019-04-14 19:00:56,-,"703,89","20,52","23,82"
2019-04-14 20:00:56,-,"641,87","11,91","15,77"
2019-04-14 21:00:56,-,"734,04","6,91","11,59"
2019-04-14 22:00:56,-,"572,05","5,48","9,19"
2019-04-14 23:00:56,-,"545,06","2,88","6,56"
2019-04-15 00:00:56,-,"565,59","2,70","6,33"
2019-04-15 01:00:56,-,"630,70","5,17","8,86"
2019-04-15 02:00:56,-,"675,24","4,44","8,59"
2019-04-15 03:00:56,-,"687,25","4,11","7,61"
2019-04-15 04:00:56,-,"708,37","4,00","7,33"
2019-04-15 05:00:56,-,"734,10","3,23","6,50"
2019-04-15 06:00:56,-,"718,81","4,42","8,11"
