Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-08-29 09:00:56,8.334999999999999,2.226,13.846666666666666,19.216666666666665,13.34,440.8666666666667,32.160000000000004
2018-08-29 10:00:56,15.051666666666666,2.304,14.268333333333333,19.221666666666668,5.76,436.85,40.20666666666666
2018-08-29 11:00:56,17.686666666666667,2.796,12.241666666666665,16.113333333333333,10.02,430.97,48.53666666666667
2018-08-29 12:00:56,15.674999999999999,3.1460000000000004,10.944999999999999,13.584999999999999,17.1,423.44000000000005,50.20666666666667
2018-08-29 13:00:56,15.758333333333335,3.698,10.866666666666665,13.569999999999999,20.37,411.12000000000006,48.78666666666667
2018-08-29 14:00:56,13.851666666666668,2.278,9.793333333333333,12.411666666666665,22.57,416.84666666666664,45.22
2018-08-29 15:00:56,15.1,2.282,12.584999999999999,15.840000000000002,24.42,434.48,41.1
2018-08-29 16:00:56,16.318333333333335,2.202,12.5,16.638333333333332,22.83,414.2366666666667,39.95
2018-08-29 17:00:56,18.261666666666667,2.286,19.134999999999998,24.621666666666666,20.44,435.39,39.38333333333333
2018-08-29 18:00:56,16.366666666666667,2.256,22.613333333333333,28.185,20.54,452.0966666666667,36.940000000000005
2018-08-29 19:00:56,18.706666666666667,2.1039999999999996,18.55666666666667,22.621666666666666,21.93,461.7133333333333,33.156666666666666
2018-08-29 20:00:56,21.605,2.0980000000000003,25.22833333333333,33.730000000000004,24.38,520.3866666666667,26.84
2018-08-29 21:00:56,25.69333333333333,2.2399999999999998,23.903333333333332,34.14,27.9,527.4133333333333,21.436666666666667
2018-08-29 22:00:56,28.2,2.2399999999999998,20.39666666666667,30.046666666666663,25.38,552.1066666666667,14.813333333333333
2018-08-29 23:00:56,27.195,2.328,19.095,27.47,24.11,524.7666666666667,10.623333333333333
2018-08-30 00:00:56,28.14166666666667,2.338,20.080000000000002,27.188333333333333,24.87,518.6266666666667,14.843333333333334
2018-08-30 01:00:56,17.736666666666668,2.332,14.558333333333334,20.998333333333335,23.61,495.0,15.7
2018-08-30 02:00:56,23.24833333333333,2.412,8.875,12.098333333333333,22.12,418.45666666666665,16.12
